Depth,320,330,340,380,412,443,465,490,510,532,555,589,625,665,683,694,710,780,875
0,0.000572463205564438,0.000585308299257406,0.000598153392950373,0.000649533767722245,0.000754123280556568,0.00102863489986377,0.00128890543341778,0.00160714511240102,0.00188030886699955,0.00225165126468383,0.00259537940547698,0.00252417722838091,0.00170705131985955,0.00116628738563917,0.0010830225937075,0.00108573460268523,0.000781729377264953,0.000262295562332423,0.000752753855773359
-1,0.000269756184467305,0.000308159714654542,0.000346563244841779,0.000500177365590727,0.000653455499697758,0.000924828830395384,0.00117626772457641,0.00149108380349207,0.00177270385190571,0.00213900643361205,0.00251778884088523,0.00246999505592442,0.00166927041563879,0.00114324397651103,0.0010698256632976,0.00106216478432896,0.000762484310653529,0.000205514406866651,0.000368210693511478
-2,0.000186596786740063,0.000239378864083007,0.00029216094142595,0.000503289250797724,0.00069173185909533,0.000988239283773582,0.0012589696501819,0.00160106039016393,0.0019128090421454,0.00231470233410914,0.00274741923364534,0.00270825829619387,0.00183432301846152,0.00126686343134735,0.00119292880024012,0.00117541348106527,0.000849274564876863,0.000219080674386514,0.000301437902938371
-3,0.000212000265561277,0.000259368331467893,0.00030673639737451,0.000496208661000975,0.000669549815754876,0.000949178606490591,0.00120097388385579,0.00151554700104412,0.00179903023331917,0.00217316882104902,0.00256281102947929,0.00251315448454668,0.00168509923555426,0.00116063703035709,0.00109263988061258,0.00106703572311012,0.000771596534174052,0.000199809642081969,0.000281947277551797
-4,0.000416261791574873,0.00043791443980882,0.000459567088042767,0.000546177680978555,0.000666831297005365,0.000934957561074237,0.00117747134092319,0.00147551289329758,0.00173924577777417,0.00209679033088962,0.00245751052528441,0.00238293250835676,0.00157134519434163,0.00107541113424192,0.00100709936317399,0.000980670761431098,0.000703642095295436,0.000196151869051016,0.000420411341726104
-5,0.000477702754818063,0.000493922788551214,0.000510142822284364,0.000575022957216965,0.000688129740740491,0.000959660388329626,0.00120735989043693,0.00151171105698622,0.00177157883800706,0.00213083289923208,0.00248873523009927,0.0023768977922446,0.00153362553393232,0.00104271447041022,0.000968262153542875,0.000941151419989356,0.000674106520310199,0.00019433535820454,0.000520075302494115
