"","X","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X0.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X5.25","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X1.25","X1.5","X1.75","X2","X2.25","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X5.25","X5.5","X5.75"
"1","wavelength","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","MAN-R06","MAN-R06","MAN-R06","MAN-R06","MAN-R06","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07"
"2","","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","0.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","1.25","1.5","1.75","2","2.25","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","5.5","5.75"
"3","412","0.0152304236710351","0.0143920808705488","0.0136773064054618","0.01337114281947","0.01320511530402","0.012315221090034","0.0109385715323043","0.0108018481070748","0.011182101954861","0.0111464063981928","0.0106641343941378","0.0103821435082035","0.0138623279678802","0.0140812980328573","0.0144417538096608","0.0148430477458129","0.0155698151484713","0.015686949404243","0.0155294220843231","0.0156911504645704","0.0162023704976892","0.0171062986942631","0.0177690784156389","0.0180217461512072","0.0181110395733835","0.0174606246393179","0.0166312050063836","0.0163522741117287","0.016305356917932","0.0149938210647315","0.012759724875772","0.0138517275285294","0.0144756380958777","0.014595181956932","0.0142739045980908","0.0137746418875031","0.0134524775811254","0.0134012257928852","0.0133801966692734","0.0132677314951302","0.0127676339542268","0.0123255369473842","0.0122899075942598","0.0119287316851867","0.0113360600788","0.0116306131677997","0.0118411524853591","0.0165841778414444","0.0165211539310198","0.0164336452359957","0.0163088412533121","0.0162758337819254","0.0160011343604367","0.0151792115332587","0.0142521766982265","0.0133679620663817","0.0127626822302253","0.0125412271531402","0.0125277232091162","0.0122138503628853","0.0118608024060813","0.0117767909091946","0.0120920342451024","0.0122366859665494","0.0163449645006206","0.0170865756290196","0.017743558530631","0.0183268593339102","0.0188209260759501","0.0192590582120042","0.0196823189746165","0.0199132085566402","0.020310951428757","0.0201690498567304","0.0197991177888339","0.0192201226399693","0.0179856115363483","0.0177686560563706","0.0162052902983139","0.0146553180859439","0.015133970232186","0.0155569909735137","0.0158616212697553","0.0160687885171537","0.0164570341983409","0.0163729120010654","0.0156280434171946","0.0151555806971276","0.014695152951895","0.0137931081048916","0.0129857773084508","0.0145587619297604","0.0139136276956575","0.0135453954498263","0.013450595012237","0.0137867889448949","0.013949642463905","0.014261481708098","0.0143655558061884","0.0147522842742464","0.0143154900907061","0.0127953624340863","0.0115070796008701","0.0115606474746021","0.0120701337035688","0.0127351071390926","0.0136423289225447","0.0146764542959898","0.0150279276574556","0.0148860379859465","0.0140733506018494","0.0137283505339321","0.0130124335183311","0.010598057995936","0.00895705298513907","0.0153573656004156","0.0144334515672887","0.0139183560607797","0.0137996265283471","0.014206145261078","0.0147876064390002","0.0151871110387771","0.0149756631777688","0.0145585289874601","0.0143023608822327","0.0141755821258032","0.0141732823477431","0.0657095813303397","0.065581966798484","0.0657916703149675","0.0662995718237751","0.0677005220758853","0.0691883875003347","0.0693233979536624","0.0678565043024282","0.0660872024698218","0.0648551075649598","0.0648321542415456","0.0651307283735717","0.0663537226785745","0.0318312107044714","0.0320858630638177","0.0307636289824414","0.0278489035930126","0.0235548909769808","0.0203729047185869","0.0190716426629104","0.0181044210693637","0.0178843529037683","0.0173255983777187","0.0157399015466419","0.0145592891482723","0.0136692446094422","0.0131951242004831","0.0106418743779038","0.010541533590935","0.00965869384803212","0.0126220367098106","0.0117528142281269","0.0110794390822415","0.0106130718131595","0.0101186666894483","0.00964770057871885","0.00953031440997939","0.00993347614233909","0.0103330016169574","0.00942464406376412","0.0081583089337785","0.00766554858643542","0.0241782987448839","0.0231012729589524","0.021825160294981","0.020475240506641","0.0184052952379035","0.016924931512165","0.0171327727169874","0.0177192520798387","0.0190444945459336","0.0201456978738442","0.0194647944318961","0.017109365447328","0.023616724800069","0.0192027999444084","0.015886896601182","0.0135194596493915","0.013048091615885","0.0125449129806648","0.0119802874376216","0.0115964442575819","0.0113003431477502","0.0108872542059975","0.0107217197788146","0.0107753881938975","0.0109347189480046","0.0112709818494042","0.0112632379323161","0.0113328901563881","0.0107540751170434","0.0107788569056786","0.0107845003040622","0.0327005048709832","0.0347146832621444","0.0351791019354123","0.0338548411478198","0.0327099020824889","0.0309325272202063","0.0291471581269393","0.0275049508888378","0.0257952311228688","0.0244448892194268","0.0230301250880417","0.0233548520105196","0.0231574321685421","0.0217566664935604","0.01885765063064","0.0176125822018719","0.0175813724331831","0.0148829620331514","0.0140016109057816","0.0140465331577959","0.013480176942121","0.0138765743528655","0.0141393915816223","0.0134407422710264","0.0135719403763123","0.0144537055077391","0.0154463487790696","0.0154737024300965","0.0152463216162182","0.0150207173497937","0.0159007835150763","0.0168642416522597","0.0173789341008377","0.0179169472735788","0.0179728007877724","0.0169946750246845","0.0164829902915516","0.0154751193250494","0.0155920705113383","0.01509603806311","0.0133738445384874","0.0135705181176728"
"4","440","0.0115813677499221","0.0110709138330737","0.0106717338655193","0.0105127249257958","0.0103365714979068","0.010054089178401","0.0100001650771149","0.0100064841726432","0.00979393078807314","0.0096575613445784","0.00955508687776498","0.00953543062038119","0.0112738019453765","0.0119736201935603","0.0124002835547985","0.0125835328546873","0.0125707300976127","0.0127118408900155","0.0130870305131397","0.0131777986658814","0.0129789242522288","0.0130671182877017","0.013494043387136","0.01402019133398","0.0143031372398594","0.0137831221912579","0.0127389301030389","0.0122221300459074","0.0123406664436248","0.0122278024408155","0.0109642110870112","0.011390405962799","0.0116399326820069","0.0117231376347455","0.0115490278318174","0.0116544811280437","0.0118132500609876","0.0116463686825194","0.011456975355834","0.011176155506364","0.0108904634989904","0.01084953815725","0.0107888535677516","0.0107112953257655","0.0103310898003947","0.00964192394442226","0.00946183853846296","0.0125056823049325","0.012513837790317","0.0125535910233413","0.0126271374848991","0.0127437097421873","0.0126917119127153","0.0123015921459004","0.0117456780458101","0.0109749646499637","0.0102571020994288","0.00987008211814489","0.00972018235168587","0.00972104651657255","0.00981092438592604","0.0100235504939814","0.0100391359371624","0.00962053074925231","0.0132477789308168","0.0139451881897899","0.0147291057472783","0.0155246232158181","0.015836277752568","0.0161334024621166","0.0163162345343501","0.016272328877315","0.0163585261766612","0.0161548288473337","0.016019606034677","0.0157547939074504","0.0148688266931837","0.0150980388529275","0.0141547394201758","0.0124830779034622","0.0127649231500627","0.0129982340032185","0.0131689778618183","0.0132737954449887","0.0133859478504061","0.0133460983215701","0.0130593344433271","0.0127260398924203","0.0124370719307147","0.0121683609209744","0.0114171657306603","0.0124585199177756","0.0121796148072654","0.0120633285405079","0.0121019894287718","0.0123687179380869","0.0125365250297385","0.0124977402455124","0.0122896072619071","0.0120950881100387","0.0119277321745896","0.0110860925380198","0.0101419817365444","0.00954143217289859","0.0102489919956171","0.0109583897117082","0.0117378707058485","0.0123087013681962","0.012186386314859","0.0120293508816803","0.0117922493105002","0.0118657332451657","0.0115157841348476","0.00929064946985911","0.00706890303533439","0.0116271698511637","0.0112186832121553","0.0110056581759487","0.0109709395193559","0.0111743909049143","0.0115982724673054","0.0118978540279173","0.0119895408677725","0.011984204871281","0.0120362111774253","0.0118837817055583","0.011537223277765","0.0499860426823779","0.0502861540855637","0.0508064792910651","0.0515538174398127","0.0526947791367941","0.0530691429078158","0.0524759160915568","0.0514978791543741","0.0508975395821843","0.0507838573704216","0.0503397774099866","0.0504465960867505","0.0515108518932407","0.023815580159024","0.0235328937109706","0.0220695386096333","0.0192762683451892","0.0165772743988784","0.0153961034518","0.0158766655187314","0.0163807741733173","0.0164060405547387","0.0156354086553373","0.0138049412197394","0.0118464360866833","0.0102451560002414","0.00949320499393737","0.00940337359521115","0.00988520395206494","0.00859025320243098","0.0100971144682726","0.0100000081076225","0.00985406160827597","0.00967652001657643","0.00929842081090326","0.00882396496918326","0.00851606698385138","0.00853279729902498","0.00866094502213669","0.00858077404531721","0.0079341743389462","0.00707861956689351","0.0200186254434293","0.0192727560111804","0.0183401291649083","0.0172822860206855","0.0155247124613331","0.0141499278632645","0.0141194805306083","0.0158935466368275","0.0176252318753578","0.0177145308928758","0.0157978022463158","0.0126235814643217","0.0203764593237508","0.0165933625514269","0.0137505867714658","0.0117781180131502","0.0111206508096908","0.0105778872171855","0.0101769648439655","0.0101450491962653","0.0103254768020591","0.010367377188116","0.0102715110155879","0.0100076884492861","0.0100726483781688","0.0102770198828926","0.0104608430734638","0.0106031006335356","0.0106593935940962","0.0104610962930636","0.0100377052164114","0.0269684967453653","0.0267837062521813","0.0257997690037083","0.0238222822845207","0.0234355697345977","0.0239276758103818","0.0231734853016246","0.0216732898037967","0.0202089967318842","0.0196284204578278","0.0191354507200723","0.0192832681435133","0.0186696710218227","0.0167004756141649","0.0148658420601082","0.0150061959122343","0.0150019417537081","0.0112297471585412","0.0107176771441932","0.0111157387220695","0.0112936973993191","0.0106626447279795","0.0116270646699109","0.0112889725185817","0.0114058733535203","0.0119302792762247","0.0123513312817672","0.0122737293729641","0.0122013917120963","0.0122422655642644","0.0128703018218205","0.0133294724981302","0.0136539033744881","0.0140404713842252","0.0141734197166128","0.0138645899479302","0.0133549828011257","0.0123066085622977","0.0119847701348328","0.0119346014448053","0.0114791600548814","0.0112594494896614"
"5","488","0.0128557146696463","0.0120817139250617","0.0115471686796453","0.0112641170786756","0.0108701683348938","0.0104334079513298","0.0101721426387557","0.0100308663161558","0.00973361895800531","0.00966557758633201","0.00962034370286002","0.00959199423220594","0.0125202332325151","0.0132445146997371","0.0139082965641539","0.0145211152679527","0.0150097343044084","0.0153497124783641","0.0153011191916111","0.0147974166583666","0.0142204994217633","0.0140994016640837","0.0145044727370492","0.0150583616677447","0.015287415818468","0.0146994565330901","0.0135285082906997","0.0131407115571939","0.0136707895008582","0.0138484252726627","0.0114821727019748","0.0120293880424313","0.0123341236258583","0.0124135503055187","0.0121860896007852","0.0120724123056451","0.0121180113506699","0.0119617233627827","0.0116697591416071","0.011215321755488","0.0108576363078253","0.0109487312439983","0.0113390333985945","0.0113753753778954","0.0106913809602369","0.00978746748289374","0.00964670137333229","0.0132143011473046","0.0134090083925556","0.0135008838415618","0.0134979177444091","0.0134698058460852","0.0133073894940589","0.012875063820623","0.0123340150922856","0.0115689369956254","0.0107663561172779","0.0103541175973403","0.010206344874613","0.0101858600179237","0.0102586623136015","0.010434140329402","0.0105610341021542","0.01008382494793","0.0143628248726949","0.0152259276043867","0.0161134960010567","0.016983105223901","0.0173667417471218","0.0174212359047522","0.0173517379744416","0.0172485620785265","0.0176164855588585","0.0177739745482155","0.0176175098165386","0.0172137369090086","0.0164358180553792","0.0169514614423434","0.0156094129823883","0.01275727207162","0.0132150894834004","0.0135791347413436","0.0138351122463732","0.0139884891384125","0.0140704406594897","0.0139254126403048","0.0135289895891719","0.0130749534079619","0.0126119076331752","0.0121110748902661","0.0113278759014286","0.0122694720893363","0.0121978691530149","0.012156963227505","0.0121096455748025","0.0122283143433318","0.0122703494324507","0.0122433125049394","0.0122542076717006","0.0121911950794479","0.0119126342442787","0.0108790420286296","0.00989645540147939","0.0101193392623967","0.0109980008135492","0.0118422700748556","0.012716937917052","0.0133672087444066","0.0133158219238398","0.0129903935309019","0.0125194587717244","0.0123816302119825","0.0121652477255224","0.00970538765810689","0.00745491069965843","0.0122900760165567","0.0117823334104179","0.0116740297739291","0.0119481479630621","0.0127286651498588","0.0137179871173045","0.0141645597515026","0.014013316482034","0.013334933289352","0.013228114148399","0.0131083712049011","0.0129992258464612","0.0509181309016933","0.051227934215241","0.0518775277928832","0.0528891917802834","0.0542203037718309","0.0542614236377616","0.0533967793422987","0.0522011108651012","0.0516643158330562","0.0512958886608385","0.0508306669447753","0.050688431199805","0.0526044146794671","0.0249307962982401","0.0242739627270398","0.022752747236467","0.0202927036782812","0.0182673950015474","0.01753023706488","0.0177674439663587","0.0178721125306731","0.0174293223473162","0.0165004701200356","0.0151668248557247","0.0133398696428852","0.0118700583251079","0.0105132192583162","0.00980893340993806","0.0111647703703553","0.00955632996759847","0.0108745237253761","0.0110828171199374","0.0110668917730602","0.010856480705842","0.0102801641869821","0.00944986478868434","0.00896537946150285","0.0091257658689412","0.00949595865509","0.00954402514544405","0.00883254033294738","0.00776877791249581","0.0196171109927208","0.0184507239304428","0.0174020300639292","0.0165632417290104","0.0152981372076675","0.0149871960721565","0.016700656130025","0.0200976865586053","0.0219821988452796","0.0214356887195975","0.0165824822440873","0.0115796642285534","0.0224023032833494","0.0182740774763207","0.0151765912710451","0.0130905040009068","0.0122643779017266","0.0115499757604827","0.0112135375982303","0.0112184730373964","0.0113653826867933","0.0114865912122696","0.0116994355464119","0.0118304694988453","0.0120359747174247","0.0122522940735275","0.0123923158286833","0.0123199061657059","0.0120881595646892","0.0118561075539898","0.0116862172192879","0.0319194600752372","0.0316626327550657","0.0305943729061272","0.0285213560026481","0.0276942058873122","0.0276898402183367","0.0271306099490924","0.0257490865039203","0.0237995905197059","0.0227777846477351","0.022086584481474","0.0228681263816804","0.0227556276391699","0.0207709037851364","0.0182129543368038","0.0178130777099887","0.0172722799980549","0.0124423065766752","0.0124439078256138","0.0133220630877224","0.0136589204878198","0.0115337226707056","0.0127464122931558","0.0123572429514762","0.012207368917859","0.0122472935397655","0.0126427913188007","0.0124617582515989","0.0120838882618906","0.0119182009687392","0.0124561668890578","0.0130685600290343","0.013654968646719","0.0140743667832769","0.014047762273928","0.0133472410852012","0.0124991987590274","0.0117343281682767","0.0118391399524755","0.0117483740581311","0.0109290159444693","0.0109319218395772"
"6","510","0.0124145276949525","0.0119878360413841","0.011755941223935","0.0117118622923983","0.0115875409048842","0.0113538396817647","0.011200213255523","0.0111580026185037","0.0109438696587405","0.010672082914116","0.0108301050746872","0.010858907954826","0.0126472936181552","0.0134952606484685","0.0138945477845572","0.0138450649590581","0.0136237357929124","0.0145697624465476","0.0157836209252085","0.0160711426951239","0.0153336058359091","0.0145856865409256","0.0145356511775939","0.0150517137201185","0.0151397451421838","0.0144719992870214","0.0136609206424558","0.0134801567115909","0.0131795303033883","0.0129177839521529","0.0120975334518688","0.0120680534756637","0.0120620084936145","0.0120612383505406","0.0121375951126055","0.0122659995700452","0.012288768451108","0.0121800579144198","0.0119473026594238","0.0116662970291335","0.0113533909146573","0.0110833762759479","0.0109392046603407","0.0108122388482787","0.0106515184550797","0.0103361507279811","0.0100838784825004","0.0144128659002915","0.0142770214440736","0.0140925872604619","0.0138731332684741","0.0135940174235051","0.0132486044450259","0.0128966371361245","0.0125659841720327","0.0121125421362677","0.0116488827447244","0.0112232588732295","0.0108748614802701","0.010693552638802","0.0106141290130264","0.0106427046373927","0.010551833606671","0.0104669371411991","0.0153800095108792","0.0160787580149297","0.0164995816703587","0.0165669815223502","0.0166082461757811","0.0169101242548741","0.0173510668232414","0.0176644026279523","0.0176782009627256","0.0174257941411251","0.0172113536572984","0.0170438967474927","0.0165630472946993","0.0163534389649989","0.0151939770133832","0.0135945975182259","0.0139106479594152","0.014175458791182","0.0143783820138719","0.0145046391098261","0.0146091750649122","0.0146255726141736","0.0143667988284272","0.014055633036989","0.0136815555796579","0.012982290051213","0.0122973269875506","0.0130473533120417","0.0129621115120786","0.0129687588739602","0.0130593486744769","0.0133511452484006","0.0134594368678812","0.0132832235326646","0.0128973339849212","0.0127371534782668","0.0127414420611","0.011916866744009","0.0108141394006002","0.0108304158099801","0.0112744853834906","0.0118186615824931","0.012523882411848","0.0131472042372489","0.0130744487594281","0.0128533232745309","0.0127419008255918","0.0130341156925424","0.0128807551791005","0.0102048795097304","0.00762572129816346","0.0124297442452334","0.0120848146731502","0.0119071628892319","0.0118911281540381","0.0121058253525272","0.012745978669901","0.0132542581302387","0.0134691690181791","0.013027883855978","0.0128092259861802","0.0124775610732249","0.0120056140480687","0.0553917462705421","0.0552279385434216","0.055499000563695","0.0562443576839314","0.0573883069231993","0.0585399564951552","0.0587225708413029","0.0579893401369383","0.0568424282845163","0.0560292244556564","0.055558368738937","0.0556690635029775","0.0561508533613944","0.0269634086118186","0.0269922747496721","0.0257691133756455","0.0232284944945351","0.0196519196399957","0.017535114602416","0.0174529356683902","0.017741823582956","0.0175724416767329","0.0166124244415412","0.01494039115113","0.0132724060332019","0.0118498104369502","0.0106956954774838","0.0102329488679378","0.0105580677691853","0.00925681699075874","0.012830022073363","0.0120765624291669","0.0114931429154327","0.0111028888663395","0.0108380146644234","0.0105268286037354","0.0102735483070705","0.0102729902895999","0.0100685925244561","0.0097348327406196","0.00884761276145377","0.00807309499691225","0.0209413980681421","0.0198124115059636","0.0187624586159177","0.0179199447642916","0.0161936884083696","0.0151364872172051","0.0154152581934917","0.0172736445164963","0.0199554600321014","0.0215228342672164","0.0199085269992365","0.0122905098499653","0.021600024912115","0.0189152703867826","0.0161545905989985","0.0130739849037555","0.0113555045245781","0.0109354285900762","0.0107938527479792","0.0108438125613452","0.0110073579580186","0.0109657294115818","0.0108013394706844","0.0106490124681796","0.0107100043821808","0.0111068260036935","0.0113148367147327","0.0113447609701261","0.0111173976657852","0.0105879920229738","0.0104075676550494","0.03329154763859","0.0333756679459672","0.0329560761901409","0.0318948633281093","0.0305331632190844","0.0294837058030808","0.028256474670305","0.0270799386775774","0.0261750284682594","0.0259500769587238","0.0250564181680043","0.0242166075380543","0.0228758540850556","0.0205263299198112","0.0180218776973434","0.0182706058118068","0.0182251322076353","0.0110554614234323","0.0110103992794004","0.0114065121722649","0.0115003442599055","0.0106851815641727","0.0114019962748527","0.0112586480898508","0.0114426719666995","0.0120231036916618","0.0123878037183199","0.0124157543736993","0.0128882638046766","0.0134888801867403","0.0142171276802768","0.0144841779463279","0.0143061729272215","0.0142660208610674","0.0142168949684253","0.0135248850346992","0.0128860384944265","0.0118979640529526","0.0119777195736395","0.0124095426741548","0.0118315682103435","0.0113601061710743"
