X,X0.9,X0.3,X0.5,X0.75,X0.25,X0.7,X1,X1,X0.8,X0.5,X1,X1,X1.1,X0.5,X1,X2,X1,X0.8,X0.5,X0.5,X1,X1,X1.9,X1,X1,X2,X1,X0.5
wavelength,StationOUT-F01,StationOUT-F03,StationOUT-F18,StationOUT-F21,StationOUT-F23,StationOUT-R11,StationOUT-R12,StationOUT-R15,StationOUT-F50,StationOUT-F52,StationOUT-F54,StationOUT-F55,StationOUT-R01,StationOUT-R02,StationOUT-R03,StationOUT-R04,StationOUT-R05,StationMAN-R01,StationMAN-R03,StationMAN-R05,StationMAN-R09,StationMAN-R10,StationOUT-R21,StationOUT-R22,StationOUT-R23,StationOUT-R24,StationOUT-R25,StationEXPWISE
394,0.019839036,0.004289787,0.009425784,0.004004649,0.004437314,0.005470313,0.005765633,0.004758643,0.006019552,0.00529625,0.012552206,0.00824709,0.04970202,0.01887679,0.028606603,0.015126593,0.024592074,0.00457438,0.0077859,0.008993323,0.009716625,0.010518802,0.039915756,0.032972177,0.016442733,0.014087766,0.008656053,0.020320734
420,0.017807084,0.006663423,0.008085816,0.003716913,0.009003235,0.005815573,0.005746859,0.004488096,0.005352404,0.006893666,0.011666783,0.007355313,0.049835625,0.020234187,0.026271628,0.015627883,0.022565853,0.003916579,0.006977698,0.007625973,0.009069715,0.009123753,0.034982201,0.031694604,0.015479906,0.012995412,0.007930576,-0.000992036
470,0.016374923,0.008027681,0.007190939,0.003408186,0.004602295,0.006823289,0.006290852,0.004596705,0.004969104,0.010022629,0.010914196,0.007408357,0.040053047,0.023158727,0.024379718,0.016784422,0.021273115,0.003726554,0.007015168,0.007805481,0.00778772,0.008410325,0.03095322,0.02834628,0.013890024,0.011694088,0.006747715,0.00384685
532,0.015954955,0.009628503,0.007587641,0.003460267,0.013688713,0.007658597,0.006659743,0.004850837,0.005034964,0.012271717,0.010931951,0.007307545,0.043521919,0.024039555,0.024602202,0.018418718,0.02107831,0.003579198,0.007308165,0.007533592,0.007755909,0.008167441,0.029889214,0.028814071,0.013344228,0.011889627,0.006929424,0.003119477
620,0.014190944,0.008968445,0.0068844,0.003447786,0.009833576,0.006824495,0.006045776,0.004352963,0.00430275,0.01110663,0.009615565,0.006320347,0.02919109,0.022846104,0.020970187,0.01616556,0.018207306,0.003041571,0.005935639,0.006703736,0.006629093,0.007213354,0.025408703,0.026499902,0.012418071,0.011514077,0.006687953,-0.004679987
700,0.01334236,0.005935267,0.006606299,0.003493037,0.005919506,0.006951783,0.006160715,0.004085418,0.004127874,0.010495996,0.009119813,0.006254577,0.037100257,0.021015507,0.020536466,0.016032563,0.018038859,0.003103854,0.005621948,0.00646526,0.006650673,0.006422579,0.02556696,0.025808605,0.011914694,0.01047631,0.00642421,0.003255285
