"","X","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X0.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X0.75","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X5.25","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X1.25","X1.5","X1.75","X2","X2.25","X1","X1.25","X1.5","X1.75","X2","X2.25","X2.5","X2.75","X3","X3.25","X3.5","X3.75","X4","X4.25","X4.5","X4.75","X5","X5.25","X5.5","X5.75"
"1","wavelength","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F21","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-F22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R22","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R23","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-R25","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F0","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F03","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F08","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-F14","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R12","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R13","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","MAN-R15","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R07","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R08","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","OUT-R09","MAN-R06","MAN-R06","MAN-R06","MAN-R06","MAN-R06","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07","MAN-R07"
"2","","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","0.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","1.25","1.5","1.75","2","2.25","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","5.5","5.75"
"3","399.1","1.45300097919284","1.30888437680966","1.22976376861607","1.22298248779815","1.22814392327435","1.21458463535019","1.18761117435354","1.1557888007993","1.12456711065112","1.10560245129277","1.0850791898645","1.07077268285256","1.06405947089231","1.06296101692966","1.42796980117723","1.43047068803718","1.42996012409913","1.42713408171439","1.42131592672648","1.4065044348387","1.38184924739041","1.34891742738791","1.31976812334081","1.30312543125719","1.29820887569874","1.2957797079263","1.28869433006479","1.27978062398693","1.27807313793283","1.27433277924485","1.25018087802957","1.24697840461726","2.14480339820396","2.09954802616436","2.044336866321","1.98855671589679","1.87786282884399","1.70623943376075","1.52639794543367","1.38130296811438","1.29352627392354","1.254722326096","1.24065524899629","1.23691378798041","1.20039794741442","1.1209256548401","1.06846682979292","1.16698028006596","1.5572810731124","1.39002147216617","1.26794015773907","1.19151739741746","1.16019566673003","1.12956209819496","1.10316641553333","1.06791633069897","1.02455299913735","0.969287887290294","0.924950759157617","0.893828660728702","0.865181152721993","0.841047540767916","0.854162519448566","0.908450736755941","0.925292154497998","0.751097642593734","0.768353157243499","0.780305139482475","0.785649637907109","0.790407592638448","0.793956362452664","0.786025726673858","0.767126603628546","0.746334047016628","0.732185501722066","0.726211732063258","0.733702679130728","0.757971350203001","0.784469820272844","0.778561223912584","1.3809732881741","1.2057653950275","1.07637485382546","0.990149080923588","0.952797990732342","0.965261072678683","0.962486560353204","0.938192855479334","0.895079169910508","0.833173812642357","0.802823228973598","0.807693982113147","1.00850055585371","0.884843696226525","0.806328415457905","0.775045154095179","0.771876933638249","0.746109474665903","0.712406226485544","0.685706269458586","0.68993529351291","0.721261136044928","0.754161358174783","0.783011789433244","2.54342537855325","2.39784997363634","2.26316831757468","2.1414430590922","2.02782121261396","1.93352772267392","1.84737251107533","1.67490875701198","1.37741124224239","0.990196850460279","0.856775120187904","0.897626358304473","1.31417030497199","1.29143937412665","1.27056222289191","1.2513057851449","1.23138898117673","1.22265627605044","1.22695948411274","1.23337188538674","1.24857245852968","1.27163421632511","1.27358193026802","1.25996649551692","3.13060258714883","2.59277262531759","2.12600980789138","1.72264693702617","1.381106541818","1.09905913596951","0.845566487992937","0.689732990479845","0.697644674315417","0.746523021977991","0.819258303647048","0.890814387371291","0.894921193444202","1.19945445789204","1.08835344013975","0.98464878485338","0.885501877268042","0.810610436882503","0.789010581653377","0.787627734861476","0.783575416118673","0.765928600584159","0.73101887926044","0.688581548890233","0.650310424096186","0.631017233800857","0.627289502378283","0.62435649513157","0.630639230457701","0.611061557807116","0.77200121520195","0.749911777929584","0.725379668785914","0.698675363828662","0.668223943776538","0.641431448961859","0.628616297996519","0.633855753704737","0.643752555118509","0.640736738314887","0.60803006436379","0.579147963367962","2.41055724748238","1.92971532800872","1.56658350323439","1.31153358374558","1.19377435876445","1.18629922114822","1.16869858332355","1.1499095994372","1.1288431505566","1.11149974984287","1.10239378709262","1.09775591111546","2.31428020785466","1.7962487567353","1.41080951586829","1.14907972491141","1.05884541062522","1.05167642405816","1.0524379928778","1.04753955965081","1.03182076097602","1.00961754571853","0.981896175826469","0.95075808860271","0.92225031848413","0.90424824963502","0.895326218902724","0.885412124594946","0.852651788729756","0.789218914892889","0.758054019189901","1.88156287384505","1.8562522515827","1.81140779430504","1.75078303502077","1.63965104736618","1.6667721758125","1.55863743462393","1.41031775938346","1.27334104533408","1.27610563820936","1.15537009110218","0.986803947156614","0.869259767218662","0.874489210752641","0.836604666478823","0.78868264854196","0.796105781197455","1.88618780450348","1.52138663266412","1.23375653400311","1.21654533719717","1.23606547029095","1.64388804152928","1.62980038065137","1.60009011422344","1.56110663689832","1.47476966991209","1.3986234941391","1.35790307979785","1.32910472922987","1.29540847214765","1.26434028655732","1.2261885087139","1.17920886473245","1.11034028339315","1.02708930949373","0.959172305938316","0.927905507172202","0.910734546122339","0.890488135081294","0.868887952711817","0.857108264155737"
"4","403.2","1.39343266945442","1.25559993209572","1.17975090872906","1.17274652262223","1.17472560877465","1.16056111421281","1.13672622010659","1.10817697125249","1.08248739262563","1.06763678259483","1.04978211977915","1.0260864216591","1.02076982244593","1.02292107097026","1.36152315766283","1.36362470039566","1.36350962322001","1.36203646590218","1.35844933291085","1.34696104967896","1.32270294011758","1.29496161239409","1.26885098833446","1.24793645038047","1.23780845499389","1.23411415110651","1.22625447760608","1.22207859034619","1.22167331393668","1.21782110558529","1.20350232782157","1.19718252546794","2.05083173224488","2.01017872748368","1.96281963380645","1.91905569244446","1.81606596086031","1.64440221216676","1.45976805214675","1.31516928366149","1.23103736002338","1.19842235292034","1.18853175829634","1.18414140422334","1.15222337906536","1.0763008141622","1.02409575528378","1.11644275547195","1.48510249204332","1.32577916886659","1.21015938734751","1.1382057408262","1.11124445692241","1.081885950186","1.05401923276744","1.01781209975273","0.976804495911685","0.927051447036969","0.885210722468079","0.853226946519237","0.826010687443266","0.808414314520619","0.830308199967462","0.871039161400125","0.88145389899624","0.719552536437393","0.739285930135187","0.749373441137316","0.747713730270756","0.741695146303168","0.744812661668266","0.747611427513848","0.74544403891534","0.735036742377217","0.713867197628957","0.693984302889058","0.691030825517987","0.719220859160779","0.749988441003625","0.750301509353577","1.33069085723207","1.16198987067714","1.03706102695212","0.953608127957718","0.91696165297287","0.926505961255918","0.923834720286151","0.902731354031592","0.860815698036","0.80316050165036","0.774172257452123","0.779036787880534","0.973014344169778","0.855017614819772","0.7811451344043","0.753378771672873","0.753612514036931","0.718876520504785","0.678379361028396","0.651950520389072","0.66118085408493","0.694795520203202","0.724052845840905","0.754683909859733","2.42665606549295","2.29170765333663","2.16303822899834","2.04246763733569","1.92901225963168","1.83938500194058","1.7592303084366","1.59484609882629","1.30453283717954","0.941077748652165","0.821641590407182","0.851192402259471","1.25293789035653","1.23550320294379","1.21844283022259","1.20166518214754","1.18361647482576","1.17062061047035","1.16866473030765","1.17063823295914","1.18638084553734","1.20847648660619","1.2124701222651","1.20287210907311","3.01684889202264","2.49715529952305","2.04390872758442","1.64968508098065","1.31267293204044","1.0344754613185","0.790731014426448","0.64736944801189","0.659266288463635","0.70797037729529","0.785529308120887","0.850082904029999","0.84445564695395","1.14691499021309","1.04356782856221","0.947926648229357","0.857588107451328","0.787338122683273","0.765670977673009","0.763248369699784","0.758163266852462","0.743132486231092","0.709251388353576","0.663425363398296","0.621729698557415","0.600349953989295","0.607366410316236","0.616179060609851","0.613973122945116","0.587949932592311","0.741922334671942","0.721022330357063","0.69740847981953","0.671278684506169","0.641170968644074","0.615933125860277","0.602852793342533","0.605472266613648","0.61038590292496","0.605548567238131","0.577950877888353","0.551798820446058","2.30740428287115","1.84746131593407","1.49767627654309","1.2485405088664","1.1313605078216","1.121270022735","1.10926015658521","1.09456098325209","1.07733326053787","1.06438915372888","1.06740244526228","1.0414876202976","2.23622916407477","1.72886632185379","1.35251157635337","1.0999399122797","1.01336682282829","1.00248315683231","1.00413880580447","0.998906282060473","0.984854861485047","0.967205444225554","0.944638367515757","0.918242418897487","0.895768287986685","0.880624355605409","0.868518393030676","0.84975086396446","0.815163130365995","0.761179381561064","0.732038142912554","1.74683561491115","1.75274939607593","1.72804901355893","1.67750606671635","1.56241496542235","1.57926552942069","1.48230011663157","1.34971490505389","1.22926015669771","1.2026179419489","1.09637782241035","0.946888462424146","0.837737188655778","0.822666963454388","0.788195174477446","0.756855613746625","0.777634325078763","1.79419504715698","1.47042455818039","1.19487349993156","1.16067793954167","1.17341439846959","1.55880943263563","1.55675534867026","1.53292187966622","1.4932086593055","1.40734570228158","1.33224364147628","1.29203459509804","1.26488822868502","1.23581520404655","1.20993989241871","1.17865864452291","1.13710501046895","1.07257372508663","0.993278389051779","0.925493048995078","0.891792852680241","0.877883515891483","0.860475459775927","0.827676876930851","0.8224698319368"
"5","407.5","1.3272202135094","1.19971055808838","1.1295018228759","1.12302596556957","1.12760723660063","1.11354844643827","1.08754673340694","1.0552214087172","1.02500522559615","1.01049851602697","0.998413381018181","0.986061427921891","0.975527434815083","0.972495516618249","1.29434578977504","1.29771149530261","1.29696674016064","1.29236348751446","1.28452067456287","1.26913527591959","1.24339820327148","1.21855954281251","1.19908837297491","1.18358237027636","1.17769517727174","1.1748284709652","1.16912210379241","1.16648036490811","1.16788631257367","1.16626149774931","1.14910278116294","1.14718549461408","1.94162807153483","1.90344528031133","1.85868657852967","1.81680922941735","1.72134736831209","1.56287175591384","1.39074399733106","1.25462558566348","1.17535864833068","1.14365831101922","1.13445397102196","1.13140269219492","1.10074738631929","1.02630575602778","0.972611872401459","1.06343078989732","1.39760923778295","1.25420660133029","1.14971937518177","1.08437910118903","1.05867207409108","1.02924949132718","1.00188546697193","0.967707955965369","0.928260923143098","0.880128040679166","0.841787151645433","0.815326340870148","0.793412704920152","0.777833034616973","0.789947337126128","0.828507414126129","0.840195164022196","0.701375653478556","0.715659284286643","0.72309531653131","0.721179071883213","0.718090064911506","0.719869084971006","0.717236953479675","0.708830573567195","0.696807788943994","0.678339560535154","0.662737560394848","0.6633351069452","0.693549635671615","0.726577360743745","0.7233563221441","1.26604120213748","1.10858094570018","0.992726166909593","0.916108988334119","0.884161214473176","0.896709880382185","0.894512287136083","0.873598451067888","0.8321246547994","0.775740335660482","0.745914878404084","0.750816513229661","0.920410730581196","0.812835237580132","0.745183644929855","0.719953246581281","0.718671571673811","0.684888668785335","0.646754256735304","0.622002016490316","0.629217145275274","0.658275191874896","0.685778890511617","0.717059252620989","2.29403432344171","2.16870376419658","2.04699618191103","1.93060926419105","1.81703193866521","1.72945229018887","1.65478006066117","1.49924271335224","1.22644189823017","0.88238767695804","0.777061275021479","0.814671359209644","1.18613710367895","1.16903828882514","1.15223355056296","1.13548760137987","1.11748857025079","1.10450512676487","1.10034712300431","1.10435716705986","1.12194236401884","1.14607557773517","1.15204969667307","1.14504869275718","2.89308727128053","2.39341396100995","1.9586148688394","1.5806780427857","1.26001222643048","0.991679197098341","0.752125058540869","0.610212717378817","0.623466817218438","0.672212925063561","0.743252691610762","0.806872682115303","0.802735599892781","1.09604252714229","0.99825480654465","0.90893066501391","0.825717018535705","0.762758015515071","0.740862260692051","0.735356120146198","0.726967896757781","0.709893781771588","0.676345629623766","0.633609149413762","0.59817151583361","0.581824570693844","0.586823788633767","0.588379145480728","0.587730593847658","0.561730821492123","0.706266142367671","0.68498282750161","0.661605615963818","0.636377333945997","0.60780560218196","0.583646076726743","0.571592536921501","0.575719936150447","0.580122138668109","0.57218731973951","0.54733498853736","0.525581952841163","2.18501409450937","1.75113487938443","1.41976119464901","1.18121398228503","1.07102027254659","1.06330972833123","1.05077274493486","1.03526341630437","1.01707820140067","1.0090317693798","1.01588488883815","0.995718983492257","2.12118142706199","1.64195887303109","1.28669339572165","1.04845946005618","0.967309871991561","0.954043072108879","0.956301119477509","0.954163349881167","0.942445503998173","0.928038879848238","0.903939633525905","0.875083166022521","0.849581868466786","0.830278049736588","0.82128774424714","0.807725737987122","0.777283660175986","0.727305924535539","0.705756424233822","1.65952314580815","1.66554248971564","1.64466475604473","1.60118658873021","1.49415021877388","1.51127990444775","1.4150500437105","1.28385125541134","1.15941750173244","1.13373145085503","1.04024317476539","0.90973134351578","0.812690100750201","0.792746213318263","0.755449450638236","0.728944830089688","0.745848398974855","1.70355354444812","1.400026133902","1.13271927843914","1.10222491167149","1.11393349799157","1.48932692894808","1.48050562895516","1.45225928897782","1.40866863449205","1.33263458516146","1.26934278624126","1.23612293571796","1.21332575526594","1.18385019475413","1.15762399589627","1.12321841254434","1.07696685783618","1.01577411831494","0.946599891615189","0.890370761022851","0.857788104264869","0.83459690246774","0.817115917152115","0.79484309118481","0.783246663900918"
"6","411.7","1.2630724039246","1.13643801616801","1.06719905791307","1.06159170723372","1.06770974973021","1.05674058733625","1.03209317509964","1.00138253289936","0.973615209694227","0.959389773037781","0.946453072365626","0.93435604473814","0.927354390745251","0.922682196263256","1.22938190881884","1.23251856813075","1.23267383141398","1.2304401670879","1.22604580394741","1.20923673377695","1.18484812145337","1.15978142789256","1.13870522884101","1.12489147477538","1.12020988846458","1.11828289716555","1.11322052949886","1.1076683712004","1.10798447506799","1.10682054221589","1.09479256126537","1.0917456099801","1.83840779648784","1.80283491057911","1.75972255137647","1.71728121259476","1.62570252315845","1.47601696392892","1.31454093482636","1.18714468799146","1.1129869184305","1.08291391034362","1.07294941568106","1.06959180706286","1.04123776644664","0.970723962390459","0.925800161010222","1.02042936404162","1.32707130765884","1.18821336614379","1.08670547294066","1.02284186370606","0.99666893083104","0.968001676930195","0.942835404123005","0.912832901364223","0.879564963029393","0.836389648097055","0.799996188528892","0.773833137504676","0.750863901013401","0.736163457487123","0.752639262593701","0.791305636411868","0.800795639116093","0.668227025489638","0.679547479507135","0.686490377868979","0.686966747113018","0.690616153666277","0.699211410018333","0.698272470640702","0.686641512692354","0.670337831687526","0.650736352083664","0.635199784558311","0.634900610462062","0.662697015948465","0.696997122726418","0.693698699748037","1.20041271982492","1.05221624480933","0.943045144773827","0.87062417530663","0.839861983053543","0.851995124537961","0.851407783084899","0.832765569840392","0.795722234204794","0.740629748123282","0.712203921883157","0.71721025401314","0.871867900319922","0.768686247962413","0.703089288889175","0.677066220870517","0.674441127962412","0.646785647205377","0.611107675225078","0.584626231232315","0.590450483874225","0.622062564868473","0.652807296216171","0.681427603315648","2.15949669752051","2.04490941299712","1.93434608688616","1.82974024171936","1.72743982077778","1.64390527757677","1.56860307402462","1.41688115514967","1.15975948408333","0.835766991790444","0.730492895124922","0.76626009745062","1.12020693895879","1.1046445166585","1.08920092966811","1.07377744360125","1.05642967483189","1.04440364553241","1.04375892530735","1.0489519517425","1.06566493163749","1.08456822683823","1.08974365347857","1.08435117079357","2.74905198475593","2.27698445432811","1.86389518648793","1.50234429901312","1.19140416127616","0.935428442446991","0.707563591516246","0.570653721663736","0.583385961710948","0.629658145798214","0.696162404152609","0.757363766397149","0.752597667347225","1.03493596777748","0.945543743506778","0.860653717783844","0.777466057994224","0.715656488823961","0.695809867800017","0.693958329408083","0.690870219925067","0.675505209493694","0.641434153141998","0.599903042977013","0.566042495621369","0.551472988431771","0.553447274915549","0.554586138480624","0.555660327606457","0.535565810451012","0.667697343766853","0.649263542482471","0.628100264649264","0.604281844909963","0.576535642932108","0.55361757821643","0.542029860212425","0.545189884145394","0.5516318612405","0.54793949003289","0.520701741665164","0.495171354789036","2.06785426033838","1.65462893766287","1.34017884240998","1.11522634831697","1.01550639163035","1.0095940345644","0.997732334455262","0.981884751750268","0.963293660542252","0.952748543415727","0.956196455613749","0.946453031283625","1.99488185164441","1.55026532950711","1.21862246005068","0.993092765861192","0.913410837757381","0.905289493715892","0.9086535758142","0.905561351683166","0.893909702705031","0.878930650706152","0.860025662643603","0.836562479131763","0.812273238936352","0.793290890327197","0.781929022866673","0.770408787778467","0.743638692192941","0.695020682811734","0.670202900969334","1.57115988345017","1.57303535520996","1.55042809753771","1.50707579175156","1.40757514360186","1.42621630302807","1.3390630483383","1.21930578477092","1.10557538795552","1.09035343393574","0.991853397096019","0.856631329108897","0.760803557219027","0.75958058377505","0.729935740191363","0.693256641431307","0.701803231565234","1.60953635795404","1.30759616423446","1.06591321810648","1.04461322284674","1.05499136992895","1.40341538579085","1.39177167367817","1.36372989465833","1.3224999112086","1.25149892546139","1.19258667187025","1.16155280338559","1.14026312305025","1.1157393921145","1.09255919939119","1.06081213292301","1.01866568412469","0.960289054157647","0.892566891796777","0.83800935182533","0.807259421247313","0.787593227517427","0.769151274874247","0.755276562275277","0.74808520150811"
"7","415.5","1.20883897299075","1.08364822608648","1.01452388668664","1.007467896694","1.01288562340204","1.00286373146335","0.980517836756305","0.952240073832028","0.926112607036741","0.91397758869753","0.90195325777484","0.887992696410499","0.880330517774092","0.879222768178057","1.17232591212018","1.17288864878498","1.17169970685267","1.16944391068666","1.16604827602483","1.15242732325229","1.1300578541224","1.10813284739654","1.08851682150749","1.07272222439646","1.06503667898434","1.06159344235586","1.05588191708843","1.05316930186341","1.051973000259","1.0443753197203","1.03168689915416","1.03494123946019","1.73420548395391","1.70106648914943","1.66174349380974","1.62434047093169","1.53960897304469","1.39984958649337","1.24752476902849","1.12747607602927","1.05643256049817","1.02680522268488","1.01811800759464","1.01573832491693","0.988627902496533","0.918951017203754","0.879132078046208","0.974841829148918","1.26147790169403","1.12820434542186","1.03069064617744","0.969176886931506","0.944037751952582","0.918007205677545","0.895267448002109","0.86702859016525","0.835432347563845","0.795307194310242","0.762073748859392","0.737998979510684","0.717402968929857","0.703831236285284","0.71943628288167","0.75321749755675","0.763763504202884","0.64150690265692","0.654611876047061","0.661821881446282","0.660908067006932","0.659624664537628","0.667797452478069","0.67071958328731","0.664782441006349","0.651208686702586","0.630842266207405","0.61318153309584","0.608865101376263","0.632226443169937","0.668970085042157","0.670338988261933","1.13914114758625","1.00503586927474","0.90539350299917","0.838357009048964","0.80817321876819","0.815175708079696","0.812149536492993","0.794374081279539","0.759140214975488","0.708771953170945","0.683282403387629","0.686738319661302","0.828497641582724","0.733254646287731","0.672856336903352","0.649118791518294","0.646454997615354","0.616060386961657","0.581111467533745","0.557355664712291","0.564272721791923","0.594352740249317","0.622503646171417","0.650584447206564","2.02951426097646","1.92348546847836","1.81978885754758","1.72006035219204","1.62283762659753","1.54718924978878","1.48293608296176","1.34595979371529","1.10183329577028","0.79076823784894","0.694968004443784","0.72547414690884","1.05913739834034","1.04443764516888","1.03018929389862","1.01649610634824","1.0015533360908","0.989996714781964","0.989420023684695","0.993922044414972","1.0090300470299","1.02833802057186","1.03376596081232","1.02854713294604","2.60854941308815","2.16222060955897","1.76924439868821","1.42234557434191","1.12037160122594","0.875156387053347","0.659396946127441","0.533718398553582","0.549735495544904","0.59336138854842","0.656056865786155","0.712093699886521","0.705933145882299","0.982425640930424","0.896896926461866","0.816861223764879","0.739955488063707","0.683150787690146","0.665641144309554","0.664620297431454","0.662086720555632","0.64826198020696","0.616514989757209","0.576595678289308","0.542967333687486","0.528173253324385","0.531822228094905","0.534289348832857","0.531780855108841","0.509087334701264","0.63952801968894","0.620059577817721","0.598814780095915","0.575730832506465","0.55008799699714","0.529567122625119","0.518828124907771","0.521497014692901","0.526641977540254","0.522302648060743","0.496091137522529","0.472637527621918","1.95697245211788","1.56232624968694","1.26255566566366","1.04885766391865","0.956046982861977","0.952440668096625","0.942931340411091","0.928139315885119","0.913098067962785","0.905575592265305","0.90783109430247","0.894423514963625","1.8945145173864","1.47098135871043","1.15596827539773","0.943061563079738","0.869417523277535","0.86035729863249","0.862854860905619","0.860746756569858","0.849398405472549","0.83409890858042","0.815904827163045","0.794873526495809","0.775689014216055","0.761579866441971","0.748644650177708","0.734097302155016","0.707657807132425","0.666280221260507","0.642221663155191","1.48498703688662","1.48550728218631","1.46255564820106","1.42024993011463","1.32574088792217","1.34450291151819","1.25867164628213","1.1410514354126","1.03794939267111","1.02693461547125","0.939869207653255","0.817022860853294","0.7299337166772","0.724885108650703","0.694650135797574","0.659939367284102","0.678566854986876","1.51963480014393","1.24056240373844","1.01062354800103","0.984135173584973","0.990991248750036","1.3229450168127","1.31480937594134","1.28987712319119","1.25153927165587","1.18351772314171","1.12813835512457","1.10018675104454","1.08148230620624","1.05838896946246","1.03581232819658","1.00623522025955","0.967688135924579","0.913872095291509","0.852462937729886","0.802107177942461","0.773922488844889","0.755796604979146","0.738472337155487","0.719071213936883","0.712422223244613"
