"","X","X1.25","X0.75","X1","X0.5","X0.75","X1.75","X0.75","X1","X1.5","X0.75","X1","X1.5","X1.25","X0.75","X1","X1.25","X1"
"1","wavelength","MAN-F21","MAN-F22","MAN-R22","MAN-R23","MAN-R25","MAN-F0","MAN-F03","MAN-F08","MAN-F14","MAN-R12","MAN-R13","MAN-R15","OUT-R07","OUT-R08","OUT-R09","MAN-R06","MAN-R07"
"2","399.1","1.45300097919284","1.42796980117723","2.14480339820396","1.5572810731124","0.751097642593734","1.3809732881741","1.00850055585371","2.54342537855325","1.31417030497199","3.13060258714883","1.19945445789204","0.77200121520195","2.41055724748238","2.31428020785466","1.88156287384505","1.88618780450348","1.64388804152928"
"3","403.2","1.39343266945442","1.36152315766283","2.05083173224488","1.48510249204332","0.719552536437393","1.33069085723207","0.973014344169778","2.42665606549295","1.25293789035653","3.01684889202264","1.14691499021309","0.741922334671942","2.30740428287115","2.23622916407477","1.74683561491115","1.79419504715698","1.55880943263563"
"4","407.5","1.3272202135094","1.29434578977504","1.94162807153483","1.39760923778295","0.701375653478556","1.26604120213748","0.920410730581196","2.29403432344171","1.18613710367895","2.89308727128053","1.09604252714229","0.706266142367671","2.18501409450937","2.12118142706199","1.65952314580815","1.70355354444812","1.48932692894808"
"5","411.7","1.2630724039246","1.22938190881884","1.83840779648784","1.32707130765884","0.668227025489638","1.20041271982492","0.871867900319922","2.15949669752051","1.12020693895879","2.74905198475593","1.03493596777748","0.667697343766853","2.06785426033838","1.99488185164441","1.57115988345017","1.60953635795404","1.40341538579085"
"6","415.5","1.20883897299075","1.17232591212018","1.73420548395391","1.26147790169403","0.64150690265692","1.13914114758625","0.828497641582724","2.02951426097646","1.05913739834034","2.60854941308815","0.982425640930424","0.63952801968894","1.95697245211788","1.8945145173864","1.48498703688662","1.51963480014393","1.3229450168127"
"7","420.3","1.13746590947716","1.10354775309858","1.62775515982837","1.18329221495501","0.612653920177243","1.07433214999683","0.785972171212658","1.90234667999387","0.994570459523412","2.47366696097962","0.928196053428378","0.600615950797225","1.83420904783519","1.78823810317122","1.39844645170175","1.42059132471203","1.23984514949906"
"8","425.3","1.07516730105517","1.04827840509431","1.53216819113027","1.11324627280951","0.585845088362377","1.00748048217158","0.736567494942868","1.78431048445808","0.932841189914241","2.34219504753242","0.87157482773931","0.563656217635385","1.71911172168947","1.67403227181098","1.30394024364439","1.3342123550883","1.16106531283756"
"9","429.9","1.01852190856685","0.992885831635287","1.43958778175889","1.04963635846151","0.558235715678397","0.950214174350967","0.694773020719215","1.66661265014047","0.875504331319635","2.21225438603566","0.81968356824202","0.532747202642467","1.615464877016","1.57691920493291","1.23230605103795","1.25100668804385","1.08391027259552"
"10","434.3","0.958450985938755","0.937037179440408","1.34672729441971","0.984788430797983","0.532088699281654","0.894119740368405","0.656735087394869","1.55813822746523","0.821534848132277","2.09030879925814","0.767245293789054","0.500440751876814","1.51338337006503","1.48081647287952","1.15567181020523","1.16801210158801","1.01476280887636"
"11","438.9","0.902260933146492","0.879912771944507","1.26204698047701","0.921353311681571","0.504610771647308","0.835580151754247","0.614660253233368","1.45458779180049","0.767965120118174","1.97240971235977","0.719980231748521","0.470003217454265","1.41608489410768","1.38518375340333","1.09029761019464","1.08918749580685","0.950795781914289"
"12","443.3","0.850135950427986","0.83214260393559","1.18295850774359","0.865366139897225","0.476617621042767","0.786561580930561","0.579019193075507","1.36150462753312","0.721789320534107","1.85833106524424","0.680183061879887","0.444210718095205","1.33103308515977","1.30027548072895","1.02205289110893","1.02338430487559","0.887087330883404"
"13","448.6","0.797169607893746","0.779422802759483","1.10679786119964","0.80868280894532","0.447635768467088","0.736569412209549","0.541536059493959","1.27357845367435","0.674076594169723","1.75404215999444","0.63541496613821","0.415801975181182","1.24928593385817","1.22256749186905","0.956492805550557","0.953833669601409","0.826893324965878"
"14","453.4","0.748943717897083","0.732422557665495","1.03767638507171","0.756578326790079","0.423690853664875","0.691646191458142","0.507859668071911","1.19446720348567","0.632224072040477","1.66076582172188","0.598599803672217","0.391088056767758","1.17220961321943","1.14891125998467","0.898745178979694","0.894236131337513","0.775786979866543"
"15","458.2","0.705893356391039","0.691170320014276","0.975418064546649","0.710416236114288","0.401179044364089","0.650746346232127","0.478963396823907","1.11948450398303","0.594343373481471","1.5758055479287","0.563907120272657","0.368607443510508","1.10313112895388","1.07870109737064","0.843384214203893","0.840486808165639","0.726442564163611"
"16","462.9","0.664577198418383","0.652361272922016","0.916827909303559","0.668861146011522","0.378908714928662","0.614936517514933","0.451564252903189","1.05248254869529","0.558860066379197","1.49880633830292","0.531348421415436","0.348240763836971","1.04051438366911","1.01968436897362","0.796442600943977","0.788558121482628","0.681612533887304"
"17","467.6","0.625701476765212","0.612616398193658","0.863054007790976","0.626944504117303","0.358639745855047","0.579120297915208","0.424231605128515","0.990571383867714","0.525650145020746","1.42673868382308","0.501877145913583","0.327368623491784","0.981999335645757","0.962251850740338","0.752452365412643","0.742115973821418","0.641802806499247"
"18","472.7","0.589398275221571","0.576997376571824","0.812344455334822","0.588746465520229","0.338181995553152","0.546360498343523","0.399987795418144","0.932622722665428","0.494209494508511","1.35958214080916","0.474362489293611","0.308185648776155","0.927699269670616","0.907076179737647","0.705199871017191","0.699865334582532","0.603126990179218"
