,X,X1.25,X0.75,X1,X0.5,X0.75,X1.75,X0.75,X1,X1.5,X0.75,X1,X1.5,X1.25,X0.75,X1,X1.25,X1
1,wavelength,MAN-F21,MAN-F22,MAN-R22,MAN-R23,MAN-R25,MAN-F0,MAN-F03,MAN-F08,MAN-F14,MAN-R12,MAN-R13,MAN-R15,OUT-R07,OUT-R08,OUT-R09,MAN-R06,MAN-R07
44,600.6,0.201638706,0.162833304,0.246225637,0.162812754,0.113068544,0.16830599,0.110627242,0.257882367,0.166108178,0.546938002,0.15859079,0.100827057,0.279767507,0.126136401,0.199712554,0.195008984,0.1716405
45,604.8,0.196740855,0.159661137,0.238488207,0.158588749,0.111889442,0.164441037,0.109287434,0.249302559,0.161929616,0.53462598,0.155077052,0.099402568,0.271527609,0.123262403,0.194593053,0.189112796,0.166595102
46,609,0.188642867,0.15583944,0.230105952,0.154553137,0.107816273,0.162860152,0.109599657,0.240587333,0.157293915,0.521902836,0.151518053,0.094921789,0.267312208,0.12157896,0.190321925,0.181742707,0.161680473
47,613.7,0.184328475,0.153603303,0.223385339,0.150948115,0.108407098,0.159973728,0.10905351,0.232622,0.154437148,0.509306635,0.149434642,0.094482155,0.258549342,0.119811492,0.186263007,0.17670532,0.156681432
48,618.7,0.178613731,0.150177044,0.215445345,0.146286747,0.107706203,0.155557591,0.107567096,0.22291535,0.150291256,0.495728799,0.145854733,0.092712447,0.248994847,0.116787884,0.180387106,0.170442402,0.150854624
49,623.4,0.17357282,0.147193744,0.208229485,0.142250538,0.107119185,0.151769945,0.105886098,0.214506489,0.146373201,0.483132673,0.142537951,0.091242903,0.240400789,0.11446053,0.17487017,0.164596065,0.146090424
50,628,0.168148169,0.143622627,0.200910532,0.137723594,0.106049564,0.147986909,0.104085204,0.205955792,0.142366252,0.4710405,0.138899503,0.089535815,0.231399299,0.111446414,0.169784293,0.158689987,0.140742504
51,632.7,0.16288179,0.13995444,0.193804367,0.133423793,0.105012875,0.144074929,0.102298275,0.197722864,0.138297203,0.459819194,0.135532855,0.08772259,0.222913842,0.108817245,0.164631683,0.153200278,0.13593736
52,637.2,0.157515229,0.136204178,0.186734887,0.128933489,0.103571486,0.140377742,0.100193298,0.189214258,0.133973981,0.449402901,0.132238863,0.085847741,0.215062932,0.106012953,0.159004682,0.14752493,0.131393509
53,641.8,0.152192069,0.132387738,0.179673318,0.124219596,0.102110314,0.136724172,0.09774696,0.181326094,0.129697707,0.439610711,0.128758284,0.083680711,0.20696679,0.103047924,0.153975282,0.14185831,0.126701536
54,646.6,0.149160816,0.130599787,0.174557914,0.121718985,0.102887871,0.134393998,0.097028136,0.175012317,0.127336042,0.431499581,0.126766085,0.083248605,0.200127653,0.101915534,0.150399193,0.137635354,0.12308998
55,651.2,0.148936003,0.132452617,0.172212068,0.121914854,0.106277396,0.134334694,0.09772706,0.170319823,0.127651764,0.424670364,0.125996353,0.084942638,0.195126359,0.102267698,0.150466718,0.134338761,0.120763398
56,656,0.153223216,0.13930892,0.173808931,0.126402205,0.113839887,0.137374614,0.101782254,0.168734533,0.131779443,0.419276032,0.127106914,0.089272389,0.191863636,0.106104732,0.152361232,0.133504426,0.120582565
57,660.6,0.162395333,0.150867822,0.179239355,0.135322025,0.125810869,0.143652674,0.109305654,0.17016962,0.140039704,0.416951434,0.130924171,0.096412623,0.190439972,0.113786736,0.157879868,0.135157274,0.121901845
58,665,0.172368546,0.163750937,0.185635865,0.145540738,0.138949414,0.150717394,0.118142501,0.172477384,0.149840327,0.41560884,0.13550888,0.103892563,0.190200941,0.122437581,0.163920404,0.137612274,0.124257883
59,669.6,0.178387166,0.172178809,0.189444702,0.152215604,0.148046101,0.155074166,0.123366571,0.173170768,0.156051456,0.412847948,0.138031438,0.108681416,0.188808722,0.12782102,0.167384064,0.138441074,0.125551617
60,674,0.177359923,0.171955717,0.186961302,0.151315093,0.149781677,0.154121907,0.12377342,0.169838185,0.155479942,0.407586115,0.137423535,0.108779559,0.18498008,0.127794132,0.166147445,0.136250468,0.123670219
61,678.3,0.167693568,0.16221017,0.177010423,0.142210052,0.143408739,0.147127108,0.117942362,0.161705925,0.14769853,0.397202166,0.132761544,0.103381587,0.177987423,0.120935611,0.158277167,0.13043768,0.118499551
62,682.7,0.152012984,0.145558834,0.162293776,0.127643243,0.12998931,0.135706768,0.107509214,0.149982402,0.134078506,0.382114678,0.125276893,0.094861318,0.169226013,0.108940745,0.145748546,0.121898925,0.1116458
63,686.6,0.133726237,0.125835648,0.144618093,0.110401336,0.112616636,0.122232469,0.095098484,0.136727578,0.117764205,0.365380944,0.115511545,0.084534338,0.158684552,0.094429882,0.131189787,0.112152971,0.103200849
64,690.8,0.11732145,0.108212801,0.127904631,0.094373321,0.09632455,0.10960968,0.083420013,0.124143778,0.102139532,0.348507426,0.108042646,0.074992793,0.148695911,0.081268237,0.117950258,0.102587,0.095246346
65,694.7,0.103906188,0.093501356,0.113834172,0.081633166,0.0831842,0.09886103,0.073252096,0.113180618,0.088927533,0.334265856,0.100406944,0.066866792,0.140255378,0.069807206,0.106165112,0.094105828,0.089200733
66,698.4,0.093490504,0.08251526,0.102604886,0.071271964,0.072727606,0.09067626,0.064992982,0.103897212,0.078348119,0.321493757,0.093418589,0.060087804,0.132792085,0.060569827,0.097025425,0.08722475,0.083780512
67,702.3,0.087015307,0.075487277,0.094452217,0.063910763,0.066214228,0.085593666,0.059168206,0.097260732,0.070879736,0.311191764,0.087882337,0.055913565,0.126833853,0.054207273,0.090956793,0.081893595,0.080383796
68,706,0.081959607,0.070948374,0.088450775,0.058482835,0.061986635,0.082227524,0.054388667,0.091243264,0.065240318,0.302158952,0.083414534,0.052452925,0.121961487,0.04979553,0.085697001,0.077816093,0.078191698
69,709.7,0.077134559,0.066917173,0.083027301,0.053634718,0.058323016,0.079824156,0.049698024,0.085990963,0.060145316,0.292881539,0.078480375,0.048920266,0.1175674,0.044687002,0.08062958,0.073585662,0.077326983
70,713.2,0.073451697,0.062583758,0.077641671,0.048424922,0.054316481,0.07693951,0.044407989,0.080420506,0.054617954,0.284444699,0.072500842,0.045166835,0.112213859,0.039856396,0.076102461,0.068953859,0.074699197
71,716.8,0.072312978,0.060737111,0.074552001,0.045492187,0.05284647,0.076443138,0.040951644,0.076931195,0.051644683,0.277854591,0.06889732,0.043533017,0.109455777,0.03701555,0.073597235,0.066557599,0.074369204
72,720.1,0.069066477,0.057475065,0.070498673,0.041502968,0.050230739,0.074905525,0.036083086,0.072512737,0.047268782,0.269473574,0.064086201,0.040719556,0.106340353,0.032145749,0.069662967,0.062786964,0.0741243
73,723.7,0.065771916,0.054118101,0.066072422,0.035737205,0.04677677,0.073804834,0.03095636,0.068427061,0.042666683,0.261404091,0.058896356,0.038518381,0.101485682,0.027053157,0.066055316,0.059588308,0.072097746
74,726.8,0.063509773,0.051264668,0.06189201,0.032145988,0.044750194,0.071630092,0.02533557,0.064003651,0.038857311,0.253796133,0.052965158,0.034971349,0.097676726,0.022552371,0.062408481,0.055505076,0.070214089
75,730,0.057278493,0.04500398,0.05550516,0.026210174,0.038834781,0.064819653,0.017186865,0.056906016,0.031396775,0.243755817,0.043671056,0.028052469,0.091183118,0.015681139,0.054993661,0.048336206,0.064571195
76,733.4,0.052498178,0.040614814,0.04974145,0.020911237,0.03414923,0.059444618,0.010658587,0.051896786,0.026625712,0.236285301,0.036504167,0.023146974,0.085402619,0.009132219,0.050399033,0.044093553,0.058477346
77,736.7,0.050892331,0.03733053,0.045962503,0.018301751,0.032480601,0.054540488,0.007476846,0.048012403,0.024153408,0.23129374,0.03237704,0.020511318,0.080364584,0.005945246,0.047608298,0.040722214,0.052646832
78,739.3,0.049188108,0.03717207,0.045198603,0.017717633,0.032910113,0.051222362,0.007722118,0.047078173,0.024494286,0.228944129,0.031609706,0.019942311,0.078921831,0.005802606,0.045655956,0.040361976,0.049661559
79,742.4,0.048467748,0.037279157,0.045564072,0.019867075,0.033396889,0.05080929,0.009450475,0.048724437,0.026179453,0.227384876,0.032331056,0.021085888,0.078361869,0.006371784,0.045814463,0.041497105,0.048858217
80,745,0.04866387,0.037521307,0.044626495,0.019281753,0.033283242,0.049135832,0.011160743,0.048345972,0.027346575,0.225648543,0.031691826,0.021630471,0.074942315,0.006543703,0.046460734,0.040998943,0.045502271
