"","X","X1.25","X0.75","X1","X0.5","X0.75","X1.75","X0.75","X1","X1.5","X0.75","X1","X1.5","X1.25","X0.75","X1","X1.25","X1"
"1","wavelength","MAN-F21","MAN-F22","MAN-R22","MAN-R23","MAN-R25","MAN-F0","MAN-F03","MAN-F08","MAN-F14","MAN-R12","MAN-R13","MAN-R15","OUT-R07","OUT-R08","OUT-R09","MAN-R06","MAN-R07"
"2","399.1","1.30655539623749","1.29027094325964","2.03860807485905","1.47139858486493","0.630413340203804","1.26781819831313","0.765984386410953","2.47008083104304","1.23254331077471","2.90640596635995","1.09700931840717","0.70695992623039","2.41055724748238","1.08471252604905","1.7719489181946","1.73230977115213","1.56498627434999"
"3","403.2","1.25000237674097","1.22503590445445","1.94808426974517","1.40432075327155","0.599518559293427","1.22155321918283","0.740900035448063","2.35450704171609","1.1733839656534","2.80597195858881","1.04491948449733","0.678032603736226","2.30740428287115","1.05414761021929","1.63949377255983","1.66227257951979","1.48069041153014"
"4","407.5","1.18739764706201","1.16003951797642","1.84157324603483","1.31954487876388","0.584171717785677","1.15982785639384","0.692295533953878","2.22722625331142","1.10768048225228","2.66923236907329","0.995753462866215","0.64334543800985","2.18501409450937","1.00162076299692","1.55426737101456","1.57443265834247","1.41533429313937"
"5","411.7","1.12412694412192","1.09544233625458","1.73935249919338","1.2431249431159","0.551317362446161","1.09548448661098","0.65538152985929","2.09182206658506","1.04171512073683","2.52173965444343","0.933632291173805","0.604734561869008","2.06785426033838","0.936004065685631","1.46598557673198","1.47554229431563","1.32748613731887"
"6","415.5","1.07440815270549","1.04182294747519","1.63752297810949","1.18083778251639","0.52700059144767","1.03732045237501","0.62410328587449","1.96106446391073","0.982722012253953","2.38044145721071","0.882869612545561","0.579008836292459","1.95697245211788","0.888861340757411","1.38150402846082","1.39651922809976","1.25034791157877"
"7","420.3","1.0029847282666","0.972573360166672","1.53132296704899","1.10167638599538","0.498546537059998","0.973275935015257","0.588672508669782","1.83380873529601","0.91781989647383","2.24323479162969","0.828879850779929","0.539482880464048","1.83420904783519","0.835992020400123","1.29412088801564","1.30351135240824","1.16483867119846"
"8","425.3","0.94265116507867","0.919627076048808","1.43789630809503","1.03201727895129","0.473578199360606","0.907519237197254","0.547630602807333","1.71769551303409","0.857244792829658","2.10048448039365","0.773009611300709","0.503172054894489","1.71911172168947","0.782845070021202","1.20483986608777","1.21661391705641","1.08911514441053"
"9","429.9","0.88783722035116","0.865253127825211","1.34650422644975","0.96690990891639","0.446357009712346","0.851496286687682","0.514665101315807","1.5989907131891","0.800243156904596","1.96353412924465","0.721104338530662","0.472590887654706","1.615464877016","0.728351172641807","1.1324915500472","1.13766199592552","1.01235358462261"
"10","434.3","0.828378070574362","0.809897684479409","1.2538366690913","0.902237287645476","0.420937756963222","0.796330727100989","0.483029608331752","1.4904914003468","0.746399955017277","1.84031233844352","0.668719193663577","0.440210996525717","1.51338337006503","0.686026159961288","1.05603793399557","1.0596598857401","0.94377458250039"
"11","438.9","0.772883796748168","0.752839788529872","1.16983993254316","0.837312165852335","0.393764310328948","0.738016208797977","0.446804463461304","1.38698110264627","0.692794187444131","1.7150704587799","0.621345217970858","0.410066227676375","1.41608489410768","0.635929130177488","0.991029761554928","0.980642816570709","0.879669715322201"
"12","443.3","0.721138016511777","0.705566277265695","1.09112033092618","0.779325294927252","0.365970822191059","0.689885959976541","0.416967202380841","1.29385047326791","0.647132368687679","1.59779195658359","0.582118631810028","0.384761012640477","1.33103308515977","0.590230102816244","0.922110264761242","0.917705434766075","0.817420692016327"
"13","448.6","0.668267661490616","0.652186725530632","1.0147622259629","0.722243987379419","0.336771082287042","0.640173970611631","0.383577607257058","1.20511928860613","0.599090981157401","1.49140519692504","0.537025296551223","0.356117699037088","1.24928593385817","0.548156974027011","0.856183633157077","0.8523925489564","0.756743756708657"
"14","453.4","0.620259526648599","0.605185511215332","0.945866448302678","0.669744681666704","0.313035835268033","0.595625236079369","0.35490168241161","1.12721998284174","0.557157104513053","1.39423101493212","0.500436363601078","0.331465930980877","1.17220961321943","0.508985531135822","0.798555064010785","0.793601757249901","0.706004508481273"
"15","458.2","0.577544378057161","0.564076633910438","0.883852501657102","0.621954665186407","0.290597299685572","0.555176191704822","0.330417377126793","1.052090707148","0.519370953061937","1.30805254584968","0.465965706385822","0.309137850497301","1.10313112895388","0.471193986359567","0.743125495953582","0.74219115097703","0.657582944357884"
"16","462.9","0.536119083805081","0.524997371949353","0.82508684681179","0.579684312319453","0.268026827430993","0.519887104625364","0.306831904171474","0.984288169269606","0.483525209541132","1.22932185042076","0.433292079513965","0.288562341269925","1.04051438366911","0.438021327073137","0.696359341376633","0.692909161600086","0.612496754301367"
