"","X","X1.25","X0.75","X1","X0.5","X0.75","X1.75","X0.75","X1","X1.5","X0.75","X1","X1.5","X1.25","X0.75","X1","X1.25","X1"
"1","wavelength","MAN-F21","MAN-F22","MAN-R22","MAN-R23","MAN-R25","MAN-F0","MAN-F03","MAN-F08","MAN-F14","MAN-R12","MAN-R13","MAN-R15","OUT-R07","OUT-R08","OUT-R09","MAN-R06","MAN-R07"
"2","399.1","1.25368819710694","1.24055120790291","2.00047241233902","1.42897876239928","0.587776526064751","1.22658062231342","0.922171657449235","2.4377971727546","1.20361599275603","2.71903480583155","1.06106662152805","0.684338016274643","2.41055724748238","1.03528435817308","1.73725204755648","1.74037733860696","1.54023132215356"
"3","403.2","1.19822296665068","1.17575818364042","1.9112323157849","1.36267250984892","0.557115438798367","1.18179375546108","0.888258133767415","2.32364613980365","1.14522813058783","2.61296683489288","1.00913890449326","0.655858228367091","2.30740428287115","1.0067075757614","1.59811598553578","1.65739380350171","1.45704899813766"
"4","407.5","1.13693000689568","1.11155532645335","1.8057226152939","1.27861064520929","0.542821422685426","1.12114245163514","0.832030557512883","2.19757508062838","1.07993256518099","2.49402131956628","0.960580934565829","0.621558052687375","2.18501409450937","0.955741331255881","1.5138042729931","1.5713830800802","1.39287497100722"
"5","411.7","1.07397851924605","1.04708986229092","1.7038706742132","1.20243960629358","0.510068231677829","1.05726892959549","0.778304673392519","2.06247090747275","1.01395339285091","2.34832191728414","0.898096343087717","0.582924357195115","2.06785426033838","0.890504392304637","1.4267519148687","1.47594726959953","1.30648120585293"
"6","415.5","1.02590420110521","0.994717040348935","1.60292374836906","1.14140802003107","0.486643936494315","1.00024614719412","0.739285917235049","1.93253433086336","0.955731364538302","2.21035371474818","0.847957088998242","0.55814590474545","1.95697245211788","0.844892997472391","1.34317329643213","1.39352143890424","1.22906373887959"
"7","420.3","0.954458130359083","0.925295447374701","1.49681102755234","1.06233658413704","0.458328048887156","0.936474986053588","0.693446498274236","1.80557300027649","0.890704324195892","2.07975857929656","0.794051208950472","0.518392686710888","1.83420904783519","0.792848303803184","1.25603987634139","1.29758958180768","1.14603289328331"
"8","425.3","0.894842371088477","0.873191935088354","1.40418690408748","0.993446698728851","0.434039686423535","0.871115027373687","0.642237004662566","1.69032245442076","0.830557175798733","1.94411251215853","0.738447192537748","0.482335982123579","1.71911172168947","0.740709227203745","1.16218895651964","1.21194991216817","1.06876560469699"
"9","429.9","0.840696182068146","0.819187265714898","1.31323389025993","0.928615567364987","0.406953414559287","0.815543508728066","0.599273636036947","1.57175493161251","0.773679208687316","1.81179147706804","0.686536013915034","0.451885282938793","1.615464877016","0.686821864811939","1.09190427870083","1.13202398313416","0.991765389353892"
"10","434.3","0.781457824306467","0.764010047558479","1.22063299189511","0.864206433263453","0.381797656021107","0.760714315939196","0.559583506587638","1.46357539180255","0.719882303151166","1.69246923144027","0.634168362789674","0.41948040907016","1.51338337006503","0.645335616753419","1.01577341185662","1.05096669146479","0.923168877059144"
"11","438.9","0.726215523515727","0.70697348863344","1.13688610485831","0.799386462707333","0.354727416685498","0.70247471435231","0.514790538439677","1.3602238018933","0.666262576632559","1.57364229401307","0.586752511514916","0.389455197165177","1.41608489410768","0.595666964336269","0.952016296047931","0.97222757408157","0.859486933530049"
"12","443.3","0.674605495337734","0.659878013061351","1.05829777241768","0.741474496255774","0.326996481480464","0.654664163501871","0.479429365794838","1.26740354414324","0.620790490789842","1.45927899664373","0.547728238381083","0.364339677589885","1.33103308515977","0.550404929878555","0.883435251641893","0.908472526990443","0.795843374830675"
"13","448.6","0.621765565578751","0.606255932541798","0.98185902343782","0.684371344224929","0.297702735086109","0.605047470081975","0.440255739686934","1.17876725337134","0.572626367425635","1.35589258361797","0.502516001291615","0.3356155519769","1.24928593385817","0.508702008693357","0.817301333112984","0.840994291222443","0.735121001012784"
"14","453.4","0.573833299789206","0.559253307356636","0.913041004680315","0.631935604836298","0.274034077336818","0.560628296615933","0.40403340875164","1.1011826415553","0.530661457427632","1.264010477383","0.466005180577636","0.310995418461821","1.17220961321943","0.469853258253145","0.759644666001031","0.782021767384721","0.684391659222696"
"15","458.2","0.531237616529431","0.518195028859069","0.851112216980669","0.58415415477871","0.251611555763821","0.520337557486623","0.374358114048825","1.02624419100458","0.492909593789257","1.18067092534999","0.431611666575012","0.288730744144375","1.10313112895388","0.432367648987663","0.704575520294523","0.72964816717699","0.635251300949441"
"16","462.9","0.489768387639505","0.479015585209503","0.792274555905991","0.541905939415478","0.228916945636482","0.485232993697524","0.346351591597953","0.958479780449785","0.456928323549638","1.10445127918795","0.398894888277567","0.268081254937395","1.04051438366911","0.399435488609669","0.658369040135799","0.679412165807","0.590276312533895"
"17","467.6","0.451464730526742","0.439090346930516","0.73889748680791","0.499662341131262","0.209015462390639","0.449733379663053","0.317607190690894","0.897113646366737","0.423884582974214","1.03370948471857","0.36957443509238","0.247308797413975","0.981999335645757","0.369859046331467","0.614598389385076","0.633121273744802","0.551127430607056"
"18","472.7","0.414766134683885","0.402712402848554","0.687600115028066","0.459624296487678","0.187956994322221","0.417032216803024","0.291904797625166","0.839205296572007","0.39190092332512","0.966830563515118","0.342122440609585","0.22755983662791","0.927699269670616","0.339267161608198","0.566238353999452","0.591578857468646","0.512256645428158"
"19","478","0.381250424110743","0.37013198406462","0.640396098533184","0.425160836808168","0.168977327927582","0.386475477455973","0.2695865839801","0.786343689104182","0.363018153114742","0.907231141662344","0.316675458545004","0.210233230641414","0.878242188760022","0.308802243950293","0.528632135244486","0.554098238304808","0.476931011793822"
"20","483.1","0.352021860570498","0.340658501070032","0.597813583935475","0.392396683587256","0.153754896807419","0.358742884137216","0.249017181110793","0.738182775445358","0.337696100012785","0.847827923264002","0.293953441812654","0.194566228093343","0.832081378402091","0.285883658675887","0.490049616897351","0.517063176088363","0.445769999504742"
"21","488.1","0.326237114730795","0.315463570222473","0.560103622254454","0.3638302520237","0.141475128656509","0.334987399798887","0.230169863317153","0.694571230545255","0.314832213227107","0.792244283727688","0.274138046785572","0.18204884577945","0.789504080832465","0.263296386776087","0.460355320948149","0.485584677015583","0.417886846517481"
"22","492.8","0.299033063990697","0.289351942322976","0.522876593198273","0.335833314533161","0.126026877339984","0.310594662197455","0.212868428657444","0.650813688574339","0.292262149100509","0.733341076759164","0.252693229390628","0.169074388037846","0.749729320175451","0.23949302015884","0.427092658036203","0.454334312123694","0.389658315474624"
"23","497.7","0.273003990171051","0.262516259424043","0.488295126524716","0.309259676715354","0.110314966860977","0.288798138269056","0.196369524516716","0.610619252185141","0.270633176785621","0.677607227604539","0.233693816461042","0.1569108519125","0.710776822209627","0.218867346573317","0.39421903571805","0.425574591826721","0.364462057107751"
"24","502.6","0.24803437538655","0.23716372134822","0.455456523773689","0.283728649348952","0.0949577692896772","0.267195355710401","0.178485271510125","0.573970442347498","0.251536678688558","0.625186371729551","0.216290891634224","0.145914820031711","0.676114426642816","0.199376579486064","0.369636335234852","0.398243530913469","0.341272261369917"
"25","507.8","0.22379595151295","0.211632518506449","0.424091001476057","0.258750525103927","0.0770288987776816","0.245178248595447","0.160959153991676","0.537616936675246","0.230969862912445","0.574162741112075","0.197813666310445","0.133212156102606","0.643034525574997","0.177690939699547","0.336712751946055","0.371484039906493","0.316845802437156"
"26","513.2","0.200015050467006","0.186895562354701","0.392624506173116","0.234366343546514","0.0611819918638295","0.224535984060141","0.144917383664979","0.5030196588973","0.211489282302764","0.52767605615784","0.179880156590654","0.121940393741059","0.609927140755573","0.158236227592289","0.311049535884132","0.34618663428281","0.293871601740324"
"27","518.5","0.179169446766369","0.165779619051289","0.364747501902021","0.213463033899893","0.0483689973608677","0.205546590752703","0.13022342830331","0.470971045920184","0.194464795292515","0.485830289277545","0.165606382089491","0.111632242498466","0.579477273350129","0.141859352697463","0.28803270816965","0.322575299732822","0.273005093292017"
"28","523.5","0.160094878816625","0.147148216615313","0.34023582063034","0.194442621328168","0.0371649165834014","0.189221687680333","0.117102605517586","0.442650539765261","0.179368483692353","0.448483364704606","0.151881932343845","0.101929323381051","0.552572203669779","0.125873718051005","0.265935849552221","0.30241906532493","0.254316251857971"
"29","528.9","0.141016321402914","0.127809904313373","0.314929699645729","0.175412552003865","0.0251413745406377","0.172599950424997","0.103937434549218","0.413270381941089","0.163186234015742","0.413472078549785","0.137365894698881","0.091379979268469","0.525711332607645","0.109527437426934","0.247317346224225","0.281853601183643","0.235231320962333"
"30","533.7","0.123506326115387","0.110739814293677","0.291947642742393","0.157561192508755","0.0163704645590016","0.158142818123349","0.0920145856299461","0.387834615540791","0.149120269120328","0.381807750774746","0.125185970305441","0.082261041595775","0.500628081102371","0.0960558847276711","0.22635404865337","0.263078750259778","0.218877875284272"
"31","538.5","0.108029432304718","0.0951762163432047","0.270882360144408","0.141443764243283","0.0078223350819533","0.145079727173342","0.0810846475475931","0.365073282037781","0.136477931239934","0.353421771580128","0.114575586702538","0.0740368416883416","0.478120695706158","0.0829092623094454","0.2093129852073","0.246579944752166","0.203748830577817"
"32","543.7","0.0903763867512103","0.0782577346076987","0.249046662171678","0.123870124512028","-0.00229495451326251","0.130528626154525","0.0692738527519848","0.341074879637163","0.122155637223798","0.325297896560509","0.102365095718803","0.0643767627219567","0.455536223802415","0.0686559950877961","0.190228513805348","0.229466689263163","0.187947601815472"
"33","548.5","0.0749624711880883","0.0622724030856629","0.228782316223781","0.108665247803878","-0.010306915805472","0.117535058399652","0.0588089461494842","0.319734761530458","0.109895757088468","0.300377203766291","0.0918181117429696","0.0566450342058714","0.434557793059165","0.0571825217647144","0.170847974583338","0.213876335776987","0.1736644332043"
"34","553.6","0.0605712374216698","0.0478395657117011","0.210100352235982","0.0939273224386031","-0.0185258374679786","0.104902034650944","0.0483165266059926","0.299809111025243","0.0979533234417004","0.27703979207672","0.0824784409190173","0.0483833042944311","0.415031270795377","0.0455578932967082","0.154593810111292","0.199211752697466","0.160561412913479"
"35","558.7","0.0468221168627959","0.0340079336492146","0.192109440067922","0.0799877021185531","-0.0266849511600739","0.0927768054141696","0.0388781788350094","0.280825695746768","0.0867450490396324","0.255278463146842","0.0727070732239152","0.0404901764003233","0.397101414071635","0.0343431908163452","0.139537085566077","0.185503685067434","0.147418082555905"
"36","563.9","0.0342202448060904","0.0215759775875304","0.175960916178037","0.0673427914778025","-0.0341536819041531","0.0821085056140247","0.0306071871974502","0.263179559180248","0.0763873686439462","0.235886128981817","0.0643610755422138","0.0333007666612212","0.379978118653307","0.0247071355628214","0.125578325948364","0.172795964901141","0.135485131558418"
"37","569","0.023817786488511","0.0109727219911514","0.160572630074546","0.055856661773596","-0.0403438350323806","0.0720089527098481","0.022383864544708","0.246630685368808","0.0668594777632056","0.217757994743991","0.0565795921258627","0.0266955564456638","0.36406003432968","0.0165120681571739","0.11275978755102","0.160057202310446","0.124614145632365"
"38","573.4","0.0152701123872543","0.00289186955730911","0.147652375294945","0.0459846624182768","-0.0451658452088686","0.0636012701204915","0.0160661606429233","0.231731954891769","0.0586919179348614","0.202115339259498","0.049995550377449","0.0213911883342728","0.349866871960855","0.00921421177798764","0.102557895707527","0.149732492666895","0.115011672266801"
"39","578.1","0.00828899133923249","-0.00382564438219737","0.13643004939639","0.0381871474459565","-0.0488424567028439","0.0565109432291466","0.0115873604382949","0.218517611915265","0.0520172510940637","0.188351972793692","0.0445712882372048","0.0174910742386459","0.337370833532032","0.00402098041677585","0.0922982310473074","0.14035779053731","0.106810460243465"
"40","582.7","0.00176227941013407","-0.010839882560152","0.125076099197415","0.0301951884947043","-0.0523004642379273","0.0495756217714443","0.00659705539070879","0.205944732715398","0.0451194576780685","0.175316419861434","0.0391783474195309","0.013197833953899","0.324803236928232","-0.000842300650317304","0.08336036480078","0.130768437203565","0.0994104643692664"
"41","587.1","-0.0041244055082551","-0.0163388481348553","0.115059729079198","0.0227566744455955","-0.0556617933236482","0.0436291668988291","0.00207261099550201","0.193911102502399","0.0391402497696112","0.162457895193901","0.0343145591414046","0.00996800195289996","0.313160182455497","-0.00542473738032163","0.0748934584274427","0.122538037770388","0.0927100429177224"
"42","591.5","-0.0123735604067158","-0.0243346122159841","0.103114646247342","0.0136587010524914","-0.0615361106562458","0.0355750377466046","-0.0039840070804709","0.180153294153909","0.030699349111274","0.148168910691752","0.027454965693703","0.00415365147738683","0.301370100306883","-0.0129830350590366","0.0647013035360158","0.112103069634761","0.0839823607349995"
"43","596.1","-0.018068248686709","-0.0301449902679119","0.0934200766304529","0.0070119194701319","-0.0643507897272155","0.030159846824078","-0.00834714932743886","0.169269478452387","0.0247952964908336","0.136318322996548","0.0228069506891088","0.000860134659149897","0.290013569774814","-0.0174107831544645","0.0579582328462834","0.10350738196649","0.0779355189825759"
"44","600.6","-0.0236312295771181","-0.0354269384739453","0.0845736007864951","0.000344336699173718","-0.0673557850197446","0.0247374899195183","-0.0125212054370735","0.158546146865548","0.0189375235766917","0.124552084965661","0.0181873902485862","-0.00255263185792398","0.279767506563444","-0.0222695183221795","0.0513431002084288","0.0956607757360224","0.0714693909533492"
"45","604.8","-0.025827987788513","-0.0376489582108106","0.0789521473138619","-0.00275868230024367","-0.0674384183938801","0.02199158008392","-0.0135557370968724","0.150448742856557","0.0164837427881735","0.116186519887079","0.0155575479305784","-0.00319326887857714","0.271527609051845","-0.024629896085348","0.0478795522363016","0.0904386962682563","0.0674393387301748"
"46","609","-0.0292970452296739","-0.0417465185442233","0.0721967060997965","-0.00579847684687444","-0.0713374902849412","0.0199468958249061","-0.0128900637644316","0.141287546304332","0.0129713526468657","0.105498242864358","0.0124790589420544","-0.0070324888562482","0.267312207777793","-0.0238520045888353","0.0508703804321932","0.0847666449356963","0.0623623125530315"
