cruise,clust_id,chl,adg443,bbp555
gloria,7,NA,2.3946884967138,NA
gloria,7,NA,2.57889530415333,NA
gloria,7,NA,2.53284360229345,NA
gloria,7,NA,2.02627488183476,NA
gloria,7,NA,2.34863679485392,NA
gloria,8,NA,1.33549935393654,NA
gloria,7,NA,2.07232658369464,NA
gloria,6,NA,3.45387763949106,NA
gloria,7,NA,2.85520551531261,NA
gloria,7,NA,2.44074019857368,NA
gloria,8,NA,1.47365445951618,NA
gloria,7,NA,4.83542869528749,NA
gloria,8,NA,1.65786126695571,NA
gloria,8,NA,1.38155105579642,NA
gloria,8,NA,1.88811977625511,NA
gloria,8,NA,1.33549935393654,NA
gloria,8,NA,1.28944765207666,NA
gloria,8,NA,1.38155105579642,NA
gloria,8,NA,1.1973442483569,NA
gloria,8,NA,1.61180956509583,NA
gloria,7,NA,1.98022317997487,NA
gloria,7,NA,4.97358380086713,NA
gloria,7,NA,6.03277294364439,NA
gloria,3,NA,0.690775527898213,NA
gloria,3,NA,1.15129254649702,NA
gloria,7,NA,5.0656872045869,NA
gloria,7,NA,5.20384231016654,NA
gloria,7,NA,3.3617742357713,NA
gloria,8,NA,1.1973442483569,NA
gloria,8,NA,1.01313744091738,NA
gloria,8,NA,1.28944765207666,NA
gloria,8,NA,0.967085739057499,NA
gloria,8,NA,0.828930633477856,NA
gloria,8,NA,0.874982335337737,NA
gloria,8,NA,1.84206807439523,NA
gloria,8,NA,1.84206807439523,NA
gloria,7,NA,3.59203274507071,NA
gloria,7,NA,3.45387763949106,NA
gloria,8,NA,1.93417147811499,NA
gloria,8,NA,1.98022317997487,NA
gloria,8,NA,1.98022317997487,NA
gloria,8,NA,1.79601637253535,NA
gloria,8,NA,1.79601637253535,NA
gloria,7,NA,1.84206807439523,NA
gloria,8,NA,0.736827229758094,NA
gloria,8,NA,2.53284360229345,NA
gloria,7,NA,4.05254976366952,NA
gloria,7,NA,3.73018785065035,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,3.22361913019166,NA
gloria,7,NA,7.32222059572106,NA
gloria,7,NA,9.34849547755582,NA
gloria,7,NA,4.46701508040844,NA
gloria,7,NA,2.76310211159285,NA
gloria,7,NA,2.67099870787309,NA
gloria,7,NA,5.38804911760606,NA
gloria,7,NA,NA,NA
gloria,7,NA,4.37491167668868,NA
gloria,7,NA,5.75646273248511,NA
gloria,7,NA,5.89461783806475,NA
gloria,7,NA,5.94066953992463,NA
gloria,7,NA,4.23675657110904,NA
gloria,8,NA,3.22361913019166,NA
gloria,7,NA,4.14465316738928,NA
gloria,8,NA,2.11837828555452,NA
gloria,8,NA,1.61180956509583,NA
gloria,8,NA,1.74996467067547,NA
gloria,8,NA,2.11837828555452,NA
gloria,7,NA,2.21048168927428,NA
gloria,8,NA,1.98022317997487,NA
gloria,8,NA,1.56575786323595,NA
gloria,8,NA,1.33549935393654,NA
gloria,3,NA,0.828930633477856,NA
gloria,7,NA,3.54598104321083,NA
gloria,8,NA,1.51970616137607,NA
gloria,3,NA,0.552620422318571,NA
gloria,8,NA,1.15129254649702,NA
gloria,8,NA,2.21048168927428,NA
gloria,7,NA,2.76310211159285,NA
gloria,6,NA,3.82229125437011,NA
gloria,7,NA,3.45387763949106,NA
gloria,7,NA,3.31572253391142,NA
gloria,8,NA,0.921034037197618,NA
gloria,8,NA,0.874982335337737,NA
gloria,8,NA,0.921034037197618,NA
gloria,8,NA,0.828930633477856,NA
gloria,8,NA,0.782878931617975,NA
gloria,7,NA,3.1315157264719,NA
gloria,1,1.243,0.2702,NA
gloria,3,NA,NA,NA
gloria,3,8.414,0.2992,NA
gloria,3,NA,NA,NA
gloria,3,4.975,0.2584,NA
gloria,3,NA,NA,NA
gloria,3,3.008,0.334,NA
gloria,1,3.4,0.3318,NA
gloria,3,NA,NA,NA
gloria,3,23.283,0.7481,NA
gloria,3,15.355,0.5012,NA
gloria,3,21.724,0.4592,NA
gloria,3,14.3,0.4051,NA
gloria,8,24.541,0.4566,NA
gloria,3,7.325,0.5589,NA
gloria,3,0.293,1.0113,NA
gloria,7,9.707,1.8373,NA
gloria,8,6.908,1.3855,NA
gloria,7,7.058,1.9713,NA
gloria,8,8.799,1.463,NA
gloria,3,2.777,1.005,NA
gloria,8,6.741,1.4253,NA
gloria,8,13.304,1.2251,NA
gloria,8,27.229,1.4179,NA
gloria,8,8.043,1.2747,NA
gloria,8,8.499,1.382,NA
gloria,3,1.575,0.4148,NA
gloria,3,1.573,0.3574,NA
gloria,3,1.078,0.337,NA
gloria,3,1.038,0.4445,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,9.272,0.7261,NA
gloria,8,7.683,0.6177,NA
gloria,3,5.357,0.4883,NA
gloria,3,4.798,0.5154,NA
gloria,3,2.287,0.4718,NA
gloria,3,17.958,0.3797,NA
gloria,3,21.849,0.4542,NA
gloria,3,5.691,0.8312,NA
gloria,3,10.125,0.7574,NA
gloria,8,11.541,0.8559,NA
gloria,3,9.778,0.6198,NA
gloria,3,4.311,0.597,NA
gloria,3,5.116,0.5531,NA
gloria,3,7.695,0.2694,NA
gloria,7,30.406,0.575,NA
gloria,3,4.992,0.999,NA
gloria,3,10.789,0.7011,NA
gloria,3,7.19,0.6152,NA
gloria,3,11.659,0.5367,NA
gloria,3,4.24,0.5591,NA
gloria,3,1.517,0.4566,NA
gloria,3,16.017,0.3634,NA
gloria,3,25.081,0.2944,NA
gloria,3,4.058,0.9635,NA
gloria,3,2.697,0.688,NA
gloria,3,8.782,0.6326,NA
gloria,8,7.632,0.549,NA
gloria,3,12.307,0.4799,NA
gloria,3,4.152,0.5744,NA
gloria,8,3.796,0.4377,NA
gloria,8,14.322,0.5374,NA
gloria,7,6.546,0.8521,NA
gloria,8,11.198,0.8489,NA
gloria,8,10.943,0.8587,NA
gloria,3,10.729,0.6851,NA
gloria,3,4.594,0.4924,NA
gloria,3,3.997,0.5794,NA
gloria,3,22.853,0.3231,NA
gloria,3,14.155,0.4236,NA
gloria,3,2.839,0.8279,NA
gloria,3,5.392,0.5704,NA
gloria,3,1.095,0.5971,NA
gloria,3,5.825,0.5138,NA
gloria,3,1.26,0.5952,NA
gloria,3,3.339,0.5294,NA
gloria,3,NA,0.5318,NA
gloria,3,4.402,0.6804,NA
gloria,3,1.61,0.5311,NA
gloria,3,4.754,0.5486,NA
gloria,3,2.639,0.5703,NA
gloria,8,43.941,2.1415,NA
gloria,7,33.443,2.707,NA
gloria,7,43.288,4.9426,NA
gloria,7,16.805,4.9083,NA
gloria,7,20.15,2.642,NA
gloria,7,39.841,2.5927,NA
gloria,7,1.643,2.3375,NA
gloria,7,0.563,2.5892,NA
gloria,7,6.617,1.2954,NA
gloria,7,2.369,2.4592,NA
gloria,7,7.769,1.2585,NA
gloria,7,4.357,1.8794,NA
gloria,7,8.433,1.3017,NA
gloria,8,7.943,0.9363,NA
gloria,8,8.587,0.6516,NA
gloria,7,8.303,1.1022,NA
gloria,8,7.487,0.468,NA
gloria,7,20.351,1.1639,NA
gloria,7,19.281,1.2293,NA
gloria,7,10.63,5.27,NA
gloria,7,5.51,4.83,NA
gloria,7,11.83,NA,NA
gloria,7,8.45,4.88,NA
gloria,6,172.5635,0.78573,NA
gloria,6,180.3983,0.9942,NA
gloria,8,40.37182,0.91232,NA
gloria,8,8.770717,0.94242,NA
gloria,8,17.29025,0.80605,NA
gloria,8,43.46285,0.84037,NA
gloria,7,32.27792,1.6866,NA
gloria,8,3.715,0.81102,NA
gloria,8,40.215,0.76586,NA
gloria,8,32.21,0.7332,NA
gloria,8,21.495,0.80575,NA
gloria,8,19.795,0.82502,NA
gloria,6,120.705,0.97584,NA
gloria,6,258.83,0.92963,NA
gloria,8,54.165,0.76812,NA
gloria,8,46.495,0.5934,NA
gloria,8,59.19,0.6438,NA
gloria,8,38.975,0.6102,NA
gloria,8,21.965,0.5753,NA
gloria,8,42.86,0.6412,NA
gloria,8,20.96,0.6661,NA
gloria,8,16.315,0.6105,NA
gloria,8,14.96,0.648,NA
gloria,8,26.925,1.515,NA
gloria,7,21.995,1.781,NA
gloria,8,37.48,1.8433,NA
gloria,7,10.745,1.8982,NA
gloria,7,9.335,1.671,NA
gloria,7,11.965,1.7453,NA
gloria,7,11.67,1.6568,NA
gloria,7,17.6365,0.90873,NA
gloria,7,12.0555,1.36,NA
gloria,7,25.89063,1.44,NA
gloria,7,6.461844,1.5,NA
gloria,7,20.70748,1.57,NA
gloria,7,2.750244,2.05,NA
gloria,7,2.389794,2.47,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,3.2,2.137002246,NA
gloria,7,2,2.291855733,NA
gloria,7,2,3.128750962,NA
gloria,7,NA,1.923518502,NA
gloria,7,2.8,2.070709722,NA
gloria,7,2.6,2.10020553,NA
gloria,8,36.3,1.889219906,NA
gloria,8,29.9,1.417330373,NA
gloria,7,7.8,1.827051117,NA
gloria,3,4.2,0.261512059,NA
gloria,3,5,0.367268824,NA
gloria,1,3.5,0.23895976,NA
gloria,8,31,0.885879933,NA
gloria,3,2.5,0.351468857,NA
gloria,3,3.1,0.18482916,NA
gloria,1,3.2,0.128044014,NA
gloria,3,6.7,0.21801091,NA
gloria,1,3.2,0.172727785,NA
gloria,1,2,0.09500673,NA
gloria,3,1.4,0.859888188,NA
gloria,3,3.2,0.224786063,NA
gloria,3,1,0.871021586,NA
gloria,8,11.3,0.922203986,NA
gloria,8,26.1,0.722331034,NA
gloria,7,41.9,1.347244302,NA
gloria,1,4.8,0.110313235,NA
gloria,3,2.2,0.65104457,NA
gloria,3,2.6,0.72025059,NA
gloria,1,2.9,0.089,NA
gloria,5,2.9,0.063,NA
gloria,1,1.5,0.109,NA
gloria,3,10,0.512,NA
gloria,8,37.8,1.565231938,NA
gloria,8,1.8,0.972362967,NA
gloria,7,2.8,1.901557429,NA
gloria,7,1.4,2.144032069,NA
gloria,7,1.4,5.543634144,NA
gloria,7,2.9,2.160489343,NA
gloria,7,2.1,1.923715714,NA
gloria,7,3.6,2.030702088,NA
gloria,7,1.7,1.930600521,NA
gloria,7,2.9,2.095758537,NA
gloria,7,2.9,2.050568004,NA
gloria,7,2.9,2.328963824,NA
gloria,7,2.1,2.102204555,NA
gloria,7,3.5,4.3797068,NA
gloria,7,4.3,2.574629947,NA
gloria,1,1.8,0.079,NA
gloria,1,2.9,0.094,NA
gloria,1,5,0.148,NA
gloria,1,6.5,0.126,NA
gloria,3,11.5,0.232,NA
gloria,3,9.4,0.275,NA
gloria,8,42.9,0.672,NA
gloria,1,5.1,0.164,NA
gloria,8,56.8,0.994861532,NA
gloria,3,11.6,0.203311043,NA
gloria,3,12.3,0.417389947,NA
gloria,3,16.8,0.315236683,NA
gloria,3,6.9,0.177261632,NA
gloria,8,39.4,1.159546812,NA
gloria,8,36.5,0.676690508,NA
gloria,8,32.8,1.288791858,NA
gloria,5,1.54808697533799,0.137298493,NA
gloria,5,1.33692370417364,0.076938467,NA
gloria,5,0.592742637407378,0.0876615,NA
gloria,5,1.85260956830117,0.0821249,NA
gloria,5,1.22492718483283,0.08563354,NA
gloria,5,NA,0.031153567,NA
gloria,5,1.08055105829992,0.094747387,NA
gloria,5,1.21711107784256,0.150233213,NA
gloria,1,1.12961000203832,0.14882518,NA
gloria,1,0.966313360933514,0.132330187,NA
gloria,1,2.47220651822154,0.082581987,NA
gloria,5,1.35542243608377,0.0759687,NA
gloria,5,1.50054885645054,0.069145567,NA
gloria,5,0.852123102845735,0.053529933,NA
gloria,5,0.887577234348716,0.0418241,NA
gloria,5,0.877048624666286,0.08979512,NA
gloria,5,1.0978526631111,0.082094707,NA
gloria,4,0.1827,NA,NA
gloria,4,2.626,0.05056898,NA
gloria,8,6,1.41766316039,NA
gloria,7,60,2.61726996253,NA
gloria,7,69,2.89660541141,NA
gloria,6,96,2.44915194345,NA
gloria,7,4,1.96108007124,NA
gloria,6,70,3.01510397573,NA
gloria,8,NA,NA,NA
gloria,8,9,1.02110891152,NA
gloria,3,5,1.04371839035,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,6,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,2,NA,NA,NA
gloria,2,NA,NA,NA
gloria,2,NA,NA,NA
gloria,2,NA,NA,NA
gloria,1,NA,NA,NA
gloria,2,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,4,NA,NA,NA
gloria,5,NA,NA,NA
gloria,4,NA,NA,NA
gloria,2,NA,NA,NA
gloria,4,NA,NA,NA
gloria,4,NA,NA,NA
gloria,5,NA,NA,NA
gloria,4,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,4,NA,NA,NA
gloria,4,NA,NA,NA
gloria,3,NA,NA,NA
gloria,5,NA,NA,NA
gloria,2,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,3,NA,NA,NA
gloria,3,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,3,NA,NA,NA
gloria,8,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,7,NA,NA,NA
gloria,8,NA,NA,NA
gloria,8,NA,NA,NA
gloria,1,NA,0.208695,NA
gloria,1,NA,0.198738,NA
gloria,1,NA,0.233918,NA
gloria,1,NA,0.253183,NA
gloria,1,NA,0.193849,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.183249,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.198321,NA
gloria,1,NA,0.201519,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.191667,NA
gloria,1,NA,0.191551,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.190843,NA
gloria,1,NA,0.214471,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.214265999999999,NA
gloria,1,NA,0.214644,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.181332,NA
gloria,1,NA,0.187506,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.187593,NA
gloria,1,NA,0.190433,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.186908,NA
gloria,1,NA,0.189683,NA
gloria,1,NA,0.2047085,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.201183,NA
gloria,1,NA,0.192965499999999,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.190353,NA
gloria,1,NA,0.204579999999999,NA
gloria,1,NA,0.185225,NA
gloria,1,NA,0.218619999999999,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.229348,NA
gloria,1,NA,0.23099075,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.193241,NA
gloria,1,NA,0.18784,NA
gloria,1,NA,NA,NA
gloria,1,NA,0.204748,NA
gloria,1,NA,0.302076,NA
gloria,1,NA,0.292301,NA
gloria,1,NA,0.294956,NA
gloria,1,NA,0.277254,NA
gloria,1,NA,0.294341,NA
gloria,1,NA,0.294433,NA
gloria,1,NA,0.286752,NA
gloria,1,NA,0.271561,NA
gloria,1,NA,0.281993,NA
gloria,1,NA,0.290677,NA
gloria,1,NA,0.286373,NA
gloria,1,NA,0.273246,NA
gloria,1,NA,0.275339,NA
gloria,1,NA,0.2920385,NA
gloria,1,NA,0.309833,NA
gloria,1,NA,0.313967,NA
gloria,1,NA,0.296117,NA
gloria,1,NA,0.288356,NA
gloria,1,NA,0.271545,NA
gloria,1,NA,0.274985,NA
gloria,1,NA,0.265018,NA
gloria,1,NA,0.288771,NA
gloria,1,NA,0.276479,NA
gloria,1,NA,0.2766,NA
gloria,1,NA,0.282017,NA
gloria,1,NA,0.292276,NA
gloria,1,NA,0.286467,NA
gloria,1,NA,0.289291,NA
gloria,1,3.1,0.022,NA
gloria,1,3.2,0.027,NA
gloria,1,3,0.046,NA
gloria,1,2.5,0.042,NA
gloria,1,2.7,0.041,NA
gloria,1,0.9,0.054,NA
gloria,1,2.3,0.12,NA
gloria,1,2.52,0.096,NA
gloria,1,2.89,0.078,NA
gloria,1,2.36,0.081,NA
gloria,1,1.59,0.046,NA
gloria,5,1.49,0.06,NA
gloria,5,2.58,0.102,NA
gloria,1,1.56,0.035,NA
gloria,1,3.9,NA,NA
gloria,1,4.1,NA,NA
gloria,1,4.8,NA,NA
gloria,1,1.52,0.065,NA
gloria,1,1.64,0.07,NA
gloria,1,0.4,0.0415,NA
gloria,1,1.3,0.03206,NA
gloria,5,1.3,0.08034,NA
gloria,5,1.9,0.03221,NA
gloria,8,36.65,0.27,NA
gloria,8,36.65,0.27,NA
gloria,8,35.19,0.23,NA
gloria,3,10.01,0.35,NA
gloria,8,6.11,0.29,NA
gloria,8,5.94,0.19,NA
gloria,8,10.31,0.18,NA
gloria,8,28.67,0.16,NA
gloria,8,32.49,0.15,NA
gloria,3,13.8,0.15,NA
gloria,6,36.3,0.38,NA
gloria,1,2.93,0.06,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,2.78,0.05,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,4.5,0.087,NA
gloria,1,4,0.071,NA
gloria,1,3.3,0.093,NA
gloria,1,5,0.086,NA
gloria,1,3.1,0.109,NA
gloria,1,3.3,0.095,NA
gloria,1,3.2,0.045,NA
gloria,8,40.7,0.22,NA
gloria,8,38.11,0.19,NA
gloria,8,35.47,0.22,NA
gloria,8,43.13,0.28,NA
gloria,8,18.19,0.22,NA
gloria,8,46.03,0.25,NA
gloria,8,71.24,0.23,NA
gloria,3,31.96,0.29,NA
gloria,3,1.88,0.09,NA
gloria,3,1.45,0.14,NA
gloria,3,3.24,0.08,NA
gloria,3,3.96,0.09,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,0.988315,NA,NA
gloria,1,1.42960666666667,0.035291727,NA
gloria,5,1.8754,0.032211551,NA
gloria,5,1.29219333333333,0.080339624,NA
gloria,1,1.30454666666667,0.03205939,NA
gloria,1,1.30454666666667,0.03205939,NA
gloria,1,0.440606666666667,0.041496014,NA
gloria,1,1.55576666666667,0.029520314,NA
gloria,1,NA,NA,NA
gloria,5,1.373275,0.10534376,NA
gloria,1,1.50107333333333,0.043904422,NA
gloria,1,NA,NA,NA
gloria,5,1.22285,0.049969296,NA
gloria,1,0.874185,0.053720763,NA
gloria,1,0.604975,0.06142344,NA
gloria,1,1.19058,0.037676149,NA
gloria,1,0.46252,0.035330266,NA
gloria,1,1.00661,0.033327394,NA
gloria,1,NA,NA,NA
gloria,1,NA,NA,NA
gloria,1,3.6,NA,NA
gloria,1,NA,NA,NA
gloria,5,1.58691379310345,0.013552838,NA
gloria,1,NA,NA,NA
gloria,5,1.45694444444444,0.025557823,NA
gloria,5,NA,NA,NA
gloria,5,1.33333,0.0080666134,NA
gloria,5,NA,NA,NA
gloria,5,1.024465,0.017155511,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,5,NA,NA,NA
gloria,1,NA,NA,NA
gloria,5,NA,NA,NA
gloria,3,NA,NA,NA
gloria,5,NA,NA,NA
