instrument;stationID;latitude;longitude;rhow_350;rhow_355;rhow_360;rhow_365;rhow_370;rhow_375;rhow_380;rhow_385;rhow_390;rhow_395;rhow_400;rhow_405;rhow_410;rhow_415;rhow_420;rhow_425;rhow_430;rhow_435;rhow_440;rhow_445;rhow_450;rhow_455;rhow_460;rhow_465;rhow_470;rhow_475;rhow_480;rhow_485;rhow_490;rhow_495;rhow_500;rhow_505;rhow_510;rhow_515;rhow_520;rhow_525;rhow_530;rhow_535;rhow_540;rhow_545;rhow_550;rhow_555;rhow_560;rhow_565;rhow_570;rhow_575;rhow_580;rhow_585;rhow_590;rhow_595;rhow_600;rhow_605;rhow_610;rhow_615;rhow_620;rhow_625;rhow_630;rhow_635;rhow_640;rhow_645;rhow_650;rhow_655;rhow_660;rhow_665;rhow_670;rhow_675;rhow_680;rhow_685;rhow_690;rhow_695;rhow_700;rhow_705;rhow_710;rhow_715;rhow_720;rhow_725;rhow_730;rhow_735;rhow_740;rhow_745;rhow_750;rhow_755;rhow_760;rhow_765;rhow_770;rhow_775;rhow_780;rhow_785;rhow_790;rhow_795;rhow_800;rhow_805;rhow_810
HyperSAS;PME4;49.74585;-64.3401666666667;0.000629443891988295;0.000652883671615147;0.000667914725285764;0.000673442944521851;0.000667160798201794;0.000711490806569499;0.000792957663671363;0.000893971388994815;0.000957910813603538;0.000993477152693987;0.00102692755171698;0.00108477417357037;0.00117356371314054;0.00127761792532393;0.00138066634571722;0.00148729858332284;0.0016183681288539;0.00178559282690961;0.00197882416226573;0.00216376008596821;0.0023339942141194;0.00250003918684273;0.00266401894215246;0.00284128056064732;0.00303779942806467;0.00323752197187376;0.00342202287434167;0.00358893350124023;0.00373714993465429;0.00386448890466139;0.00397008979130497;0.0040341139872458;0.00406973756680499;0.00412130194340796;0.00420524548875612;0.00432256313819218;0.00443009500279336;0.00448343935024987;0.00449222733983598;0.0044729463451065;0.00444957238511907;0.00443408160453249;0.00440653613841403;0.00433901519040246;0.00421047136305085;0.00401451222318837;0.00372249147606181;0.00331819134826523;0.00284650306030148;0.00239370868951707;0.00204894226571102;0.00183672542721825;0.00172141929035096;0.00165524157326873;0.00158166307035082;0.00148563870727322;0.00139196692549756;0.00131689656570301;0.00126137392221783;0.00120019680886087;0.00111325586091367;0.00102222722317187;0.000955358994207811;0.000934180141219489;0.000965928862538393;0.00102317212581273;0.00104999655541917;0.00100756884016561;0.000904678721786381;0.000785404675198959;0.00069990658949853;0.000637129013642321;0.000530438107334267;0.000406591852135067;0.00024219851972366;0.000124909582125172;0.000100816597992433;0.00013271917942241;0.000154609118286263;0.000160918482636802;0.000112285480425685;3.15492572551409e-05;-3.97305969073644e-05;-3.18149346433104e-05;5.92176895239781e-05;0.000135279892139754;0.000117288169421062;6.9349976875764e-05;4.39896967294697e-05;3.13122212634405e-05;1.88493726298882e-05;8.56823225513589e-06;0
HyperSAS;LDX1;49.0458055555556;-62.0292388888889;-5.41534294225125e-05;-4.86556058675859e-05;-3.85319403669538e-05;-2.47826005439661e-05;-1.29366372059305e-05;7.43147898064218e-05;0.000234373951890378;0.000442186065982799;0.000634450352060986;0.00080683635605727;0.000976442424114545;0.00117174362446277;0.00139494508233897;0.00163225656009966;0.0018762058992894;0.00214759699995763;0.00246852851542657;0.00284349705686083;0.00325632143524981;0.00366266221897684;0.00405935997590869;0.0044588588421048;0.00486504154422374;0.00530343169129582;0.00577679043223118;0.00625181217828669;0.00670194033624303;0.007124773943575;0.00750757424050743;0.00782451932120836;0.00803080124402534;0.00806265740090291;0.00797788103933615;0.00793053547632897;0.0080134407191611;0.00821619129891904;0.00840293038436623;0.00846022477997838;0.0083930001065526;0.00823378513062284;0.00804262630720989;0.00786821654956978;0.00769607522920686;0.00746355995795708;0.00709366717612097;0.0065463735558855;0.00580641013021803;0.00490376089493721;0.00393025634032342;0.00302267346171536;0.0023308817284959;0.00191065813185963;0.00171052470411045;0.00162375130582749;0.00154126673910642;0.00143577877847729;0.00132378239499077;0.00122505347772743;0.00115364634219766;0.00108364838476398;0.000983945970252571;0.000871591748921277;0.000781644266022348;0.000742819738557743;0.000761528989334171;0.000809726450225187;0.00084236806535061;0.000830769407910966;0.000775105979767126;0.000696635853939549;0.000627825913202414;0.000561089261566237;0.000458356473277617;0.000351812408638467;0.000235415279589423;0.000142858414161601;9.80885401587427e-05;8.38200208746423e-05;7.19356558971977e-05;6.75164853072668e-05;3.49438708236018e-05;-2.16303259864464e-05;-6.59499479285366e-05;-4.96455670502486e-05;1.94953527526101e-05;7.64875957447371e-05;5.60700996219433e-05;1.84872986894186e-05;7.0240656415996e-06;-5.0645387508346e-06;-1.6045841099964e-05;-2.52840988619942e-05;-3.29524488897391e-05
HyperSAS;LDX2;49.0283;-62.02915;-0.000608912707442194;-0.000412895909914452;-0.000218131034685647;-2.67507748399295e-05;0.000159749435988741;0.000415245853258168;0.00071797394010105;0.00103879250212213;0.0013081056178825;0.00154191084343215;0.0017838133317716;0.00206544509191463;0.00238818838679539;0.00274217259782063;0.00311474133279403;0.00350979723740466;0.00394493790204954;0.00443183016139067;0.00495926929283028;0.00547630976442004;0.00597018322553873;0.00645701814017327;0.00694093853297614;0.00744288143776714;0.00796873569283942;0.0084922621067787;0.00898470535920337;0.00943826179915271;0.0098371726325494;0.010156116920619;0.0103516676844079;0.0103595761254284;0.0102418589945148;0.0101648738675187;0.0102261697841916;0.0104100591348628;0.010572472750246;0.0105976916510894;0.0104928784046056;0.010297586767417;0.0100766664592388;0.00987839408529618;0.0096836581360023;0.00942338464338909;0.00901898095757238;0.00842855632434003;0.00762379502011085;0.00661918382498007;0.00550717376535466;0.00444055373493845;0.00359524394832606;0.00306146674045472;0.00279746028664291;0.00268004130014625;0.0025738438516214;0.00243705182480784;0.00229635211740523;0.0021759739435155;0.0020831442093819;0.00198686355961851;0.00185344291160125;0.00169814860839109;0.00156412221290244;0.00148882836495412;0.0014773966328855;0.00149055982404766;0.00147191118614389;0.00139605174587983;0.00126742645309927;0.0011128870898883;0.000965381756178557;0.000823109487788239;0.000669867246226232;0.000520186623370898;0.000369922348060471;0.000246548852482383;0.000166064324374688;0.000117191338122608;8.39108618963667e-05;7.2128435759047e-05;6.0012661994847e-05;3.29712200440293e-05;9.5304348860003e-06;9.55691674430694e-06;4.03967391651081e-05;6.12069573619286e-05;4.09695407989711e-05;1.58932003877559e-05;6.32358836016678e-06;3.64964929273805e-06;-6.09146966958365e-06;-2.04050529328203e-05;-4.0191301922231e-05
HyperSAS;LDX3;49.0109;-62.0293833333333;-0.000677448425219301;-0.000457574236306753;-0.000239703772939213;-2.54228852900468e-05;0.000183212981140821;0.000452193812024951;0.000764742526589542;0.00109474826388786;0.00137741536892988;0.00160989603136501;0.00182483927763232;0.00207311251627175;0.00237719338596716;0.00271971779277842;0.00307023232604013;0.0034301317695803;0.00381458678646528;0.00423636416436617;0.00467819618609319;0.00510016188046896;0.00550333430583524;0.00590020590795877;0.00629298833299737;0.00669491889168844;0.00710702854468204;0.00750756587192815;0.00787362189733652;0.00819939857773004;0.0084725974149059;0.00867425057716417;0.00877217262901252;0.0087181314936045;0.00856598738553027;0.00845227177755333;0.0084520101975133;0.00855043274657772;0.00863211774974837;0.0086033522262789;0.00847451731153839;0.00827788915312573;0.00806625303099716;0.00787612939107274;0.00768736193743864;0.00745004765332489;0.00711358744963842;0.00665409393221934;0.00604795470243007;0.00530227332455928;0.0044831415608473;0.00370235184221942;0.00308421979273573;0.00268913779678413;0.00249057830999093;0.0023976460383477;0.00230787858428414;0.00218965745237637;0.00206949354126769;0.00197247042806589;0.00189727121174061;0.00181330580119254;0.00169849134490112;0.00157432347480583;0.00147278512448359;0.00141379959152918;0.00139502234166357;0.00139084035280978;0.0013630921700643;0.00129162382685577;0.00118112010893474;0.00105051335246023;0.000925961598139667;0.000801275711640267;0.000659286093994958;0.000514699233050832;0.000360963867137777;0.00024061206906488;0.000174657772659832;0.0001460454543673;0.000126426176227796;0.000115303436788429;9.62245961517016e-05;6.61325474327937e-05;4.10162993877502e-05;5.03976598218071e-05;9.28473015509402e-05;0.000127311892993862;0.000123158526131858;0.000103688998628409;9.44862021682121e-05;9.30674315592239e-05;9.84545600400508e-05;0.000110762983698687;0.000129848764058474
HyperSAS;LDX4;48.9664583333333;-62.0289333333333;-0.000530147507655628;-0.000343364961078525;-0.000168024883685897;-5.57650721567507e-06;0.000142637833863644;0.000337048467083372;0.000567427558688714;0.000814856869938151;0.00101212910963906;0.00116321663979854;0.00129850613037759;0.00146018316379336;0.00166740867034065;0.00190690297976103;0.00215337305978338;0.00239863806733058;0.00265664328463663;0.00294513125931925;0.00325884729961298;0.00356100378512526;0.00384428315217031;0.0041200561156638;0.00439238385408763;0.00467325018734174;0.00496505268719935;0.00525218634232044;0.00551086128277742;0.00573319431579578;0.00591255830943157;0.00604358147016589;0.00611451758899042;0.00609026577631499;0.00600519153680548;0.00595245049517563;0.00597432194947216;0.00605692346774406;0.00611868983634941;0.00609524921675228;0.00599972600727753;0.00585682176010177;0.00570363216928272;0.00556568291869223;0.00542668322420838;0.00524721261595357;0.00499231625878129;0.0046505507527498;0.00420027999520976;0.0036356522428465;0.00300692056864096;0.00241129415201115;0.00195441175760203;0.00167250538204068;0.00152514131289624;0.00144663182553245;0.00136875989988638;0.0012720455525009;0.00117741821509326;0.00110111357386296;0.00104327924970504;0.000980510112726456;0.00089227494270284;0.000797595164928303;0.000725002597036044;0.000689678169855903;0.000696975390236592;0.000724347921782689;0.000726471474969464;0.00067591634743718;0.000577067209859808;0.00046630046024747;0.000379304460499231;0.000305426680827661;0.000200588456802151;8.9294674806256e-05;-4.17625674693413e-05;-0.000134459379556948;-0.000155657502573654;-0.000131972563264958;-0.000115935078415446;-0.000112529503309917;-0.000147617005005639;-0.000207600752742413;-0.00026184999348701;-0.000251881694437717;-0.000182323763025964;-0.000125798712034735;-0.000138673056602766;-0.000175904485036274;-0.000199987937628078;-0.000214518564901602;-0.000224565174224844;-0.000229969920289285;-0.000230509222525457
HyperSAS;LDX5;48.9225916666667;-62.0294;-0.00044678865043842;-0.000290849608555075;-0.000144878412320465;-9.55878666084176e-06;0.000111841914413248;0.000285822608803352;0.000494410934758203;0.000713482921078318;0.000885024267541932;0.00101857680266015;0.00114707989774812;0.00130132132055568;0.00149769825056112;0.00172233852401534;0.00194943463586503;0.00217891377168896;0.00242859626927046;0.00271056721436545;0.00301156323576289;0.00329973321611891;0.00357218242772989;0.00384125667234864;0.00410759045278474;0.00438465062136257;0.00468120424965413;0.0049786571877588;0.005253364426875;0.00549796900127092;0.00571006859541222;0.0058863471531306;0.00600930331163017;0.00603982263136526;0.00600813963752223;0.006002468198259;0.00606614980773617;0.00618967942096033;0.0062942878906851;0.00631603660758525;0.00626316231944101;0.00615761540256864;0.00603679277490706;0.00592665641531838;0.00581364126259492;0.00565977732186749;0.00542639880109086;0.00509277890336459;0.00464004144263923;0.00407639343665424;0.00345551424873426;0.00286741613294196;0.00240961041975018;0.00212193824207505;0.00197644009225246;0.00190635700669921;0.00183500445897907;0.0017422488156877;0.00164977062330354;0.00157592300487761;0.00152527036824959;0.00147244532739878;0.0013940665146536;0.00130672329700786;0.00124021786980692;0.00122173794768034;0.00125726938983684;0.00131179533200038;0.00132628792159247;0.00126749930423859;0.00115108872570359;0.00102246865227348;0.000919807579637996;0.000833856434128099;0.00072960111471206;0.000628286637050293;0.000523241045402356;0.000443881160917828;0.00040665296139424;0.000398063696976479;0.000392306144051995;0.000390656691008778;0.000374490008649294;0.000341491969461849;0.000314000275347166;0.000320130140238034;0.000362805940351587;0.000395069664653954;0.000376780313775451;0.00034544607587501;0.000333351986734112;0.000328836457051932;0.000330214988523173;0.000337819146730245;0.00035142525197703
HyperSAS;BIN2;49.2573444444444;-61.7422166666667;0.00330624569347233;0.00331981728275967;0.00331717907802222;0.00329901488088444;0.00325712288028533;0.00329182853723528;0.00339851549338879;0.00352362205464095;0.0035841824166006;0.00359099485256062;0.00357509034500104;0.00357635214631738;0.00361078432948608;0.0036678112391184;0.0037209490869659;0.0037787057859614;0.00387457764958099;0.00402676380892454;0.00421113302537904;0.00436775818697077;0.00449374172820549;0.00460892704205914;0.00471627106681359;0.00484294021811744;0.00500410446843785;0.0051733270135396;0.00531974508788304;0.00544499728510273;0.00555402416302709;0.00564266531354853;0.00569079674447861;0.00565085063254647;0.00555117519245764;0.00548013268060735;0.00547924470457335;0.0055447843272539;0.00559608641037167;0.0055635857758883;0.00546698337617132;0.00534009479501074;0.00521885222553296;0.00511445165147845;0.00499438029098553;0.00482126838464267;0.00458492989012943;0.00429595675297187;0.00391893609799708;0.00343376906304251;0.0029023463542043;0.00240898968674478;0.00203115929646337;0.00179860699139987;0.00169449171267499;0.00167237743224872;0.00162269862674025;0.00149703794388109;0.00135434864451117;0.00124840267675684;0.00118573577364687;0.00111595519651221;0.00101326099431648;0.00091251160878618;0.000834686647204439;0.000790238687183542;0.000794407046587487;0.000826678567373943;0.00083320516974604;0.000795838434574757;0.000731598849385051;0.000674954372984882;0.000665993750604435;0.00066607976032658;0.000588196007298348;0.000489857791831038;0.000345925733297889;0.00025708346950117;0.000289980682240008;0.000392058956405359;0.000451923202002273;0.00046422016039018;0.000330200021315745;0.000138665119424356;-2.49486823769092e-05;3.60383184603975e-06;0.000207214905738877;0.00033280142077048;0.000199949400807577;2.61751553860277e-05;-5.92137428165141e-05;-0.000109263382594276;-0.000115342068978317;-7.89031177543027e-05;0
HyperSAS;BIN4;49.2928277777778;-61.6595555555556;-0.000619996040403155;-0.00041467524547126;-0.000234958018220042;-8.11154709918201e-05;3.88207333060118e-05;0.000259548555310546;0.000552917051185105;0.000833308861442388;0.000964648622641291;0.00097590123371749;0.000949621860806814;0.000964996933366879;0.00104205094559329;0.00114611532480181;0.00123081249981517;0.00131317874708068;0.00143739659825105;0.00163212790942803;0.00187986922727042;0.00209556338318263;0.00226010949580941;0.00239808570192971;0.00251651451065839;0.0026629520042631;0.00286954260131758;0.00309424559865962;0.00327956886917251;0.00343063759975501;0.00356047544560976;0.00367460683437771;0.00376565118490843;0.00376713330816867;0.00369904330569284;0.00365787548067177;0.00368600566734593;0.00379434495728726;0.00388835092142847;0.00387584436574473;0.00379547230221797;0.00369933525821489;0.00362719370978595;0.00357981684822237;0.00350798173590696;0.00337397952295762;0.00318652061786692;0.00298135394339742;0.00269096904909402;0.00225993264575198;0.00178369566096687;0.00141577901879319;0.00124091912259622;0.0011816966615498;0.00113244778994648;0.00109529802121547;0.00103827474017613;0.000933926190354736;0.000820083830173262;0.000734272092903585;0.000698866379422589;0.000653468126845289;0.000560393947226286;0.00049468185212024;0.000480418944431365;0.000493800015527695;0.000529850169641244;0.000576740754058079;0.000587044693623238;0.00053924105494669;0.00045296700200393;0.000380849957339772;0.000407179437907222;0.000465660859711686;0.000365248151129642;0.000218457722745828;-2.72203471061007e-05;-0.000171459411644243;-9.03804705550712e-05;0.00011711861103708;0.000256012839134465;0.000320178389313143;0.000129423312216133;-0.000167461282982308;-0.000411422356782766;-0.00032718683924688;6.35905762604762e-05;0.000333146417604104;0.000162765108088135;-7.06978549385831e-05;-0.000145167794982528;-0.000175735777737303;-0.000162703593100892;-0.000103796401273245;0
HyperSAS;BIN5;49.3178833333333;-61.6037944444444;-0.000649184542892033;-0.000394559603864817;-0.000176306164349009;4.42191832044937e-06;0.00014016369337569;0.000379179491725938;0.000693902093214202;0.00100137876227942;0.00115338980708403;0.00115461527628556;0.00110382918675575;0.00111107030419118;0.00120640641556308;0.00134503714340313;0.00144347920160966;0.00153013823312931;0.00169093669612932;0.00196346184997025;0.00230451392285257;0.00258640009734419;0.00279029854887329;0.00296320802556307;0.00311779534113335;0.00330579394346162;0.00355586794952449;0.00381943985606575;0.00402890681870821;0.00418466787389877;0.00429857495405793;0.00435545646860172;0.00433135770558793;0.00415328221725311;0.00387595873721882;0.0036636042620211;0.00357560352407045;0.00360728401840608;0.00363407278161578;0.00353278022709295;0.00335212690951225;0.00316089719747983;0.00300937713023488;0.00290464048342137;0.00277656719159083;0.00256773750936653;0.00230367370320669;0.00205295165479421;0.00172532515848788;0.00122187802992097;0.000658659925533731;0.000259001275441151;0.000141502360304476;0.000165132631145193;0.000161034481356154;0.000143191978488003;0.000100284132954397;4.81845053151738e-06;-0.000104743922219448;-0.000177060382540411;-0.000188773159988424;-0.000220249034748576;-0.000310299068726549;-0.000356759760752863;-0.000331685623391052;-0.00028378242655938;-0.000210628083205482;-0.000118904736062743;-8.17182205188114e-05;-0.000120209881488013;-0.000196249538040272;-0.000237117931474748;-0.000125162761676015;3.52161768250341e-05;-5.19699672893322e-05;-0.000215475294835261;-0.00053703807296544;-0.00070994832798355;-0.000538579804524985;-0.000177392823268621;7.15258262328077e-05;0.000198661935333672;-7.77685868007691e-05;-0.000528641093895161;-0.000889308140632917;-0.000727616381041573;-6.13370486771269e-05;0.000436593570644113;0.000231760459286383;-8.95050509847281e-05;-0.000164341780255545;-0.000173378644626766;-0.000105648701117267;3.95801775197994e-05;0.00026121216629479
HyperSAS;LDS2;49.107;-62.5163055555556;0.00181411844070956;0.00206382501171753;0.00232778806774439;0.00260519783865864;0.00289200068975627;0.00326888237476782;0.00371902537867309;0.00419696413643758;0.00461511169147341;0.0049699646711148;0.00530388385239686;0.00567729921935761;0.00612619664411724;0.00663934581563138;0.00717738052055646;0.00774178598755734;0.00836219448193409;0.00905733138673599;0.00980527091963979;0.0105380616985368;0.0112397370421687;0.0119232973615171;0.0125874064816593;0.0132628395757238;0.0139696383222576;0.014675398655353;0.015340390423562;0.0159604740370162;0.0165229678392094;0.0169972659602736;0.0173101101002633;0.0173490073528229;0.0171941172562678;0.0170904231731391;0.0171894503695841;0.0174705538563473;0.017724936962943;0.0177866587919199;0.017659106804079;0.0173909175228438;0.017075297626561;0.01678644440832;0.0164995530936696;0.0161075134466047;0.0154858154680329;0.0145593864583503;0.0132792027865359;0.0116815649668422;0.00990593642592625;0.00818280636590593;0.00679329896611399;0.00589373728974978;0.00543718420917526;0.00522524358448871;0.00504110123260083;0.00481923362058942;0.00459128623137624;0.00438606500912117;0.00421054643694589;0.00402174966305379;0.00377125510611238;0.00348604824492068;0.00323436828344173;0.00307181233897413;0.00300575818133635;0.00297557667390314;0.00290076589479375;0.00273880080532909;0.00249108679882445;0.00219791134078195;0.00190151533353496;0.00160345087752138;0.00128682940757314;0.000976881511471935;0.000671427256337673;0.000424351712881919;0.000260689230947181;0.000159095322155904;8.58616279294582e-05;4.34940006510668e-05;1.29994887780126e-05;-2.61408513729753e-05;-5.53264488054686e-05;-4.94974456488048e-05;-1.04342196828744e-05;2.13446898009443e-05;1.54797351740449e-05;5.5119326571828e-06;1.37048016532897e-05;2.54015528711598e-05;2.55045489833014e-05;1.74365073281033e-05;0
HyperSAS;LDS3;49.0871;-62.5246666666667;0.00168961952996202;0.00165326932310594;0.00161520007858812;0.00157324052719661;0.00152889105088571;0.00152163989493941;0.00153151408907121;0.00155888729503523;0.00156788978328787;0.00156833049800735;0.00157818186116825;0.00160643172913968;0.00165164812654922;0.00170406488751123;0.00175991455563023;0.00182642042638443;0.00191554562790848;0.00203614291031564;0.00218277144954989;0.002330268875902;0.00247064002397969;0.00260779274872023;0.00274182766539633;0.00288487716789723;0.00304123778865621;0.00320243291554691;0.00335771226590973;0.00350029436510358;0.00362001674657963;0.00370309963712475;0.00372872930964689;0.0036695950473781;0.00355684776062645;0.00346915873824876;0.00344952615710858;0.00348674014878947;0.00351476872023341;0.00348151562224972;0.00339120798472825;0.00326184695516794;0.00312196637824643;0.00299349599908931;0.0028668607106402;0.00271242861587988;0.00250646093963688;0.0022457637387522;0.00193115812257507;0.00157635771903307;0.00122000278102766;0.000917835322980443;0.000710944373512565;0.00059397807613058;0.000532664429040916;0.000491490585725122;0.000447119939141162;0.000399039031315697;0.000354938516611966;0.000319738794211388;0.000293239892694063;0.000267053442616247;0.000235032173123542;0.000204057978414871;0.00018202319799122;0.000173600386815934;0.000181647919723994;0.000198492788873258;0.000208014706369432;0.0002038196230322;0.000193247088409874;0.000187015781022315;0.000192261501572505;0.000199040310266052;0.000187885963938615;0.000169499719727783;0.000139005735482505;0.000119666987063393;0.000125394016291735;0.00014506290051153;0.000156748235085386;0.000157924269551543;0.000134526130323854;0.000100669700171117;7.0991036052475e-05;7.38708394269575e-05;0.000108204742401181;0.000135044509168444;0.000123368069438301;0.00010035036868997;8.79089702711648e-05;7.59888365282814e-05;5.65648353826593e-05;3.14872681666875e-05;0
HyperSAS;LDS5;49.0424833333333;-62.5445833333333;-0.000375657838135219;-0.000251888804230309;-0.000130274217509598;-1.26946671835752e-05;9.81799916905243e-05;0.000274923977856687;0.000499572266373022;0.000740794351118681;0.000919361386901444;0.00103978022743566;0.00115172572532317;0.00130824801445806;0.00152379030756472;0.00177238631224799;0.00202513064986522;0.00228679023671737;0.00257501704377463;0.0029078245731122;0.00327799732194145;0.00364159796520228;0.00398771468068063;0.00432458836921115;0.0046543939354365;0.00499996759507469;0.00536871100308186;0.00573876362782406;0.00608426332422677;0.00639686496115525;0.00666705376848776;0.00687987130158599;0.00701263747353825;0.00702119117592448;0.0069478710903925;0.00691063991265082;0.00696922416242424;0.00711052551615798;0.00723018149375046;0.00724128646512385;0.00715589034160802;0.00700490831672063;0.00683371326074637;0.00667657179522547;0.00651326670233694;0.00628976895000425;0.00596149700428127;0.00551955641776945;0.00494994305702668;0.00425477339424708;0.0034993171345746;0.00280505300639823;0.00229321776751684;0.00199242297895318;0.00184211622658571;0.00176118245298366;0.00167225561831405;0.00156181349611747;0.00145906162106573;0.00138218643097408;0.00133012863342655;0.00126600804311706;0.0011687211138687;0.00106966046992623;0.00100221897040722;0.000980295698522814;0.00100221063287625;0.00103701616508744;0.00102632174028363;0.000947874010743302;0.000826077320308295;0.000711055045915672;0.000644787490420441;0.00059258205298328;0.000483120681663068;0.000355598547015938;0.000187310384188743;7.78213625333411e-05;8.08054046033558e-05;0.000151282046664793;0.000197886957565952;0.000213434897915106;0.000141351676666449;1.51234299117511e-05;-0.000100302492682002;-9.91471439562334e-05;3.4200202164547e-05;0.000154015213403972;0.000132519506573086;5.49365723575897e-05;3.43436599185661e-06;-3.16042872995276e-05;-5.16867723634994e-05;-5.75725655152354e-05;-4.90925195851696e-05
HyperSAS;LDS6;49.0174666666667;-62.5524933333333;-0.000238002703646259;-0.000171949947276608;-9.92932862719552e-05;-2.15850121039562e-05;5.82148366600412e-05;0.000205248450588868;0.000410258865794311;0.000650177295572414;0.000855343187703504;0.00102311224396544;0.00118311599726919;0.0013774300842729;0.00162539961069812;0.00190978951319139;0.00220376740581213;0.00251053079540519;0.00284833429006934;0.00323566675517328;0.0036623263399391;0.00408277746332901;0.0044853933006454;0.00487669368258108;0.00526148193246621;0.00566296356502935;0.00608662942040162;0.00651006052734794;0.00690370587239157;0.00725510621865144;0.00755488747016723;0.0077904731048474;0.00793757510468042;0.00794726695947112;0.00786408867126672;0.00781701309781363;0.00787691356120048;0.00802619206685615;0.00814920263299075;0.00815505614253694;0.00805475923615388;0.00788233437087733;0.00768963133596371;0.00751395552851394;0.00733744754626537;0.00710503478816323;0.0067633007255906;0.00628939891179153;0.00566820071728196;0.00490882851520545;0.00406430492496999;0.00324291734726287;0.00258522974518143;0.00216859808363864;0.00196485831780922;0.0018723895993506;0.00178368798641354;0.00167147280812617;0.00156031750597828;0.00146813668126871;0.00140030149731056;0.00133187139686258;0.00123334425191515;0.00112152913955822;0.00103442561595342;0.00100428485006393;0.00103831387081442;0.0010973918407616;0.00111897054304818;0.00107090710492487;0.000963938487960206;0.000838456106190345;0.000732386435390558;0.000639121223267629;0.000528476899411363;0.00041502253282019;0.000289756346813011;0.000190767917736374;0.000140325376207431;0.000122257864996039;0.000108934200560474;0.000101933087082356;7.37522232352125e-05;3.15389834061641e-05;-3.6227287552125e-06;1.07557190055099e-05;6.34777956471528e-05;9.42814559348099e-05;6.79422247674122e-05;3.49302216332607e-05;1.97359071057101e-05;3.32947765311855e-06;-1.70339673944469e-05;-4.06937543950244e-05;-6.77836598683421e-05
HyperSAS;PSO1;49.4321055555556;-63.6161888888889;-0.000254516609131347;-0.000133189618257685;-3.83525051346047e-05;2.96739494832865e-05;6.26853522237663e-05;0.00016194127500894;0.000309094907697914;0.000469716768288329;0.000562232872143948;0.000602508110460558;0.000649854556263077;0.000744953424949007;0.000908011733897314;0.00111598998782077;0.00134182854025741;0.00159910447512828;0.0019032822446633;0.00227235127083254;0.00269350589026524;0.00311845748110787;0.00353874457953858;0.00396348282462815;0.00440069579442626;0.0048803575812287;0.00541426492268765;0.00597024251872419;0.00651119087236797;0.00702622927230921;0.00750454847759874;0.00793764833838124;0.00830206279989624;0.0085434885419506;0.00869931310960823;0.00888452669724449;0.00916629577911264;0.00953231529926149;0.00986974583127836;0.0100885862709788;0.0101955713961218;0.0102186970709248;0.0102123021797981;0.0102235196713004;0.0102256889082639;0.010132113052246;0.00985185815117298;0.00933499046957731;0.00855001279396669;0.00749007376266277;0.00624728371487101;0.00502539423015864;0.00405524405673059;0.00345544303236296;0.00316110359629779;0.00301761687824626;0.00288346033600952;0.00271730644806805;0.00255830045128414;0.00242842127341397;0.00232816410086967;0.00222136008514528;0.00206853800576358;0.00189803893024002;0.00176601885617152;0.00171941310065173;0.00177069686227009;0.00186445888518833;0.00189337041027488;0.00180247573676241;0.00161535942666426;0.00139218153898224;0.0011962342831184;0.00101481887521025;0.000821134791715987;0.000628991226797985;0.000430482640417502;0.000266426236551124;0.000167631615359597;0.000115034823501589;7.90344645186263e-05;6.74029286960902e-05;3.75734325978933e-05;-1.94648321784434e-05;-6.8294438461592e-05;-5.35839904868726e-05;1.16323177635915e-05;5.82898827402834e-05;3.30077552099212e-05;-2.37655993175028e-06;-2.71564355513541e-05;-6.044566038301e-05;-4.57387523447641e-05;5.80660322312795e-06;9.80797351847933e-05
