date_time,lon,lat,heading,pitch,roll,speed,sol_zen,sol_azi,boat_raa,wavelength,rrs_estimate,rrs_unc,lw_unc,lw_unc_compound,klu_estimate,klu_unc,altitude_m,bottom_elevation_m,plant_height_m,percent_coverage,ensemble,uuid_l2
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,356,1.5979767044195577e-4,3.9272053692764596e-5,0.005376491641689324,0.00132470301960421,3.1541894691393235,0.7554071279273388,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,359,1.8074541402149559e-4,3.1026571862878175e-5,0.0062309886866735685,0.0010661881498568399,3.090037894194335,0.7464331216577929,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,362,1.643712250174212e-4,3.0306549286192452e-5,0.006126681253921452,0.001128988418352682,2.453218692283906,0.6920713932732866,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,365,1.906354769442956e-4,2.1882109426205617e-5,0.007728579296489106,8.888873187919515e-4,3.018318402710489,0.3549984232027998,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,368,1.9668595876902619e-4,3.0034360893304743e-5,0.008336578327825011,0.0012722164450286006,2.7086086511445817,0.4664793785991248,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,371,1.6789141898093952e-4,3.379732581616313e-5,0.007166110614911621,0.001441380391434472,1.7765415863979566,0.659698745566626,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,374,1.7498026189461793e-4,3.488850778432582e-5,0.00749425164253229,0.0014911292852529024,1.9891524505832308,0.7384335084289865,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,377,1.998253469954731e-4,3.8706973723257154e-5,0.008679272401308393,0.0016764439147773117,2.005008177823286,0.7241528657423435,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,380,1.672253078170529e-4,2.1319682624004347e-5,0.007155161450896213,9.11939440746067e-4,1.1585472951922664,0.34953496805562484,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
2022-07-06 20:08:43,-64.33863325,49.78337627083333,176.02,4.972857142857142,-2.275714285714286,6.557142857142857,51.484279394358744,259.71943208133746,79.11943208133745,383,1.8132378714106248e-4,3.355794128522859e-5,0.007397822853868129,0.001367850152277634,0.9059786017967546,0.7647184812525581,0.04696640875,-4.4644536674022675,0.19762824375,81.25,1657138120,33256b2c-21f7-11f0-8781-3cf011fcb4b7
