"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"11",3.74810569685676,3.6813696441144,3.49947254928139,3.18868591501281,2.89357532199553,2.63330030315066,2.38906257512619,2.17746834440951,2.00605514532292,1.85924125435794,1.72313971307775,1.60966475657837,1.52077847305768,1.44070083307343,1.3605338401155,1.28911380399647,1.23222080689824,1.19016110793894,1.15249990491956,1.11136140174438,1.07152644078517,1.03755617040272,1.00968352799471,0.982857686863509,0.951170876708261,0.918201268713824,0.892495836387308,0.873603305684521,0.859281947578706,0.840780181776755
"12",3.69436602047469,3.62628567676458,3.45300009409991,3.16460855967626,2.87582414926649,2.60815703124626,2.36704608245655,2.15744810457784,1.98070539834069,1.83039748814475,1.69373561834741,1.58219100457064,1.493237296991,1.41563480226669,1.34143104363258,1.2731910672751,1.21954342520012,1.17401133130061,1.13119664512539,1.09237293246058,1.05842642612705,1.02620918716441,0.993709060331768,0.964691220540479,0.940164201595338,0.916435496353396,0.88975120682983,0.863343968896665,0.843142045263954,0.827154435892623
"13",3.63796836056409,3.57545910563785,3.4080484934125,3.12302301409609,2.81893443284008,2.56355264079623,2.33814507594745,2.13182198277975,1.95448306825727,1.80616215575493,1.67773090894354,1.56786774179054,1.47671016156518,1.3983081217198,1.31988117008222,1.25759416790421,1.20803422718662,1.16508976878056,1.12280916692182,1.0836883342523,1.05236144194012,1.019858618203,0.986479053443755,0.956607256862938,0.927013850408936,0.897001499552888,0.870745761855837,0.851380304338299,0.835679258035467,0.819087714228862
"14",3.60460485158375,3.53956505916853,3.36316379016029,3.06701909005157,2.78365612393967,2.53597451161464,2.30498865647411,2.09371009623143,1.92208102721763,1.78212685294488,1.65340264647831,1.54621902299879,1.45856619525237,1.37845322563949,1.30661447955442,1.24399364731077,1.1932076401199,1.14811996570748,1.10848879915729,1.07294338814453,1.03699715059988,1.0037935283068,0.972681634062429,0.944655894660057,0.91627663224581,0.886121009310577,0.860493717393967,0.839413697087686,0.824302468270141,0.808079713056918
"15",3.52759267221596,3.48418520296329,3.32245975089813,3.03156544709578,2.74354451007891,2.49985576608,2.27411858223128,2.07506960913936,1.90956855759182,1.76422303522055,1.63040414356529,1.51835494622647,1.4295368537253,1.35642895448766,1.28803180462332,1.22606550926721,1.17458762344924,1.13361125893074,1.09408729591897,1.05376036087801,1.01835717107669,0.992834848526956,0.967086288652173,0.934708726224132,0.8996190177913,0.870671734557258,0.850851350477504,0.834672944846183,0.816622293835606,0.797604330628534
"16",3.48430885898159,3.43546688749236,3.27525473899889,2.99027442198318,2.69888839080483,2.45090179931822,2.23202155985168,2.03157161845138,1.86818200618098,1.73177424990891,1.60744019344222,1.50128794329826,1.41384702701231,1.34099521642883,1.27297966532363,1.20914043245758,1.15487310168145,1.10769612191273,1.07026332088981,1.03981001657222,1.00968467088523,0.976988399809059,0.943024162610964,0.911906343199357,0.885566503788273,0.859599603037148,0.836003083492085,0.816200393573778,0.801008297354785,0.783563416644703
"17",3.40545729411984,3.36649636242479,3.21383863863796,2.93464793051885,2.65639206008175,2.4156324769542,2.19371552428042,2.0022143323569,1.84448184980547,1.70971058901432,1.58431171623585,1.47753553925743,1.39183080592884,1.32152265714153,1.25954310234958,1.1977042252517,1.14607113928905,1.10378994903281,1.06595421157234,1.02865108422237,0.993950491279429,0.964089311816237,0.934836940728103,0.905136161193461,0.877908199843334,0.851539177296959,0.82637614320502,0.804230552337676,0.789387730583094,0.773379415759444
"18",3.35914069672751,3.3191302763062,3.170355242004,2.89875998858956,2.62238774107729,2.38308320647724,2.16510848880121,1.97149422515575,1.81270959471323,1.67850627647428,1.5516691479565,1.44665535642416,1.36466743954802,1.2942725435184,1.23084531133376,1.17428787955053,1.1262427381056,1.07899849255738,1.03859023891759,1.00482788184031,0.976560055946701,0.948015571159346,0.919241198814929,0.889059660020768,0.858506255474693,0.830814081556254,0.807434903284699,0.788740177481475,0.773116752801372,0.757316802996775
"19",3.31833654774837,3.26126954113245,3.10982308417182,2.85256801211076,2.58544934184002,2.35053209963702,2.13639083469949,1.94569849548106,1.78709082682573,1.66130472323062,1.54585576152232,1.43855511916952,1.3493711530491,1.27590994844631,1.2131161732241,1.15873432101113,1.11055229698274,1.06884884690011,1.03108449793867,0.994209762710926,0.961402677813119,0.930345127751457,0.903485532959617,0.879656481027538,0.852821613680731,0.827840253225821,0.80453806637244,0.785618314086448,0.767224815072368,0.748246142576138
"20",3.27395408817869,3.22523614276787,3.07801071184199,2.82066144383787,2.56145008284326,2.33200924955742,2.1153794239734,1.91896275175521,1.76455174294207,1.63916971923223,1.52116222590734,1.4143015934841,1.33193018093166,1.26637925203854,1.20227710184209,1.1439324814944,1.09590475950399,1.05553420348888,1.01525824122283,0.978676609012288,0.946543548867568,0.918599616227686,0.892849516632123,0.867541308124426,0.842521446873317,0.815905490697199,0.789663117643488,0.768902824754089,0.754543699674923,0.739624084049254
"21",3.21942427092663,3.17298634086524,3.02497285047097,2.76420046912898,2.51406596886604,2.29391789334569,2.09064866948552,1.90273154735328,1.74740730143675,1.6096862919292,1.48715282706478,1.3879471795865,1.3121827156806,1.24924282014493,1.1870755862521,1.12829168332151,1.07492710289807,1.03260672828865,0.997219476907011,0.96486823690207,0.935904402598993,0.906245664873665,0.877367140924117,0.851059314359328,0.826773343725638,0.803799556738205,0.778687431056294,0.757792819967626,0.744586606537661,0.730436084106693
"22",3.18154977367022,3.12295498395643,2.97493012267312,2.72659930562271,2.47730714284029,2.25128435031021,2.04301489128234,1.85877069823411,1.7084444914003,1.5836834244865,1.47130236887715,1.37272986707372,1.29202015281987,1.22646580465604,1.16515700678929,1.10900798014334,1.0625324353097,1.02501866466446,0.988894144875125,0.954835942708798,0.925371684368646,0.899542733222379,0.87315858770776,0.843996221913472,0.816791252216508,0.792440606108832,0.769905043780146,0.750483976688131,0.733800769124235,0.717795369503292
"23",3.13971711552776,3.08886247237649,2.94046886946125,2.68605445613258,2.4338620212528,2.21403020759758,2.02195352303677,1.85047448439941,1.70209686085435,1.56698764296103,1.44629966438126,1.34872634053604,1.27282140971771,1.20988767180067,1.14821553898154,1.09141824355214,1.04639598402764,1.01063179390193,0.978211086614019,0.945377810117479,0.911536422490247,0.880152283957704,0.850778337965848,0.822881713486641,0.797466389966039,0.774375463654591,0.754836329678692,0.738031865846099,0.724669614264015,0.710135725787188
"24",3.09555994594684,3.03268399562921,2.88293905372246,2.63682798195806,2.39499065234603,2.18456912636429,1.99473281663747,1.81915941485282,1.66606397759632,1.53751433877829,1.42932051752076,1.33913651239279,1.26311016535964,1.19520459546187,1.13057948193451,1.0740793640047,1.02655092833712,0.989666883447969,0.957835917079954,0.928496394845934,0.900231434699142,0.870923677702993,0.842808193576709,0.815336400741768,0.789356203697165,0.768596882027241,0.750206128215718,0.732923509951369,0.715150610030642,0.69760746260876
"25",3.02506515892344,2.98403491889459,2.84900653053223,2.61070098077299,2.38064005272428,2.15854252836872,1.95132205642434,1.78088268187292,1.64606597763067,1.52568368385646,1.41511677965427,1.32250635052183,1.24877923928861,1.17999672087911,1.11581795004748,1.05952570394778,1.01666264644818,0.980534527325437,0.946612567290349,0.917999656274068,0.890764727325935,0.861190127915747,0.830187459820364,0.800449441821026,0.77742505216996,0.758284618635782,0.73732082028977,0.717732523670346,0.702436791120488,0.68737304596375
"26",3.01925542304514,2.96875545872613,2.82658475268516,2.57963552133596,2.344829973151,2.13854220297257,1.94661825023642,1.76768462183476,1.61793898015963,1.4993725700336,1.39597313913113,1.30592430397984,1.23015727921278,1.16395559623812,1.10477442504959,1.04811980159357,1.0038636890841,0.967709310950189,0.934881603470573,0.90585476649083,0.87598854501795,0.84837841913823,0.822422328743598,0.798056517591082,0.775058312291833,0.751599162275374,0.72949689637835,0.710069681972144,0.69465506298856,0.678641539456134
"27",2.94505268326951,2.9138781107741,2.7825177049124,2.54276754034406,2.30365718555247,2.08794340397269,1.90105369060662,1.74455378993285,1.61546158597132,1.49315342373945,1.37556363899578,1.27874356005864,1.20277804514931,1.14185335780511,1.08595927766275,1.03552478586451,0.989500077601062,0.951561708020327,0.920210351131387,0.891777777873281,0.865909732351865,0.840950009561561,0.815868161615042,0.789723853425941,0.762852829038828,0.739119514438518,0.717896196977925,0.69956692446295,0.685461382341483,0.671495773445704
"28",2.93767834302478,2.88120034945816,2.74105975780018,2.50438467796912,2.27287234611458,2.0689177627121,1.88826605448333,1.72196137741831,1.57771288229433,1.45685090164487,1.34933663004583,1.25611422579741,1.18428599840963,1.12755013522726,1.07401531910992,1.02158935171739,0.977275610916635,0.94151556690578,0.907037129608311,0.874647174686178,0.846960996709908,0.820237732343767,0.796114047964731,0.771834824484603,0.748363808108764,0.72529342823384,0.705579580555156,0.691794546924889,0.679672504506389,0.663671649946181
"29",2.85834858070366,2.81531437978017,2.68192761008952,2.44735371649739,2.22905889758849,2.04162349965577,1.86005993740383,1.68961880032967,1.5534489831619,1.44211319250075,1.3357888720878,1.24388509044382,1.16903555537517,1.10975580792698,1.05217599244696,1.00114411001882,0.96143724760974,0.932749671535516,0.899712753868761,0.866932094094115,0.835605817198955,0.808309149572617,0.784623567878175,0.761838858071857,0.743460240062726,0.722864649067463,0.701751259241184,0.681225761088698,0.664346420873682,0.649016413585787
"30",2.82016922241012,2.77280803461215,2.64362781048487,2.42222315559688,2.20144426759129,2.00645548769617,1.82442635369612,1.66527835146582,1.52987191884713,1.41364693907931,1.30777121866305,1.22267862402487,1.15215972279603,1.09216301943935,1.0360697154061,0.988944816402154,0.946164356010401,0.911680459344995,0.881940919874733,0.852856677464094,0.825012940557886,0.799872031459468,0.776921950458668,0.752729788222498,0.725868929865925,0.701390920723338,0.68136833023795,0.665943315847129,0.653263303379012,0.639545165156311
"31",2.78427258249027,2.7522286188236,2.62603516479073,2.39632018958277,2.17395035599417,1.98189487298313,1.8053642101628,1.64088310717201,1.50336946110252,1.3924358333565,1.29617226239563,1.21275853835939,1.14150330094404,1.08199013918038,1.03195243343619,0.984199626852558,0.940973275960514,0.90241380366674,0.871619393656481,0.846085174787691,0.818173503145295,0.792975890591064,0.768032681873166,0.743463109377645,0.720234945332218,0.698368005191244,0.680428317275483,0.66340222333694,0.651024198500704,0.638678699555069
"32",2.7473736440821,2.71185123941716,2.58667611755184,2.35903162020987,2.12669533638205,1.93831111488171,1.77320338313363,1.61912740155909,1.48725557244618,1.37484494755422,1.27994639723027,1.19661812319018,1.1255089389869,1.06626302964738,1.01445201809379,0.968618219758713,0.928593474474601,0.895805796557783,0.867373454664234,0.837364325874916,0.808722055644905,0.785001486802048,0.762960866816715,0.738815967921415,0.713047634250565,0.690313489597478,0.671360972150861,0.652974534471556,0.637240003466888,0.624794560666093
"33",2.68885867565622,2.64790961233397,2.52750428325146,2.31887738924925,2.11406562047841,1.92838111319439,1.75142981788124,1.59252012798706,1.46628272040585,1.36078359002754,1.26100581609458,1.17655714756869,1.10759317798587,1.04960096624704,0.997332956919871,0.951925565381051,0.913231102368426,0.878772888909222,0.847737686398477,0.819584322303578,0.795011032459463,0.770858698623443,0.745906405692668,0.721072945402488,0.699118635072757,0.680642064325725,0.661996350083735,0.643552159126217,0.629241854907045,0.614838189750665
"34",2.65550553279686,2.61799329465944,2.49789126524361,2.28604737397905,2.06805937169779,1.88488673982775,1.71990411506567,1.57088475372256,1.4449008886773,1.34104147856861,1.24582196243756,1.1614343087284,1.09388167628126,1.03771347377159,0.985171383714979,0.936890689460581,0.897758525784992,0.867111423771376,0.841119428820303,0.81248793256528,0.782634814755425,0.755367715651337,0.731578972149758,0.711767502921647,0.690557635790921,0.669468271469359,0.650238512691145,0.635361713507423,0.624086303963936,0.609334564015449
"35",2.61153347432632,2.57759913258246,2.46252877178935,2.25901208245053,2.05717122219287,1.87131320262919,1.70065247974725,1.5446594029962,1.41976932317461,1.31579390207167,1.22459391567638,1.1446531993324,1.07989602345215,1.02423582940639,0.973840133463879,0.928064271427419,0.889469459762397,0.855903422928219,0.828440344272048,0.800869749154272,0.77476918813926,0.749267725309535,0.724421186277745,0.701673421950301,0.678736663314785,0.65939280361901,0.642148090331865,0.626937915152416,0.615371724955331,0.602568760306244
"36",2.58536675624929,2.53440498795589,2.4116579943608,2.21014936015242,2.01382530771308,1.83668745869919,1.67445116842779,1.52891795028967,1.40545392778028,1.29824141518874,1.20049806895308,1.1184363366483,1.05438645451139,1.00231021588126,0.95487132341233,0.911052023846836,0.872452868400853,0.841009313359009,0.812638148047321,0.786971025904133,0.762947696323273,0.739106917017007,0.715023947233,0.692345034585686,0.67258949485354,0.653075868929176,0.634232569763945,0.616745841972733,0.602198904496186,0.589626641697113
"37",2.5356825909821,2.49612893120655,2.38105126900038,2.18254609547236,1.98462167702439,1.80791260933883,1.64532604841751,1.4990758043416,1.38291901427243,1.28418073603732,1.19139223095815,1.10816624626524,1.04021653520104,0.986972982310898,0.941296482839095,0.896569984834101,0.85764966680423,0.827850547302374,0.803035537832119,0.776298864435315,0.747354132733511,0.722729953129259,0.701627455380703,0.682249957811898,0.662691727758866,0.643540800688104,0.624670077552893,0.608140261542995,0.595232305248604,0.582448961620286
"38",2.50726522959171,2.48776769143036,2.38057079303641,2.17595415664917,1.96804707482623,1.78751724643213,1.6293994600133,1.48701241599383,1.3681360150903,1.26713322516167,1.17820552357593,1.09721989487278,1.03135706785515,0.979919985121754,0.935291090175456,0.892774159045928,0.854662803525878,0.82280444299333,0.796228151829952,0.770797223194281,0.745929089324161,0.720530256451519,0.696662292450737,0.675091664600984,0.655017194536297,0.635024674903707,0.614683465079655,0.599257246772002,0.588542172260347,0.577608816261194
"39",2.46056005432626,2.43874308596416,2.33453574154702,2.13762762045593,1.939301274174,1.76922978226328,1.61263485771847,1.4677801535218,1.34519667713099,1.24414429440439,1.15416752104532,1.08061969268502,1.02438313277049,0.975435690897299,0.927603716188337,0.883221081262066,0.845438784045039,0.8112900392765,0.78328263549943,0.759341756928577,0.734383162502551,0.709846660516305,0.686806730386894,0.669441220368166,0.651853003675378,0.631710690313401,0.611490789923145,0.593002284310689,0.580192542929471,0.568652607735518
"40",2.44168780315867,2.4131200034781,2.30377554687384,2.10459732113036,1.90818153367483,1.73755438731162,1.58406380226182,1.44911537799795,1.33808631634418,1.23660025993086,1.14361993919296,1.06503111993168,1.00529356932056,0.9536821698091,0.90652398228749,0.865081926060046,0.830926439680796,0.802274267341445,0.776438724877087,0.750755501020413,0.724485683758414,0.700911790487019,0.678072800677531,0.657083636998823,0.63658892621382,0.617988237604826,0.60181534943919,0.587254836531594,0.575721271260377,0.563362638018909
"41",2.39239319519094,2.35348056991992,2.24456821907545,2.05988115511346,1.88611093647937,1.72099383368972,1.56438358400614,1.42260396367368,1.30748962560676,1.21162199113988,1.12745408358008,1.05807867193634,1.00089418732966,0.947663768392427,0.897791188332216,0.85251586348273,0.81644881545213,0.786303054393933,0.758742911236014,0.736293814324924,0.715198555507606,0.692725843988523,0.669687379487531,0.646520813020984,0.625047503029678,0.605519280218741,0.589133830346343,0.577370718248865,0.568693744473929,0.557967130004484
"42",2.36142893135298,2.3295709750693,2.22356497648897,2.03650115393066,1.85532696336994,1.69564949288866,1.54931841632057,1.41275129574694,1.29875203257295,1.20247802412031,1.11630496049987,1.04320274794605,0.981300829903007,0.927806115135462,0.882661860375264,0.843807039474432,0.811004007677215,0.781484255986172,0.757481295962366,0.735325255876646,0.710828645313227,0.686586508452381,0.663433879304785,0.642322920481023,0.622625808369598,0.604441794853215,0.588084412682554,0.573190370428293,0.562189476217118,0.550511938720541
"43",2.3253985070947,2.30540555916385,2.20501034694923,2.01478280164491,1.82674312302929,1.66716098167332,1.52674979071666,1.39997131484027,1.29112749044627,1.19487063196239,1.10899308423054,1.03589062433579,0.973818603095608,0.91840612982095,0.872616186676319,0.833074734906853,0.799259649363173,0.770600113084825,0.746002943322147,0.723100164436016,0.700116778081206,0.677912040718437,0.655636989263933,0.634239901607817,0.614905813407961,0.598805970931317,0.582508147132379,0.566427223489702,0.553975902152995,0.541898522339363
"44",2.30897005276417,2.27689448457511,2.16868313985588,1.97521048124535,1.79464171136671,1.64397291564029,1.50902447549901,1.38339584594992,1.26876249821112,1.16984953135719,1.08508936968482,1.01709348484232,0.961062385339652,0.909501374550945,0.862033152155721,0.819861988717195,0.789321322507908,0.763173333098191,0.737901143586071,0.713741451465684,0.690985118800968,0.668412948184029,0.646650417111121,0.625967692613396,0.606408798246349,0.588525775657212,0.57084907329762,0.55748730548994,0.546874481048231,0.534849312447479
"45",2.27924965478377,2.25294662404779,2.15040990557613,1.96592800070344,1.78928860373609,1.63363077777941,1.4901122435228,1.36023864259259,1.25459136663159,1.16209339086835,1.0747032645721,1.00173579321829,0.944909805415433,0.895310820699357,0.850484582717372,0.810833573041961,0.781627763443921,0.757275863685242,0.733823000167567,0.710082685201816,0.685323848138527,0.661401994679045,0.63969033560254,0.617962959882483,0.599620318824199,0.584558712224124,0.569455201219734,0.554220270684847,0.541029597257159,0.53017125928663
"46",2.24611401898679,2.21344179012868,2.1116659039347,1.93241665577744,1.75499835628652,1.60819185014333,1.47181855140077,1.34588095646495,1.23905191053312,1.14890175764834,1.06508486794305,0.992999528018897,0.93537493677805,0.886691921903222,0.843146828326527,0.806369723401722,0.776409081408454,0.749287441643171,0.724144973001735,0.700924354613454,0.679066554138414,0.657551333742085,0.636020146412515,0.616353733899543,0.59852042682813,0.580372103271866,0.562976572744982,0.54785290397937,0.537062588251329,0.526106622623755
"47",2.22140054247417,2.18831894552992,2.08500985079186,1.90236983131676,1.72894729564187,1.58412652557763,1.45047499780822,1.32682455747243,1.21879132236706,1.12709981334021,1.04746929899098,0.982819496533594,0.927458653370751,0.879102901447994,0.836516918797949,0.799427571323535,0.768392474930823,0.739953831167052,0.71356913572886,0.688495999709228,0.6662775373296,0.64659590975255,0.627491637396467,0.608269231887292,0.589292062039162,0.570604039362255,0.552891163295874,0.538289921974918,0.527451371494643,0.517423633170046
"48",2.18795622796805,2.15540518242868,2.0535600608042,1.87415866426571,1.70485263347542,1.559528475813,1.42412120833179,1.30069694281794,1.19882418295773,1.11177434999694,1.03225575996822,0.963284394749543,0.906577189136172,0.860212299043353,0.818679327854269,0.781638837761765,0.751572397478594,0.727577892133341,0.704920539056409,0.680737486184015,0.655946773392335,0.633553918303388,0.614151119295096,0.596802263849953,0.579702687573167,0.562180041817848,0.544732922103364,0.53139477605129,0.522397273304993,0.511135556607821
"49",2.14558932819568,2.11057436884526,2.01239253377805,1.84235274099764,1.68382455568862,1.54348484965844,1.41092095968587,1.28993268536016,1.18640025357495,1.09997080509305,1.01979632706555,0.950329232801541,0.893451393585164,0.849108119262361,0.809345660582574,0.770166733696404,0.737297230050532,0.711638222770962,0.690480567870382,0.669657572840784,0.649215999443207,0.62900518678693,0.608466627409631,0.588543015093864,0.570385357580688,0.554274992858435,0.538337911067097,0.52458279412273,0.514962031538672,0.504779279477483
"50",2.12180171549541,2.08222155857776,1.98095271979987,1.81122158001316,1.65663927406138,1.51735234355494,1.38523133837007,1.26556084174255,1.16548566912959,1.08153340129017,1.00231697567051,0.937106649006322,0.883451118577067,0.836927082370312,0.794949813005113,0.759287588927441,0.732752914695296,0.710310207326569,0.687511606941569,0.663968426477674,0.640889575078813,0.619289118320164,0.599075857136074,0.579900206685532,0.562680872676083,0.545880830159185,0.529150819895084,0.514326322632845,0.505000982335443,0.495598673315611
"51",2.07033464420299,2.04850865912449,1.95922853596369,1.79595546960128,1.63718910722226,1.49625055536861,1.36420643046812,1.24578440516463,1.14823884087017,1.0638561362859,0.986688691169893,0.92487088091671,0.875064469813589,0.83096381382663,0.78888075364059,0.752189910272777,0.722207973331517,0.696840193690378,0.674929893417946,0.653286589040137,0.630166150964624,0.609567636334712,0.590619124861921,0.574641469294825,0.557947572296764,0.538661089962419,0.521109330727437,0.506097676338319,0.496567359416081,0.48749645043754
"52",2.05259468680785,2.0258756065749,1.93597862459961,1.77595490521548,1.61674912734296,1.47932722271264,1.35370480942045,1.23904098566832,1.1402602022347,1.05755918456906,0.981330034948178,0.91559699250979,0.861450374607982,0.817134930479378,0.775772833972374,0.740423232819307,0.712438396826345,0.690837184029951,0.66762950136711,0.643533265614931,0.623143874941957,0.604093097517452,0.584788707125303,0.565034097446884,0.545902500401033,0.529072219068103,0.513859203447969,0.500479567215852,0.490858821818594,0.481398151742718
"53",2.02520377799469,1.99577814068553,1.9077952770127,1.75394693577393,1.60093081360599,1.46334771505271,1.33761304491893,1.22193789936633,1.12416154864877,1.0435139494196,0.971245209649306,0.908942244398072,0.857439443208014,0.814274649441445,0.773662878715937,0.736018210626965,0.705047215144079,0.681747116322365,0.660919767872549,0.639136212558064,0.61668647278125,0.596637775807241,0.578168765110827,0.561151769346244,0.543812789649935,0.526594406388831,0.510559891752985,0.496740611060356,0.487350591566344,0.478386036146216
"54",2.00461220070658,1.96957868116476,1.875305536081,1.71640914776818,1.5662952178714,1.43700734090985,1.3171469848419,1.20516071527014,1.10692366927045,1.02691700433895,0.955772348245571,0.894566281026379,0.84135107653011,0.795902117425952,0.758803925875834,0.725337036848984,0.695199581307141,0.670094573671316,0.648214691978706,0.627762594631481,0.607348549395407,0.58848514545043,0.569504693298992,0.550515496292641,0.532883671088183,0.517083506736365,0.502842442094796,0.4902576865912,0.480261729655132,0.468906573550855
"55",1.97234259115525,1.9466950025677,1.85669664458336,1.69573605166708,1.54457644894324,1.41476345299858,1.29467287949963,1.1827811522574,1.08993500521513,1.0107243979293,0.939550063739167,0.878190115260873,0.826357839386323,0.782480580084794,0.745510592572712,0.712720053277436,0.685451800759731,0.661386111714612,0.637075816374167,0.614369951505434,0.594600809846981,0.57734994303462,0.559670887621928,0.540900776742737,0.524235493587213,0.50987461065419,0.495298522858152,0.481181093176438,0.471109228388611,0.461028559822193
"56",1.93326885887369,1.90530281645349,1.81882546230768,1.66807548167067,1.52232968539494,1.39610250320118,1.2738969618859,1.15820026618339,1.06708148611125,0.99454998329971,0.926952551695204,0.865648491733611,0.815872287742569,0.775579333534302,0.737094254256523,0.702813370624832,0.674994092367989,0.651052047316958,0.629724246031275,0.610057880872614,0.591573899409565,0.572197247673069,0.552134905931139,0.53336848887456,0.515725517551826,0.500044185762826,0.486265372684028,0.475489444690287,0.465875751532377,0.455135177023011
"57",1.91414715650648,1.88422142920014,1.7963460427247,1.64335435663999,1.49823147693578,1.37720381192853,1.26286035153764,1.15439120627459,1.06146172363687,0.98343702722455,0.913356048267266,0.854347345996716,0.803757086851169,0.760848694146403,0.724785009699643,0.693471042730551,0.666797997659069,0.644080145347516,0.623954970748175,0.602784160945485,0.580869435380241,0.562068926440976,0.543588619867172,0.525704470253865,0.509405359342101,0.495325533699542,0.482516523230202,0.469685106918462,0.459518342831851,0.448740648970348
