"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"1",2.00416276584512,1.96709692411665,1.86990028018707,1.75142472867921,1.64933783991213,1.53684294038162,1.43225121368858,1.33949713872298,1.26408679753069,1.19740069756367,1.14143520169404,1.08676430001813,1.04340614011588,1.0126664761495,0.9833154569506,0.951071215780411,0.920329303492579,0.892293176325185,0.861464974909996,0.831134194707553,0.815189208895902,0.806532843251375,0.78959378025981,0.758225619465229,0.730697092609452,0.715699313388302,0.701821171502254,0.692472778793437,0.682609228317273,0.673555212830942,0.657922768372117,0.643735672659257,0.630604766814604,0.622092408226475,0.616370576477826,0.602927194125614,0.586090866594307,0.571909753865517,0.563670753122333,0.55615687256468,0.546062206565277,0.532341138811291,0.524121815164459,0.518904023362284,0.512444127141893,0.50576449539198,0.497874601766724,0.487905346765422,0.476404029136735
"2",1.97095542901017,1.93783533121243,1.83795836303715,1.71459492026979,1.61600884127907,1.52136685065007,1.43085074492416,1.35324746869035,1.27254076873478,1.1984780015285,1.13610451040439,1.08924729260317,1.04745039002154,1.00406736973427,0.972124046812507,0.94192620660743,0.916467624086896,0.881372355926812,0.845655058634063,0.822086283689718,0.806387440035692,0.795142894829348,0.77668595213348,0.756179940154568,0.731071507716055,0.701108567484104,0.675784297468615,0.665192353437529,0.659048446471425,0.658158742772306,0.658434821375992,0.654260164594796,0.647071107303377,0.632554267233586,0.614790849643589,0.598433220061921,0.580773954698942,0.569484217671224,0.559490637093446,0.549194207191923,0.543066183781281,0.533095953544939,0.524709337494706,0.514496185037741,0.508733653317046,0.505361474866731,0.49377002565958,0.485108693949063,0.477906057780365
"3",1.95625263160064,1.89875251972907,1.81503716099855,1.72328208865063,1.62087999729014,1.51478144395693,1.41151364119239,1.30935339075355,1.22355963643198,1.16071706172381,1.12037892327837,1.07774993925684,1.03425320887893,0.990478875527125,0.951577287234927,0.919253666302758,0.896180097285893,0.873354468774003,0.85316190057993,0.827271572816318,0.801983188005086,0.780067638808567,0.764667530487482,0.751607142947005,0.72807129846741,0.703192716576853,0.679837558368486,0.663621997943581,0.655076730668476,0.647655611966776,0.637652409488377,0.624146737349255,0.614713959143042,0.610463504304759,0.603585845086635,0.590100388879504,0.576389390903453,0.562276780681996,0.547595035763868,0.534729800525296,0.530374786265023,0.528949851416971,0.518835707820516,0.507384774443669,0.497295716591149,0.491358571701239,0.48603687635235,0.48002128857184,0.473998017746946
"4",1.91878012954923,1.87876566631318,1.78374439499829,1.66721759437517,1.57659361414679,1.48844183654324,1.40031520227188,1.31422622751772,1.22810660465685,1.14742969683537,1.09389531036022,1.0575046178276,1.01723617818055,0.973834212613302,0.934923062141207,0.906144723274005,0.875817545727249,0.848721528987051,0.822580510518789,0.799804918956843,0.77684695990943,0.756920472255504,0.741359812935882,0.727579025461055,0.713292792316843,0.694830086247326,0.673587580889652,0.656777202838585,0.641570173674348,0.631792284315978,0.624808363565866,0.618701886933529,0.612028676859182,0.59770396342294,0.583462534240886,0.571351609298264,0.562782798508828,0.555499779790631,0.54498088444993,0.534301991338947,0.524051448770057,0.514938885464581,0.504719234303584,0.4962737661837,0.48904730433268,0.484788493536825,0.480861729922203,0.476073376685874,0.47127390836433
"5",1.90482200458333,1.85891028638533,1.76838788362206,1.66435531438693,1.56428878123725,1.46641739974348,1.37527049823542,1.28275296917804,1.20438358949784,1.13653823727214,1.08687349277902,1.04707134622309,1.01484132262392,0.975449992209199,0.934204084340361,0.898202750310288,0.86983676053779,0.843555393166248,0.820274071915145,0.799010984287853,0.780939139315697,0.764812941296002,0.746848059110745,0.727695787618429,0.708769269861893,0.692303058835565,0.671370568123099,0.651777421517575,0.638599174669644,0.631858649920235,0.623833469764192,0.613182568541899,0.602142902482244,0.592280296720238,0.581139470090442,0.566463893254893,0.55151728934197,0.539437116333437,0.532743067887738,0.526416833071053,0.517262608107298,0.506093466676495,0.497417720100826,0.491210845205584,0.483776144207057,0.477155066301982,0.470130954218141,0.463444774966827,0.457226184836095
"6",1.86865598825188,1.80849688808102,1.71010439976323,1.62317379784556,1.53481865910639,1.43744015300719,1.34749297245187,1.26673676065566,1.18964757659462,1.12440037610926,1.07467727144621,1.02943868414784,0.987835344535575,0.949369144523296,0.914532220168576,0.884938386226123,0.858073723140594,0.828417622500041,0.798849935290123,0.777455242436455,0.763083738284707,0.751741882614451,0.735304663183361,0.716760316990359,0.697483714161237,0.678279269606527,0.660255696214145,0.645808363663214,0.632408078081147,0.6209273241965,0.610492422439143,0.601531490854927,0.594375665157141,0.58607259671926,0.574274825535528,0.561822944253424,0.5499359628363,0.539504914523199,0.530805063017157,0.520117547790745,0.512393017727686,0.507148226169661,0.502003041380333,0.494899360295232,0.485383342735059,0.47595732592956,0.469639228716252,0.463902091676261,0.458689043806194
"7",1.83772297294208,1.7869804308074,1.69953580043303,1.59444922286799,1.5069938667156,1.42572926923976,1.33510947868466,1.24359461854233,1.16594356676345,1.10581114883657,1.05519914670937,1.00754357280896,0.965237885948311,0.931562048795243,0.901378903421009,0.866852216874755,0.838388854995003,0.814323430821146,0.790396708450942,0.770260139966067,0.752280003677147,0.738025171277256,0.72168275046626,0.701855083819906,0.6819980812059,0.661964978365849,0.646460987422001,0.631913065666299,0.621436744141675,0.611998821129519,0.602121298981266,0.592637671208276,0.582755129247178,0.573211742499007,0.563694339147762,0.554420080317293,0.542723072407685,0.529559304157377,0.519013931268322,0.512000336012912,0.504671241053757,0.496173703314629,0.48830952511507,0.480653939472656,0.473291327273024,0.466259649328573,0.460556420482566,0.455182992521797,0.450177123739398
"8",1.82173623089896,1.76751730070681,1.67901269457176,1.57195101840722,1.47877740962953,1.395555786831,1.31592891691307,1.22765978981635,1.15102310644141,1.08921741260565,1.03597286039923,0.991312730810408,0.955867169921013,0.925634912206427,0.888221150077435,0.855568488447266,0.83119853330682,0.809422141874131,0.783770474831447,0.759531172643622,0.740426840998011,0.725741205157123,0.712893974824289,0.694454171152839,0.675250782808601,0.652806480473388,0.631440368268791,0.618956743466503,0.612362142527928,0.609362673411411,0.599581175158941,0.588308406010678,0.576225438077511,0.564397767278231,0.556120336821137,0.546488644481708,0.535228977422684,0.522277874172392,0.512308026114503,0.504381378654701,0.495005668574444,0.485462468044039,0.478398240929194,0.473591790299343,0.4676807730079,0.461971372717937,0.456574713050436,0.451291983140769,0.446021754864854
"9",1.79116149767827,1.74229215982185,1.65064852498563,1.55271102725137,1.46895320584337,1.37997569489786,1.29257336242273,1.21619802257533,1.14838424989462,1.08382787397808,1.03097595345759,0.988079288994308,0.951548670629797,0.917985888175212,0.88071479921887,0.844719938016214,0.815495524450909,0.793333795978508,0.772515203539937,0.751425629139084,0.731799934361329,0.712368284547328,0.695096210050116,0.678942529523754,0.663158153626084,0.646901515045356,0.63020091181917,0.614852744459717,0.601959793786225,0.594827941068008,0.587249164719285,0.577988302624698,0.565772577479566,0.553925380952159,0.544634031880223,0.536696277885345,0.528750984714549,0.51833498797026,0.50758203287843,0.498257706252997,0.490791883785811,0.484422719544954,0.476809359288059,0.469748668646059,0.462490532135576,0.454973471927994,0.448767538443631,0.444185701108976,0.440926687780256
