"","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5"
"399.1",1.24055120790291,1.23212637460743,1.22738198215154,1.22603661444382,1.22980672257499,1.22746018656099,1.20820524963401,1.17403248826197,1.14418054191036,1.12977725701159,1.12755574844501,1.12575786064255,1.11764614689387,1.10647761661307,1.10435126259585,1.10219497471744,1.07807718269498,1.0753819679154
"403.2",1.17575818364042,1.16735634674162,1.16331085846973,1.16353602447657,1.16957415761815,1.1703013772908,1.15108226552364,1.122803410437,1.09659589117902,1.07744189002157,1.06921854038909,1.06592117689234,1.0572998791951,1.05188763599688,1.05135843663239,1.04879581122897,1.0359176986608,1.02913502991354
"407.5",1.11155532645335,1.10437045645249,1.09951026517971,1.09620035317221,1.09762962629619,1.09399259520202,1.07292705003542,1.04783316429678,1.02897780064049,1.01569393441776,1.0121468907252,1.00961342981747,1.00325755633364,0.99956673563724,1.00107454365695,1.00099105257923,0.98490589026792,0.983683324448399
"411.7",1.04708986229092,1.039666235285,1.03581936584956,1.03516209237123,1.04042042149196,1.03505725678238,1.01546255827733,0.989937073267371,0.96926280000177,0.95808162724966,0.956062570015352,0.954696392577122,0.94890228264402,0.941570701624409,0.941716914798904,0.942235484747345,0.932028320896235,0.929326257191354
"415.5",0.994717040348935,0.984050077467447,0.978454488746659,0.977619834307865,0.983990136577829,0.98215900769683,0.964602218748154,0.942383752712129,0.923058283960397,0.909289189754851,0.903611021575071,0.900556116534639,0.894384828579085,0.890637697817154,0.889125968206745,0.882123445652753,0.871117334030731,0.875616534544663
"420.3",0.925295447374701,0.918661164274868,0.91465566550416,0.91275295401204,0.915274075317529,0.91033304024709,0.89207810053801,0.873026820922918,0.858875966292637,0.848393629031849,0.844203689683999,0.841233872820743,0.834527701967389,0.830475705712407,0.830729967770248,0.830546431275821,0.820778965275206,0.819490103269507
"425.3",0.873191935088354,0.862432886847016,0.85633026642713,0.854566482591322,0.859151250087312,0.854600382315742,0.837266030853357,0.816231838171307,0.800383482561847,0.791634801239357,0.791217012432035,0.791630566327522,0.787923882000497,0.782563293130559,0.781053602413939,0.778288708025986,0.770196124550544,0.77167199925371
"429.9",0.819187265714898,0.808516457388836,0.803534708914457,0.803923201165911,0.811725946634054,0.808968598387072,0.792448329349283,0.772184632002083,0.755160775005858,0.745347797243148,0.743406375720911,0.742546655595735,0.738223542617375,0.733674807975532,0.731450408336628,0.727679932397435,0.718021974880373,0.722683635166876
"434.3",0.764010047558479,0.753694706647212,0.748336725161536,0.747492796903507,0.753172744243186,0.749858070210554,0.733987222481125,0.716949642789153,0.704126881791433,0.695258391017817,0.692464791142308,0.691116485375558,0.686782984704531,0.684127780273356,0.683054284074076,0.679577269898844,0.671178329045835,0.67272689903977
"438.9",0.70697348863344,0.696630556404822,0.691384483945798,0.690821195223146,0.696831112806676,0.692805471236633,0.678060449205163,0.661628216309435,0.649623449376054,0.642679367079219,0.641678070201881,0.641079701800719,0.63778615513252,0.633719146096743,0.632679409627926,0.631100375334935,0.624599534251354,0.625658345092801
"443.3",0.659878013061351,0.647151385261789,0.640813757395679,0.64046980363245,0.648108675336059,0.646566563174299,0.633093999256095,0.616376405965514,0.603377616186404,0.596390555651983,0.595716959903849,0.595070204874519,0.591209128763799,0.586959174683126,0.586053215427723,0.584130596645948,0.576068771798236,0.578985172722531
"448.6",0.606255932541798,0.59446184824828,0.588678384603351,0.588504946826172,0.595806700911351,0.594620653079284,0.581872968465066,0.566823703821259,0.555640091187665,0.548839438414471,0.547621701893546,0.546990431875902,0.54277027444818,0.53907429539321,0.537674979845307,0.535091103933768,0.528479263600152,0.531309587313398
"453.4",0.559253307356636,0.547541116118313,0.541566733589395,0.540883012415528,0.547333211879496,0.546294114109405,0.534879378095785,0.521747143994494,0.512578717423017,0.507316253519331,0.506645011985118,0.505563346750788,0.50145059519435,0.497848872184507,0.497602282849512,0.496643986066213,0.490524124712254,0.491969825185455
"458.2",0.518195028859069,0.506341411340576,0.500654189170728,0.500682820544009,0.508457705269297,0.507552629568475,0.496231830109504,0.482732319270319,0.473169490942717,0.468636402597183,0.469084188440313,0.468643457206286,0.464766763894838,0.460164055360824,0.458639632546379,0.457020240139514,0.451554710372701,0.455069324836626
"462.9",0.479015585209503,0.46672713604858,0.460828148951586,0.460893964901171,0.468803577396233,0.469110163700272,0.459217164743401,0.4469497000361,0.437811913995798,0.432720478494324,0.432161949280155,0.431062258005847,0.427080000165387,0.423422553264816,0.42243063577817,0.420803689541554,0.415249765263765,0.418820413426952
"467.6",0.439090346930516,0.42782110951371,0.422376887431805,0.422265287448957,0.429417823163481,0.430083201955081,0.420767534408435,0.409881900885012,0.40226176568832,0.397586751091826,0.397048996270552,0.396168129057028,0.392249334315214,0.388970920514896,0.388122133648409,0.387496185616888,0.383562432186331,0.385686289997525
"472.7",0.402712402848554,0.390627630892548,0.384725261759999,0.384514614991993,0.391946736370206,0.393280522112227,0.384985858000877,0.374469791225877,0.367120877116823,0.363730056764318,0.364550573088185,0.364200528613854,0.360460268668843,0.35617399776922,0.354751645131257,0.354439050617589,0.350820437921597,0.353346101627462
"478",0.37013198406462,0.357861314493238,0.351883145464872,0.351726612342108,0.359364910566475,0.361474851032389,0.353786637371097,0.343622437001561,0.336312645242237,0.333105809738698,0.334077567623315,0.333656035583548,0.329603084740519,0.325401867108905,0.323940799428042,0.323305525044231,0.319455159512201,0.323189093334125
"483.1",0.340658501070032,0.328517883373125,0.322527657631217,0.322176724513478,0.329427165087253,0.331666173653294,0.324366589273442,0.315089250499046,0.308718498777859,0.305642731676058,0.306431910821494,0.306035701611355,0.302134478674703,0.298320126521069,0.296987300475353,0.296981864111083,0.29438090555929,0.296722792245588
"488.1",0.315463570222473,0.302901121689131,0.29668487843719,0.29628762807437,0.303724400074321,0.306416665319493,0.299741252932754,0.290660505490545,0.284526686599988,0.282225409154144,0.283898484551019,0.283798615836107,0.279975390820565,0.275753845541827,0.274515338661345,0.275406914162677,0.272460621572688,0.275115930774157
"492.8",0.289351942322976,0.277075388486019,0.271122127951164,0.270992220007814,0.278613967011352,0.281422060158839,0.275222042856456,0.266510712661678,0.260540071002348,0.258400981558271,0.25972298523233,0.259357821969282,0.255724873186645,0.251791807904237,0.250629413271354,0.250403528534323,0.247667886414679,0.251392072170414
"497.7",0.262516259424043,0.250436558769339,0.244636835530016,0.244559551818781,0.252234256866004,0.255448721663398,0.249538984658516,0.241380147143537,0.235944017882893,0.233935723521812,0.235170344950075,0.23471200483318,0.23107481994183,0.227633392156924,0.226896325539554,0.227142081098318,0.224351640462178,0.227582357811352
"502.6",0.23716372134822,0.224881280242183,0.218937645303732,0.218701704923988,0.226275035467957,0.230201778561146,0.225024296016548,0.217163308103954,0.212100573282864,0.210510949263571,0.212052062957712,0.211988988683712,0.208818593123745,0.205472379208327,0.204892884228542,0.205721606776482,0.203674541179188,0.206406653344368
"507.8",0.211632518506449,0.199178170033106,0.193267936471601,0.193240148614338,0.201289189142111,0.205774583061582,0.201048237840411,0.193259812003249,0.188160368621671,0.186978163643687,0.188931967115627,0.189036825272009,0.186081821195401,0.182434808597907,0.181453988500558,0.181851451014933,0.180128765077371,0.183845224492132
"513.2",0.186895562354701,0.174539963866895,0.168855184753146,0.169117505199286,0.177638864939821,0.182846271970727,0.178627449770313,0.171226087293639,0.16650481604905,0.165349958116994,0.167000119909299,0.166960234550305,0.163982090346613,0.160649551606281,0.159952122412127,0.160341558180524,0.159040332372395,0.162454889327675
"518.5",0.165779619051289,0.153408721728775,0.147665404592911,0.147783300382818,0.156053902493831,0.161384251036006,0.157693363237069,0.151121525418126,0.147285093286555,0.146566171054157,0.148180523673233,0.14811861544651,0.145427358041529,0.142393884871619,0.141828600808109,0.142396501009804,0.141884736873322,0.1449303797845
"523.5",0.147148216615313,0.134532841644023,0.128788502573545,0.129114439545837,0.137890861310323,0.14368790862811,0.140396380710763,0.133825616106331,0.129995762746551,0.129748565795024,0.131850004456759,0.131883609277969,0.129363599919631,0.12622802582113,0.125553073489804,0.126058529952496,0.12556577631908,0.129178739580128
"528.9",0.127809904313373,0.115337841283103,0.109796032767042,0.110360955954854,0.11941715309097,0.125614873387206,0.122728046268977,0.116651823526906,0.112954967016554,0.112576400988523,0.114360400752302,0.114291692368972,0.111875390037499,0.109016682161543,0.10827206256806,0.108788530841692,0.108453498629724,0.112269379608045
"533.7",0.110739814293677,0.0981313552418858,0.0924138203616211,0.0927438581489815,0.10149654885203,0.108106494494709,0.105917962565121,0.10055824348084,0.0974785994378793,0.0972629124959739,0.0988587736366055,0.0987005184944115,0.0964518776740008,0.0939919243181236,0.0936416435332232,0.0941912359551356,0.0938325975138518,0.0973034748972257
"538.5",0.0951762163432047,0.0823114199197248,0.0765129878543199,0.0768960438855588,0.0858898936402921,0.0928851663741875,0.0910944711922428,0.0857978886209401,0.0828475057410912,0.0830354067441239,0.0850077265254033,0.0850018506506255,0.0828312876930206,0.080155135858534,0.0797640769230104,0.0807922886370039,0.0804121399458679,0.0839859689427776
"543.7",0.0782577346076987,0.0651205917905136,0.0592296347668141,0.0596805093607088,0.0689412023735847,0.076503911137785,0.0750521703720438,0.0699487992921764,0.0671379758673269,0.0673894393854058,0.0692860952981134,0.0691982370367961,0.0669784637319793,0.0645086194604733,0.0641677682874786,0.0649409735838901,0.0646159800825538,0.0683231167086209
