"","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75"
"1",2.21909929917714,2.25026646655171,2.27472474260997,2.29288362556249,2.30496798152654,2.31083571662043,2.30993604883172,2.30028134073924,2.28293320279068,2.26647765119919,2.25897586212647,2.25032062477837,2.23860130188255,2.22390096794858,2.20659682599778,2.18697910914483,2.1651655858183
"2",2.20643843637789,2.246528724225,2.27902757107164,2.30408743467836,2.32200230575435,2.3330897200008,2.33729877013491,2.33284829967495,2.31303372469169,2.29013326202282,2.27310534854605,2.2558666398372,2.23699073965139,2.21656279437445,2.19479126801747,2.1717843192405,2.14755329811851
"3",2.199105152183,2.22258070882859,2.24020515871078,2.25224335113351,2.2588160901114,2.25982111812167,2.25485128407898,2.24304070261644,2.22879518068249,2.21526455327779,2.20128830944694,2.18807889123589,2.17439694785192,2.15996707880846,2.1446924456174,2.12862125062083,2.11186562663415
"4",2.13538603401608,2.17688650064427,2.21013105614235,2.23549631715023,2.25331887489406,2.2637770010105,2.26668117559825,2.25978055007979,2.24212256498135,2.23027697569231,2.22032081463763,2.20389759099517,2.18330221734833,2.1589628380421,2.13083205695885,2.09874318022279,2.0625069328446
"5",2.14345690041824,2.17476820305706,2.19815883756151,2.21422627432813,2.22344940514156,2.22598409364507,2.2212164868211,2.20596962040403,2.18285016801627,2.17346850802255,2.17128097118316,2.1618449907521,2.14871592624029,2.1325989194479,2.11345475757014,2.0910858247372,2.06525130018854
"6",2.09139577854696,2.13483084971092,2.16817192484001,2.19199057386829,2.20688058428756,2.21326936682193,2.2108567718284,2.19602288895487,2.16534835885498,2.14458148263899,2.13681429861468,2.12364578866258,2.10755746330767,2.08925277020578,2.06889135251948,2.04636798503746,2.02143993966288
"7",2.06225763144613,2.09726171511646,2.12539503487566,2.14703407276286,2.16236248528392,2.17121156804422,2.17299192869085,2.16589311836569,2.15331136313631,2.14605618579484,2.13638727984698,2.12150756326909,2.10227957965456,2.07883200837628,2.05115057968298,2.01921050158199,1.98298482630521
"8",2.03479666228997,2.07244795563183,2.10238152967616,2.12492096702813,2.1403744454127,2.14890082424352,2.15016159352528,2.14211268639723,2.12378760693853,2.1069201874542,2.09307832059559,2.07707129920939,2.05861279216711,2.03772466809652,2.01442721444542,1.98874527484302,1.96069002022525
"9",2.0167937339553,2.04583827593506,2.06822993435877,2.08444215593157,2.09480305333439,2.09926720308142,2.09714790444998,2.08591041741647,2.0676607743447,2.05781361221061,2.05040580142855,2.03868235037525,2.02380533735122,2.00603470182396,1.98536538683849,1.96176129665153,1.93517231925013
"10",1.97192211593906,2.01315822681096,2.0450752504565,2.0682056158441,2.08291504656235,2.08917696414247,2.0862877524294,2.07125943315624,2.04524642187104,2.02785955924774,2.015057859863,2.00090028302305,1.98574805490107,1.96978878178169,1.95311876986954,1.93575567525819,1.917670146266
"11",1.94962490734491,1.98257962474978,2.00848510806343,2.02771964058901,2.0406053772122,2.04725101220081,2.04725537546803,2.03828193513485,2.01992664952675,2.00746382751149,2.00037697780828,1.98862405071606,1.97346053114113,1.95535876223673,1.93438995535855,1.91051878259168,1.88365576813963
"12",1.91318256886333,1.9518803988477,1.98200830533491,2.00398768899905,2.018171382061,2.02469966700914,2.02318585015719,2.01122204018149,1.98821077476955,1.97040036631922,1.96192612194351,1.95010479440388,1.93551598370059,1.91858921263758,1.89958298171502,1.8785520805014,1.85540022518417
"13",1.89664222215416,1.92626966699554,1.94912083078925,1.96560703191658,1.97603756359422,1.98046472265339,1.97841862901484,1.96778869287779,1.95033900575606,1.93949830538427,1.93159652681223,1.91982199171086,1.90534982078576,1.88837398138171,1.86889728131225,1.84686465275127,1.82219258858942
"14",1.86864626671933,1.90359468699814,1.93102215907735,1.95132481459811,1.96481744377782,1.97156450646868,1.97109777273321,1.96114820565926,1.94215194768816,1.92963652614474,1.92178341132706,1.90953771827135,1.89424418124002,1.87633740845968,1.85589235600135,1.83286730536466,1.80716470462286
"15",1.85592963607388,1.879305441946,1.89710799394782,1.90973271300339,1.91749228069968,1.92046515956646,1.91820091252853,1.90851264232129,1.89294936219384,1.88741296698068,1.88477396950078,1.87558871432757,1.86290966192538,1.84730866248964,1.82875168834672,1.80706691245851,1.78205405614395
"16",1.8100976137539,1.84437321601299,1.87099752398435,1.89031690429895,1.90260599387215,1.90795620148226,1.90602096648746,1.89492185151612,1.87515855224217,1.85848123458975,1.84873722095421,1.83766860702543,1.82500129982348,1.81095161849636,1.7956628054012,1.77919692066266,1.76153984551952
"17",1.78491504181399,1.81715066133741,1.84281079318568,1.86212698900321,1.87528461432096,1.88234228655768,1.88307139128998,1.87603178070491,1.86066169475148,1.84701204807525,1.83809940472023,1.82587955669421,1.8106504071935,1.79278947088425,1.77247472768566,1.74974846664753,1.72455942144505
"18",1.76412183319426,1.79170062982339,1.81296433514008,1.82827912092982,1.83791822663846,1.84192334446872,1.83981843163077,1.8295747152311,1.81302345884819,1.80278793490286,1.79468501970293,1.78302039367102,1.76889447514863,1.7525370633019,1.73391817169579,1.7129786229472,1.68965862027766
"19",1.73782118764431,1.76967444594018,1.79438156684973,1.8123250515806,1.82379839107754,1.82884105212,1.82698775613755,1.81606555906264,1.79649668396966,1.78554305616172,1.78012031864631,1.76858355679492,1.75333305537487,1.73507697257994,1.71398289724524,1.68997370613389,1.66285472482725
"20",1.71933449557287,1.74618442687274,1.76699493544631,1.78213165114762,1.79191031970867,1.79646733479278,1.79550544207104,1.78691554177561,1.77016518112213,1.76103938219679,1.75786897708086,1.74933528922656,1.73762491357485,1.72328211926336,1.70642655409529,1.68697320050382,1.66473382691674
"21",1.69026243061248,1.71679453682035,1.73765136067282,1.75321858535338,1.76376562319548,1.76926374294464,1.76915243526057,1.76132731214842,1.74711920357075,1.74048424217625,1.73742912685933,1.72958020435648,1.71842705614723,1.70435500712752,1.6874842501945,1.6677970576776,1.64519358499444
"22",1.66701400151988,1.69531514858801,1.71752932094287,1.7339564726119,1.74482978584641,1.7502168281864,1.74985508533224,1.74205196371279,1.72683061635621,1.71661505453767,1.71076909477031,1.70111875863933,1.68891384161581,1.6745611011752,1.65816000542779,1.63967149307802,1.61898563504889
