"","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25"
"399.1",1.03528435817308,0.966416190163485,0.924230331485971,0.90930129675106,0.912404847652857,0.900252243304612,0.880073776899542,0.852992903423648,0.822635490366524,0.797304242545785,0.784948737496211,0.778546521941486,0.772686081260305,0.755509106581667,0.716630561731679,0.670157938508789,0.64294682961614,0.654282166308716,0.64835807733499
"403.2",1.0067075757614,0.925544038543946,0.876778829567877,0.861833099547223,0.866705256663041,0.856088052127145,0.841072420708754,0.819650183863127,0.79481890171404,0.77593337741458,0.76620414903072,0.756931544046679,0.742291596989622,0.719321024433296,0.685923884359174,0.648083487645071,0.617078982457508,0.627312836036096,0.631838124326024
"407.5",0.955741331255881,0.877204732981239,0.830578071162202,0.817179019412217,0.8252298971564,0.817265538412877,0.80561255572289,0.781957753262525,0.75405407060578,0.731504583200417,0.717075374567895,0.710201576714933,0.700530414199214,0.681609339153769,0.65056360781105,0.616188649725625,0.593972817563393,0.608533872507235,0.608798687708418
"411.7",0.890504392304637,0.822195513596769,0.78201248804365,0.770669613437529,0.777003290498802,0.769025973734003,0.757237820080149,0.739777189913679,0.717186577501972,0.694961580766069,0.679893199708448,0.671211895300332,0.662690699685192,0.647619383799281,0.618463168346689,0.582715692675125,0.560512226673338,0.569904923792224,0.572488533916904
"415.5",0.844892997472391,0.77797548124774,0.738660960693485,0.727699197778403,0.735105921359896,0.728043595070053,0.715473665572778,0.698930250980922,0.679108242897528,0.662320812701582,0.652412762802593,0.641796323246203,0.629943041231129,0.613776377429173,0.588835834434709,0.560206943259356,0.535131680883498,0.54308329216421,0.547320865481695
"420.3",0.792848303803184,0.724525749478003,0.684051773223268,0.672441489552626,0.679324098692212,0.674604746340483,0.667346651415656,0.652312967523349,0.634377799092844,0.618656574080558,0.607740184734521,0.599036004108999,0.587220671299488,0.572453909898836,0.550712597257202,0.525841984777009,0.50443934112729,0.513034824847026,0.515569604320124
"425.3",0.740709227203745,0.678581905354305,0.641353169070128,0.629834845561843,0.635097903794605,0.629269023256396,0.621446195932764,0.609756585320484,0.595330815914129,0.581638825733272,0.571012249749437,0.562332973637695,0.55252309816919,0.537369677239674,0.515264973078164,0.492341761137987,0.477261200437246,0.48304792675622,0.484574385890323
"429.9",0.686821864811939,0.632134379892402,0.600077547271568,0.591325888595212,0.597277172721182,0.59168200707004,0.582368974516403,0.571100802690887,0.557966178765316,0.547461351941613,0.540823992501009,0.532502263926213,0.521735618833588,0.507150528465275,0.488145115361658,0.46814486679618,0.451480574772342,0.455258308040222,0.457250043848925
"434.3",0.645335616753419,0.590166020184423,0.556960040180802,0.546526548284281,0.551018731605131,0.547352248212443,0.541531676910104,0.531816207666127,0.520845445664502,0.512216324018285,0.506046544411026,0.49792903168157,0.486808693195193,0.473525188655035,0.456554413914396,0.438009179912223,0.420861898927786,0.427405838114047,0.431380926574621
"438.9",0.595666964336269,0.543914480764364,0.513103836536644,0.503948767247862,0.50930497612368,0.505467258577827,0.499726719398893,0.490357631685173,0.480619168593725,0.472920647027023,0.467275680065289,0.461444692664187,0.452557423306176,0.44043469316478,0.423053906020121,0.404611589726257,0.391834628390674,0.398745816163765,0.400445680823455
"443.3",0.550404929878555,0.505265951403057,0.478348355011255,0.470157274858692,0.474610295932384,0.471079346707519,0.46523363404441,0.457307370641095,0.449184907724186,0.442864547553789,0.438537953423457,0.431789077639718,0.422571985245455,0.411020393307806,0.395961230617387,0.380126495754443,0.36721267389746,0.372596372459705,0.375125354405056
"448.6",0.508702008693357,0.463946633611787,0.43739137803547,0.429716806090616,0.434805110241323,0.432107819560559,0.426983650548551,0.418477312622696,0.410307338563932,0.405908653609205,0.40363079421665,0.398123208296668,0.389151895748826,0.377764537649882,0.364533893335604,0.350972114817171,0.338552863027948,0.343936473223369,0.345869565235059
"453.4",0.469853258253145,0.427746117528155,0.402660258688013,0.395266051343337,0.399863699942614,0.397229413637763,0.393599227615345,0.386776580836125,0.380018868062251,0.3752205564638,0.371373252139636,0.366679982228919,0.359526307850851,0.349956055005304,0.336679792605239,0.32252685819712,0.312443215769314,0.319685868269519,0.321580946567644
"458.2",0.432367648987663,0.396047500065832,0.374445070026068,0.36798922138845,0.371683249147549,0.368216759974836,0.363110951412337,0.3565085917071,0.35108947860529,0.347631541577034,0.34507823645912,0.340768173131743,0.334231896800476,0.325437229749394,0.313405621913203,0.300547123117543,0.291159546731007,0.29766404749743,0.298981355852869
"462.9",0.399435488609669,0.364470672878648,0.343752229503543,0.337795974942172,0.341945797045374,0.339656643207176,0.335263583488766,0.328979306271448,0.323818841824836,0.321511709699643,0.320683731381914,0.317089485595289,0.310635765828208,0.30195291146804,0.290672679610796,0.279186437010889,0.269787175169665,0.275878955749255,0.277438382846156
"467.6",0.369859046331467,0.336517714170542,0.316780351649766,0.311228125447362,0.315224436489503,0.312984983175506,0.309614065429357,0.303642146851189,0.298556963374106,0.295945239132546,0.294342750254962,0.291414531406393,0.285781104736662,0.27814622598681,0.267668320733378,0.256603201256796,0.248383526105513,0.256128621759275,0.257476213424911
"472.7",0.339267161608198,0.308370270434227,0.290143781393697,0.284983727224764,0.288997184266554,0.286977370895872,0.283181038406249,0.277629276250678,0.273299830600656,0.270752098215334,0.26900373675676,0.266229909390027,0.261754122163326,0.255415592386835,0.2453436552313,0.234017494073007,0.226746301497333,0.234102406768047,0.23587052534554
"478",0.308802243950293,0.281111460562306,0.265074235944031,0.26103490223786,0.265127563492397,0.263113665115218,0.258809264148991,0.253585119849084,0.249877392965768,0.24848120955132,0.248268061463904,0.245963181309391,0.241481290739478,0.235023359570924,0.225540780332649,0.21529050497671,0.207869574824854,0.214589198323361,0.21621397484934
"483.1",0.285883658675887,0.258675763477628,0.242743227960959,0.238534892405402,0.242331638147493,0.240822117775806,0.237898913642699,0.233231090163258,0.229627347926119,0.228244786392002,0.227795101697116,0.226029089935663,0.222282579346871,0.216545179416547,0.207811397067673,0.197969128554603,0.191150454906678,0.198697761434455,0.200230487148809
"488.1",0.263296386776087,0.238150619163559,0.223750292809367,0.220449838502957,0.224632194239911,0.223171082385616,0.220134134398147,0.21599715012488,0.212859726152382,0.211112705987367,0.210189048582722,0.208560535431385,0.205719610914803,0.201036152811223,0.192804301914286,0.183434238530541,0.177555899456522,0.185157127623562,0.186350911876334
"492.8",0.23949302015884,0.21699081041735,0.20419942429001,0.201425105594163,0.205341718517703,0.203909774574663,0.200921901513559,0.197593352628428,0.195518527034013,0.194833717051909,0.194514667033736,0.192684712429908,0.189988316163675,0.185745752799532,0.178484593586044,0.16969416142314,0.163591609088015,0.170543982068668,0.171927195094076
"497.7",0.218867346573317,0.196925156915274,0.184656669946495,0.182414773417919,0.186858014921977,0.186286467483468,0.184148297073603,0.180909850376251,0.178811637006658,0.178315428712997,0.178307205010581,0.176952014061449,0.174299689039697,0.170289994861149,0.163772716968175,0.156128455674221,0.150505361748405,0.157231005574307,0.158996915544336
"502.6",0.199376579486064,0.178788140622565,0.167388102296076,0.165499615595271,0.169951691280197,0.169453846575486,0.167742235804649,0.165137444337195,0.163707447349873,0.163367142126275,0.163075911890215,0.161996708941883,0.159758979548676,0.15620067219449,0.14987250494278,0.142772618428853,0.138554753064577,0.145442502316814,0.146742149522639
"507.8",0.177690939699547,0.15933932094137,0.149431460436569,0.148198693448501,0.152707716484032,0.152275482792094,0.15058593409864,0.148476391872668,0.147475281250639,0.147365703341246,0.147427432097652,0.146427197239608,0.14451399670917,0.141601656923411,0.136271783139808,0.12968900843978,0.124821903394255,0.131305244891349,0.13324252532819
"513.2",0.158236227592289,0.140948929602433,0.131761488294148,0.130941661356615,0.135545286511647,0.135659102907505,0.134702715018101,0.133046245414193,0.132275540958547,0.132384020740423,0.132761286154963,0.132048954876464,0.130164881414054,0.127349192920432,0.122495840572219,0.116525360261681,0.112019092259302,0.118779832033197,0.12067701626898
"518.5",0.141859352697463,0.124892207730246,0.116007832367863,0.115468027514035,0.120415335451641,0.120889491230839,0.120454359844734,0.119133575336029,0.118832515403532,0.119266567465413,0.119644982525672,0.11917328463491,0.117426244802895,0.114965266229739,0.110644180566089,0.105373789742903,0.101750449369132,0.108595766425531,0.110422372870209
"523.5",0.125873718051005,0.110322822012031,0.102445023863078,0.102475839081315,0.107609125989006,0.108098008325734,0.107864915899233,0.107312193566274,0.107685180077857,0.108278687355817,0.108542579981975,0.107846911676905,0.106318751911458,0.104179907177859,0.100122237661393,0.0951684349089491,0.0917520267888338,0.0980357995788765,0.100108355847353
"528.9",0.109527437426934,0.0951061772807291,0.0880212976903386,0.0885221218478799,0.0937850929219034,0.0942809440046115,0.0940230185385018,0.0936222599859115,0.0943417214666254,0.0956990527988909,0.0967505565806522,0.0962518815634986,0.0946400461932603,0.0924334921832911,0.0888869716557644,0.0845688850961097,0.0809693316289024,0.0867513409980497,0.0887666631348059
"533.7",0.0960558847276711,0.0819417943927324,0.0750525319584645,0.0756496021171522,0.0810397581805452,0.081830421145898,0.0820673080971662,0.0818499469286469,0.0828280821158497,0.0844238885226955,0.0854167567505651,0.0852755386301736,0.0839075177948687,0.0818313631401872,0.0783586158652996,0.074219604101568,0.0712546099748612,0.0772729559797299,0.0793150128479038
"538.5",0.0829092623094454,0.0699930812433144,0.0639231510428492,0.0649184873222568,0.0703349089421458,0.0712173714633295,0.071336202219489,0.0712771976358742,0.0726312277021635,0.0742891342218447,0.0753121712346234,0.0751964819946057,0.0739895047156171,0.0721564953822104,0.068705734660913,0.0647021981023014,0.0625590236115332,0.0682291159441576,0.0699319781108454
"543.7",0.0686559950877961,0.0565383623135773,0.0509938970497928,0.052196851050416,0.057743655432099,0.0589356124052276,0.0589233450057006,0.0588280986579844,0.0601283080830837,0.0621682654777867,0.063780991855008,0.0637066438367821,0.0623986090094534,0.0603488086307934,0.0571176870211058,0.0534566838430656,0.0512245088396078,0.0564197473006162,0.0583536716395901
"548.5",0.0571825217647144,0.0453419200128463,0.0399527478193311,0.041221875131281,0.0467571853716893,0.0483043884181839,0.0486734907011388,0.0484955342812181,0.0497431428640277,0.0519377399204275,0.0537007683660376,0.053744249237773,0.0522609129007675,0.0501084880476087,0.0470741293142418,0.0436393065557168,0.041624801617636,0.0466984289682346,0.0486794165999073
"553.6",0.0455578932967082,0.0342037697438127,0.0292400503037732,0.0308493641420313,0.0366945218345293,0.0384737507221342,0.0388582339478865,0.0385745849692723,0.0396836593651193,0.0416248889076777,0.0431238183307954,0.0431837150721083,0.0418071799572844,0.0398180844728275,0.036910753959582,0.0335976638115196,0.0319507278639738,0.0370561888937929,0.0388973523984707
"558.7",0.0343431908163452,0.0239827959365385,0.0196523176351645,0.0214932048258282,0.0273265643456325,0.0291906322790409,0.0293641674514183,0.0290496317789964,0.0301857675691378,0.0321872042645172,0.0339266017944042,0.0338645680895808,0.0323900353164806,0.0303284207048392,0.0275143513949729,0.0243556051493271,0.0227376262585076,0.0276283067340868,0.029498989890979
"563.9",0.0247071355628214,0.0147483347855014,0.0106805888992439,0.0126684149107826,0.0184859255534069,0.0205399957750232,0.0209772455999223,0.0205481887386799,0.0214731936204334,0.0234531317524352,0.0253168610243496,0.0254413633148939,0.0239819915111352,0.0218759462263223,0.0191545985738846,0.0160446484798189,0.0143516516705192,0.0193457075829944,0.0211518539965132
"569",0.0165120681571739,0.00668662772065479,0.00268465225314252,0.00468058661683286,0.0105785325036367,0.0129300048027511,0.0135345964086279,0.0129569313639744,0.0137039988808341,0.0155355304687755,0.0172977496811521,0.0176344752767711,0.0165040960624893,0.0146558721591368,0.0120767842496175,0.00895727389906694,0.00731090325634564,0.0123048113406441,0.014206339847986
"573.4",0.00921421177798764,0.000227021932143527,-0.00332240162546742,-0.00128633628661693,0.00433724169643715,0.00654657304694485,0.00712264274384988,0.00680907436093279,0.00775602640522554,0.00958247750581246,0.0113699432892273,0.0117684788130126,0.010760438279941,0.00905957547840471,0.00661951298548371,0.00358823648433512,0.00201043540852112,0.00684848502801787,0.00880528324175213
"578.1",0.00402098041677585,-0.00471772008623881,-0.00811102811492792,-0.00601840392629254,-0.000471902348320949,0.00178232016942445,0.0023764392076237,0.0021274095640225,0.00320112527252584,0.00522413978187002,0.0072001352077184,0.00761266352929532,0.00657335819729279,0.00493661250809637,0.00274451484360102,-8.48166541258021e-05,-0.00161874724359376,0.00346066739074452,0.00556144083863829
"582.7",-0.000842300650317304,-0.00966157961346797,-0.013156361642489,-0.0111736800953768,-0.00564579147194689,-0.00322441927363184,-0.00236862932583772,-0.00254101196790971,-0.00155055449843891,0.000328142189057485,0.00213179121779593,0.00274130676145556,0.002122795231873,0.000870411947689137,-0.00126695658427925,-0.00427213417895699,-0.00552008861904463,0.000111281895095809,0.00241830132190405
"587.1",-0.00542473738032163,-0.0139479798754511,-0.0172757286206867,-0.0152822095146433,-0.0097944798657912,-0.00738342355890209,-0.00651988259142423,-0.00660520772637096,-0.00568249690238563,-0.00406537455760225,-0.00245020308691459,-0.00177084503119281,-0.00194469968602976,-0.00268857070760935,-0.00455954096265146,-0.00755278629377078,-0.00877650972101831,-0.00326163339982424,-0.000873538327091956
"591.5",-0.0129830350590366,-0.0207534892950328,-0.0236450719833465,-0.0215299716099999,-0.016210502408512,-0.0138837987108,-0.0131345001316654,-0.0130910217340655,-0.0120409600867294,-0.010335976602229,-0.0086292556728225,-0.00809441818718693,-0.00830382924502303,-0.00881339130240962,-0.0102658215547641,-0.0128797554513195,-0.014290571208207,-0.00898385361857274,-0.00641255276690298
"596.1",-0.0174107831544645,-0.0253410516501455,-0.0283451322989731,-0.0262729693245239,-0.0208912726409951,-0.0181885279310981,-0.0170460201442877,-0.0169731729466478,-0.0160630106454905,-0.0144959516479255,-0.0128638996505454,-0.0122528838929631,-0.012419512895739,-0.0128211208330123,-0.0140873313267606,-0.0163712762214157,-0.0174890380554037,-0.0122269540419613,-0.00958134943032129
"600.6",-0.0222695183221795,-0.0298760862667166,-0.0326475198637114,-0.0304579898900285,-0.0250918482507751,-0.0224880366382037,-0.0212958685391388,-0.0210329021618701,-0.0199512640012132,-0.0185019600756833,-0.0170874853638983,-0.0163645521374922,-0.016108912425185,-0.0160214424896907,-0.0171241667201508,-0.0196369547575388,-0.0208781670218289,-0.0155394261082007,-0.0127040862502261
"604.8",-0.024629896085348,-0.0317938410618592,-0.0343211110109289,-0.0320897176714013,-0.0267914149115671,-0.0240895717733357,-0.0227910577495469,-0.0221742172316514,-0.0208343412878912,-0.0190780006670164,-0.0175071358645454,-0.0168646088760462,-0.0164703401949544,-0.0162167901285217,-0.0170909426736206,-0.0195520511917938,-0.0207559828541026,-0.0155345325549504,-0.0126096584782132
"609",-0.0238520045888353,-0.0326793019463397,-0.0361166269086957,-0.0339699823934022,-0.0282305430767687,-0.0257611834979994,-0.0242077693049304,-0.02410914087493,-0.0229360903401051,-0.0209624871205082,-0.0194644804203585,-0.0185738777490606,-0.0180753966307425,-0.0183731001605014,-0.019572888175729,-0.0217576666955134,-0.0209123259055774,-0.015416614214431,-0.0147111384876889
"613.7",-0.0244250475262922,-0.0332197157455025,-0.0366281436652389,-0.034433628107108,-0.0286389807101575,-0.0260181908899712,-0.02419744550763,-0.0238367668045124,-0.0225150642073596,-0.0202790717111141,-0.0184710049023886,-0.0173315937085583,-0.0166389594190668,-0.0168298971234331,-0.01789524522831,-0.0198271998964751,-0.0189449854244472,-0.0133766706231788,-0.0127536693466888
"618.7",-0.0270536075855102,-0.0355105005776514,-0.0387465245168853,-0.0365612347935023,-0.0308900677438102,-0.0283802315890395,-0.0264964575805667,-0.0256828104775019,-0.0237061056503665,-0.0212238962975805,-0.0194824303850156,-0.0183810905752428,-0.0175678224066871,-0.0173413283452951,-0.0182816257448006,-0.02002715801991,-0.0189072639189006,-0.0132217397518339,-0.0127989878699888
"623.4",-0.0292247760640225,-0.0373054881739688,-0.0403714318439626,-0.0382280150980221,-0.0326820375025693,-0.0300628078295952,-0.0281281463305238,-0.0271687957635608,-0.0249761637803931,-0.0222007109133309,-0.0201496257848592,-0.0189858853804769,-0.0181221948206554,-0.0177808729884691,-0.0184679910180479,-0.0199780036864627,-0.0189561095282137,-0.0136009685220625,-0.0132635024116611
"628",-0.0315894641450058,-0.0395334870689201,-0.0425443279111395,-0.0404049635603834,-0.034968494448102,-0.0323207067157246,-0.0302957821678314,-0.0291601058333375,-0.0267548908704488,-0.0237297114634652,-0.0214500542036877,-0.0202151300655967,-0.0193127532541211,-0.0188317339217037,-0.0193074341194755,-0.0206989182111176,-0.0197138765595746,-0.0140273671653505,-0.0138725436181128
"632.7",-0.0338638406530752,-0.0416646364491458,-0.0446655999658292,-0.0426419552156905,-0.0374225776445974,-0.034768438569104,-0.0325426125228779,-0.0311507964289175,-0.0285096426527888,-0.0254458750492601,-0.0232958388468084,-0.0219895148829437,-0.0209256629631507,-0.0202681815595567,-0.0207108662395985,-0.0220107576585025,-0.020728650071433,-0.0151473376870858,-0.0152317750445423
"637.2",-0.0366045311966461,-0.0439856622380493,-0.0467952518049661,-0.044836294992291,-0.0398252052511474,-0.0371882342966807,-0.0350838977090033,-0.0335963170941485,-0.0308065817619447,-0.0275948749759599,-0.0252798525183561,-0.0239080937278776,-0.0227017410954126,-0.0219376441842548,-0.0222396239247636,-0.023471255544262,-0.0221356219355661,-0.0168400694752444,-0.0171203540514148
"641.8",-0.0392032886080954,-0.0464368556123385,-0.0492405990946161,-0.0474028168051107,-0.0426398072042438,-0.0400491111141422,-0.0378475824687134,-0.0361768557907115,-0.0331788726726124,-0.0297095659279632,-0.0271446156172817,-0.0257149890674048,-0.0245845308244575,-0.0237779182955839,-0.0238497967093936,-0.0247822089906773,-0.0236113437800493,-0.0186520132441986,-0.0188176290128262
"646.6",-0.039024668505889,-0.046406470293195,-0.0493608853560108,-0.047646123663875,-0.0430203648604793,-0.0404076248150375,-0.0379843641954125,-0.0361453513655991,-0.032945532077386,-0.029251427810971,-0.0265439678288224,-0.0248079830331258,-0.02346312557228,-0.0225726829459876,-0.02270367059883,-0.0236447172111569,-0.0222049885425489,-0.0171028146337226,-0.0173187182535818
"651.2",-0.0381276670316196,-0.0452883091350859,-0.0481101225030229,-0.0463781852782316,-0.0417157394525574,-0.0390228588714714,-0.0365149705023416,-0.0342185035852915,-0.0303441357660253,-0.0260317763938936,-0.0230120174176427,-0.0212148617324835,-0.0196968195508022,-0.0186281249445149,-0.0186186386835194,-0.0196121650498853,-0.0178282381850028,-0.0125838523968403,-0.0129283271049181
"656",-0.032873963318164,-0.03953565863505,-0.0421888576984889,-0.0406162635542813,-0.0363687140675718,-0.0338174516034721,-0.0311990340125863,-0.0281999992681672,-0.0232583663351825,-0.0179057797860776,-0.0141200110496319,-0.0119575521616345,-0.0101327204501768,-0.00882746176896497,-0.00882905530641253,-0.00991713157122956,-0.00784617675720468,-0.00208353966682431,-0.00249300668184717
"660.6",-0.0237507004485948,-0.0305070965734531,-0.0333597398504106,-0.0320902273423039,-0.0281239363698033,-0.0257450790952668,-0.0228536224638261,-0.0190121101654398,-0.0127337944231237,-0.00604518632368794,-0.00159456976752909,0.000853738809019766,0.00286640979645353,0.00444411985525981,0.00472192520610595,0.00360282062531726,0.00589685082196402,0.0124557612018384,0.0120680681352828
"665",-0.0138484603001485,-0.0203493026557733,-0.023224039259974,-0.0222663489589792,-0.0187413146056129,-0.0164568935994249,-0.0132803293201881,-0.00854476738793399,-0.00109614250931658,0.00637913592433313,0.011190310301337,0.0139739329172514,0.0165810835403405,0.0186804421781271,0.0188027398177448,0.0172064676349334,0.0198170225880857,0.0271640478910923,0.0267838687478827
"669.6",-0.00809913148914439,-0.013692361625296,-0.0161205122287371,-0.0151880111384258,-0.0121650048498189,-0.010405002915012,-0.00741673893292388,-0.00229480440488636,0.00592705833886344,0.0142491031073036,0.0197439774833936,0.0229013683933555,0.0257082870061772,0.0278958148381922,0.0278954431952714,0.0259074806958528,0.0281742431651882,0.0359690845164846,0.0357479825291356
"674",-0.00799025254258547,-0.013538625962786,-0.0160672238745722,-0.0153372677865975,-0.0125973439278634,-0.0108486016235801,-0.00776704757524284,-0.00263632843879968,0.00561006189376195,0.0140205948080002,0.0195433003653215,0.0227220117873282,0.0254551792764464,0.0277309929285423,0.0277934099179809,0.025839053317874,0.0280516078449464,0.0362210927902179,0.0359905753421378
"678.3",-0.0157454817075745,-0.021088388729284,-0.0234390411216365,-0.0225506493229049,-0.0198353064491995,-0.0181383972585101,-0.015115369799118,-0.0103868774633365,-0.00268761999322233,0.00492840017584522,0.00988821937388313,0.0130122580530295,0.015761004418553,0.0181423277726804,0.0181364427565243,0.0161703870911257,0.0183246216036268,0.0263773758605121,0.02611808413158
"682.7",-0.0291636050645813,-0.0341951947714457,-0.0361474130187774,-0.0348033664013898,-0.0316640659064934,-0.0298668534245548,-0.0272299425488156,-0.0231359341509596,-0.0163731945095822,-0.00959311707029914,-0.00508837745905074,-0.0022675571188062,0.00032700754500555,0.00254739384346738,0.00267139374718378,0.000889708951250108,0.00278346958875541,0.0100234723360821,0.00967119930648798
