"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51"
"1",2.17035052031771,2.1747128070527,2.13414075927306,2.04769162825682,1.91909573029464,1.7853733082039,1.67579110138788,1.57977405569953,1.48738164679123,1.40273397957426,1.32830696823061,1.25022521955356,1.17695514207107,1.1179797039939,1.07004849023597,1.02721053569623,0.987866644475739,0.949525105699027,0.915225053469722,0.886013307627069,0.868484913692575,0.854118326780587,0.833413618278646,0.798669298880551,0.766404711578432,0.74859991698739,0.738763369732832,0.727944488756987,0.713646540177317,0.697025504051948,0.679364293021443,0.661650971035222,0.652903401926574,0.642743431767675,0.630017813232481,0.619667852160001,0.610111350658276,0.602371411396067,0.590750673093267,0.584510228363332,0.57548045078811,0.565273194245995,0.557899540490824,0.552329988967582,0.537717757543172,0.51932440856687,0.513046821573161,0.514695158005581,0.511892903181315,0.501341376711685,0.484494740121528
"2",2.1737369842488,2.224550868168,2.18645619854993,2.05215219341929,1.90250563550572,1.78317421862985,1.68958289817289,1.58652690907507,1.47645511206662,1.38069603006277,1.29193541988311,1.20781565243118,1.14765266091923,1.10206707373701,1.05616198604933,1.01170954381646,0.968856438752704,0.935539065579764,0.906187261891797,0.88182095183599,0.86425966828696,0.839205094029558,0.805373823385148,0.779396961809835,0.765290986262474,0.752858254557243,0.728243383761269,0.705857444231877,0.696804655496065,0.692588946750975,0.683435494700251,0.659542077169795,0.638334979181248,0.622002107186694,0.616379752105161,0.608889391642212,0.597972131832069,0.595416855312965,0.594058672599972,0.584601695102944,0.572332888999597,0.559907392763656,0.549799177373963,0.531881361451739,0.517629976841675,0.509390301498279,0.502219729813664,0.493616860146205,0.488159605594823,0.481898894725441,0.474953480870873
"3",2.16073111015966,2.17743914330974,2.1370585574294,2.03496620592934,1.88477155197263,1.74508165612454,1.63283108612076,1.53877885869361,1.44438331207026,1.36975166297232,1.28874896895126,1.20795527478936,1.13635289528929,1.07744406640709,1.03017689375108,0.986236525126912,0.955958358937609,0.926335313027082,0.895377100125763,0.865299407870052,0.834739042031974,0.815163098776471,0.795503105113024,0.776521655385979,0.756034888099003,0.736952447894184,0.721803294347258,0.704730400938053,0.686409141808527,0.671942366790203,0.663964407336628,0.658026336280165,0.642759182475066,0.625526078615049,0.615176341375299,0.608242952616959,0.598261831457582,0.586014174298811,0.57636821279115,0.570274055628743,0.560007429701079,0.549886562507513,0.537568382454223,0.52935858135945,0.520971901976355,0.512787174082756,0.505389730539647,0.497314789976813,0.488953168344694,0.479831609224667,0.469843118678042
"4",2.11554384781494,2.12638496894641,2.08827977708643,2.00025632626293,1.86946089689167,1.74014681113288,1.62491223548885,1.52099103183881,1.42489512646248,1.33967445471087,1.25478404374064,1.17777633199799,1.1145574474862,1.06589146427483,1.02191594122985,0.976157064177226,0.939968188086096,0.906362437321056,0.879820408379565,0.85199027122117,0.823065964372329,0.800247890481094,0.77884077834236,0.760026461140248,0.740534357355783,0.723993515520976,0.706567206545726,0.690154177668624,0.675065801266277,0.662602861854392,0.651083333938367,0.640461437983713,0.627253955987619,0.615023783521036,0.605108711975375,0.595013604139682,0.581679038593704,0.571556597449701,0.564075288405115,0.556353687122055,0.542944427783104,0.532688391223488,0.530092266510173,0.524184507059841,0.514994137086582,0.503790733903352,0.496936239322794,0.491351929684898,0.484385731079464,0.478065057424646,0.471868084850643
"5",2.09396236272311,2.1235209919426,2.09111048117845,1.98792392068255,1.84108658725825,1.70662095222603,1.59313982489137,1.49655136299777,1.41089768035827,1.33250547529346,1.24930273566779,1.16907760772897,1.10119117942066,1.04995016418225,1.0101776079592,0.971237114228284,0.935084542366821,0.90261284898662,0.874369100228349,0.845836876568997,0.815195830299571,0.789125320213537,0.769070047294309,0.755296679959113,0.73821822138111,0.720402537645137,0.700353782813311,0.682911408622697,0.668003973184978,0.652907881578323,0.63795889930532,0.626499741097146,0.6177344134225,0.606591459566785,0.594028497082423,0.583647995008928,0.576487899787685,0.567382166217637,0.558088427108323,0.549029333422108,0.540481128602238,0.530240814959481,0.52169770252425,0.515565129020312,0.507722056992964,0.497629639664384,0.488520710675623,0.483162006998345,0.476504861606353,0.468278910883738,0.45848792801911
"6",2.0826918015912,2.0910427255875,2.04604444829135,1.94620322166187,1.81403675211575,1.68353361801799,1.5783085280505,1.48972028514337,1.39336987704177,1.30095478853245,1.22604709129749,1.15840303068152,1.08814290340156,1.02756423845162,0.985286213840123,0.947443592911483,0.910885942034287,0.879720211345973,0.855332702015079,0.833063882511304,0.804133634320992,0.7784589351947,0.755406251622876,0.738851127658891,0.721595571863516,0.703124674485421,0.68725937801156,0.673573807408647,0.660302692959283,0.648214479212083,0.639413449837783,0.627864468814856,0.610166081050029,0.593494966589092,0.58183354252183,0.572598649040944,0.563853482040577,0.554660929829832,0.547407123604341,0.54277424354342,0.537526386275898,0.528029700023749,0.517137494776999,0.509288444149042,0.504284535455295,0.49604527025385,0.488480689244026,0.480809283568647,0.471483023737921,0.46194051421112,0.451782146826512
"7",2.02406228958266,2.04175398736282,2.00570078135913,1.91419738834978,1.79297510932468,1.66651033796298,1.54876207463132,1.44780751463408,1.36294226362258,1.28829925353922,1.21110888492886,1.13418188713481,1.06189433564966,1.00511528851983,0.965648049509369,0.933435026629092,0.901432611405235,0.867519838941222,0.838347254065595,0.816614182246855,0.79754586735863,0.773152719527581,0.744911531855318,0.724839993065028,0.709447907532884,0.695372934236296,0.679139780417785,0.663228455683632,0.647723694051224,0.633306092151386,0.621948217727231,0.610817280125755,0.600150009517694,0.588508775691619,0.574799123954514,0.564347550248974,0.556587203998309,0.548402042471861,0.539642842981022,0.533459367678318,0.527424322242295,0.517338404563272,0.505373285668657,0.497277181792496,0.490369252079701,0.483514095844892,0.477446624342083,0.472871526501913,0.466869507077933,0.459103874297622,0.449484632699337
"8",1.99852978143303,2.02391541403449,1.99243426823453,1.89712120686399,1.74999946254034,1.62613999255483,1.52701502964352,1.44184112452595,1.35103287996345,1.27205360535777,1.19813520396865,1.1232879496952,1.05348639564218,0.994673320560755,0.94903433782256,0.913368576586409,0.886044396339642,0.861351323782544,0.83665616249599,0.811945968438263,0.78876009865118,0.764872936469831,0.73842861047759,0.714767487767394,0.693841740237593,0.682484185521257,0.670168707633038,0.65529885601717,0.638324196330617,0.626016684042795,0.620840167117418,0.610697661965808,0.595564179955984,0.582988226875738,0.573337154158624,0.562760875506706,0.552048303496623,0.544609978330541,0.537668893216431,0.529451569855304,0.521180517189282,0.511984302708008,0.502967072654885,0.49504165654938,0.488782722855075,0.480713982964074,0.474331552491861,0.466334192490394,0.458612906084725,0.450935584559196,0.442875101337707
"9",1.96392458314669,2.00101104460986,1.96926407057052,1.86689342490398,1.73361878328473,1.60855624947219,1.50025703577789,1.41331225573431,1.33027563011324,1.25044180098104,1.17107509789995,1.09890092227582,1.03631841896882,0.985732812370731,0.942727890059685,0.905336169855626,0.872940648836622,0.846509893207244,0.821395326861592,0.796493473026251,0.772083795922286,0.749106903249255,0.729962966661975,0.709556592648915,0.691879608103335,0.677667396824641,0.663997894567207,0.649228955158948,0.634725398243387,0.621654704778746,0.610740302405865,0.601180197595689,0.590288135803701,0.577239412699681,0.565142097970248,0.555873840981554,0.546217310805461,0.535850549216989,0.528667663679324,0.522577636138932,0.514706491891636,0.504660410292628,0.495975336108077,0.488834484922221,0.479644367282985,0.472287378503762,0.464944302112749,0.458955141055244,0.452924652121165,0.445972732433252,0.438782986772151
"10",1.93232059793348,1.9618160565102,1.92970196112171,1.83530823767154,1.71026839726254,1.58913541209004,1.4811538182884,1.38766804809544,1.30162656455038,1.22186218609263,1.14702428907664,1.08075394394981,1.02187437715282,0.973374953208749,0.928982472403859,0.888483021156858,0.852930218013761,0.824711521030243,0.80172416746144,0.780534766964029,0.758640293560666,0.738327342711827,0.71612063673166,0.696840750764304,0.67911980888458,0.662027055338173,0.645910131538766,0.630837804359898,0.619347797655357,0.607738234722402,0.597776771938624,0.589783915597333,0.576308633674813,0.562856497863144,0.552421125735234,0.546197771306036,0.537357906479993,0.528559922011602,0.521364911490614,0.513266431691934,0.503674551080344,0.493717451317474,0.486126955771614,0.479767592052541,0.473455367774292,0.466295595694126,0.459276344676676,0.452714287848127,0.446097448522725,0.437938380558679,0.428578925157573
