"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"11",2.05461332312647,2.04021051806195,2.06236341191768,2.04190061741512,2.03126444059127,2.0339612279643,2.03727061942125,2.02647788235305,2.01177273033571,2.00382609411249,2.00154454578388,1.9961509484582,1.98870958533524,1.98217342474024,1.97562730551092,1.97059750764672,1.96771230826893,1.96619452879309,1.95642785267278,1.94892270611339,1.94454403598795,1.9439673277933,1.9433847317144,1.94357954352668,1.94183965734631,1.93929645331414,1.93591211616836
"12",2.0305716088002,2.01844808457536,2.02563405081413,2.0077949832258,2.01268076071015,2.01976990223394,2.01334210071228,1.99583720055112,1.98080855840006,1.97564752004509,1.97465386593037,1.97341678540492,1.96986583438296,1.95956499822837,1.95169887512004,1.94512298751685,1.94197882502741,1.93769356269489,1.93268844451567,1.9336787718024,1.93160817710594,1.92588148045463,1.91845781592662,1.91180137381463,1.90942898012234,1.91167673410849,1.91849681227325
"13",1.99607859794301,1.98139672086404,2.00418597091335,2.00300437146832,1.99827234895583,1.98815560961484,1.9804583707563,1.95952849984914,1.94310734727335,1.93603128770149,1.94052192682889,1.94570566235704,1.93982888409895,1.93793581487275,1.93821666268645,1.93482105266143,1.9312643590879,1.9210801705461,1.90878040850961,1.90200944791724,1.90139928249976,1.8987385095282,1.89270496388828,1.891389357576,1.89079367359067,1.88707685247267,1.88040744510309
"14",1.95549620390316,1.96783306806491,1.97568937736802,1.95635634762695,1.96245362636508,1.96112833250781,1.95429524158382,1.94523774260727,1.93491755392568,1.92483409813278,1.91805923042835,1.91617138516182,1.91120466318037,1.90130542217239,1.89303029627265,1.89074627526476,1.90003840103617,1.90430866318889,1.89800724754035,1.88948470586823,1.88439501556624,1.88028869400111,1.87338086633555,1.86874173829001,1.86749329686251,1.86810603364847,1.8708491465843
"15",1.92294422422116,1.93596086088601,1.94766110666944,1.94584315688292,1.94432251290309,1.94617326633144,1.93850050175161,1.92350126391121,1.90764551650153,1.89887362051754,1.89324924248194,1.88994343455649,1.88734402128549,1.88318499743205,1.8744879427427,1.86509624572636,1.86162475042651,1.86540952316124,1.86950472037102,1.86753266471398,1.85683420950254,1.84865341885712,1.84351778519294,1.84625874138913,1.84272156555479,1.83254317202019,1.81564708384689
"16",1.90639460582589,1.91607495107589,1.91191684698539,1.90650097434113,1.91235713002889,1.91128387432219,1.90375683313463,1.89053420673353,1.87691141157444,1.86408359324076,1.85569325206397,1.85859907811712,1.86377621010767,1.86346796087322,1.85788522508968,1.84703401967374,1.83859083140369,1.8328526086734,1.8320653412476,1.8267373986928,1.81676187121699,1.81695931359506,1.8211026814793,1.81941593428523,1.81432196725956,1.8083330225147,1.80176598886802
"17",1.86715050888379,1.88333618646351,1.87622845801438,1.88092983652451,1.87337314473806,1.87186304010772,1.86765079251728,1.85632728192884,1.84629645719907,1.83987054846434,1.83310979583168,1.82951775061159,1.82924861386157,1.83100558571568,1.82756747642786,1.82210229549937,1.81480595543644,1.80496953552798,1.80174788442428,1.79836041154739,1.79505702389062,1.78897068087615,1.78838893763241,1.79361473930129,1.79189596542307,1.78429985534196,1.77041032096999
"18",1.84358377243327,1.84092904731897,1.85020498398142,1.85380525912393,1.85152033210303,1.8495781198976,1.84651027860884,1.83641977282989,1.82117795967274,1.80685284046396,1.79843726109464,1.79448290199472,1.79400609266081,1.79264093506887,1.78852727267564,1.78540366543816,1.78849448099901,1.7913087541268,1.78435960477634,1.77138406994982,1.76198295790538,1.75892222945666,1.7622521026351,1.76389952846338,1.76088693493471,1.75582312072751,1.74817514759275
"19",1.81338666528169,1.80833796877066,1.83475947627856,1.82212991774499,1.81471141967586,1.81851030528638,1.81622809314742,1.81195737577902,1.8012099746176,1.79058140922342,1.78158338520814,1.77476918086908,1.77058621531627,1.76482143359646,1.76572126808922,1.76820764363249,1.76672214732648,1.75908536195456,1.75628331984859,1.75328571628941,1.75171835923879,1.74099960876694,1.73292464861286,1.73477937821354,1.73322308025262,1.73022661329933,1.72456730562273
"20",1.80706769719584,1.80471803777632,1.8036940385328,1.79633917328693,1.79532358152562,1.79438506133802,1.79272713473094,1.78783217122868,1.7804982662428,1.77122809046415,1.76375848611335,1.75820107019914,1.75188523797582,1.74654859136816,1.74167437113377,1.73986540351971,1.74016544140312,1.73891314011288,1.73808729872026,1.73709075266414,1.73442431439539,1.72963257783803,1.72483539168222,1.72084274686658,1.71685871574637,1.71333507987758,1.71006059833117
"21",1.77109190306257,1.78059421856974,1.77783858887825,1.75847262479413,1.75543494324678,1.76179269476732,1.76357787208372,1.75552745045432,1.74534367628595,1.7365972274713,1.73463899950142,1.73262903008489,1.72654572457806,1.72245959325119,1.71955177610643,1.72009601872697,1.71877749217133,1.71354561613673,1.70452769013603,1.69481681885849,1.69368428611384,1.69574014236005,1.6936598654786,1.68780251578857,1.68394573968872,1.68053553335452,1.67813067733926
"22",1.7530422049658,1.76038287822841,1.7518642531107,1.74640494544059,1.75412527575396,1.75191941703519,1.74269210199163,1.73439960807894,1.73018939080169,1.72315260850161,1.71667316878154,1.71149790960179,1.70581335698218,1.69792993333413,1.69313339494117,1.69406986659991,1.69516544820983,1.69010822455216,1.67965805244301,1.67501340196115,1.6802691885038,1.68394461525279,1.67716665797473,1.66762509260662,1.66240527449785,1.66049470063148,1.66248882949033
"23",1.71224466184524,1.71396772478399,1.72640465619595,1.72371239599005,1.72663702212919,1.72907201591724,1.72056980115081,1.70465228467831,1.69438841352094,1.69106408913007,1.68928229398796,1.68513756523457,1.67701624160117,1.67506582837201,1.67503273594409,1.67346255749846,1.67077603592696,1.66624334801838,1.66258643553801,1.65237028726968,1.64597407913961,1.64384533009268,1.64646214617236,1.64475848619919,1.64104118084508,1.63512677357115,1.62697043663276
"24",1.69458501640495,1.69778359367706,1.69288913072408,1.69351904019182,1.69740847223408,1.69983133500717,1.68952154367456,1.67972190057995,1.67538411201339,1.67632188985137,1.67387989912384,1.66867480477225,1.66065670412369,1.65229943699188,1.63880197630801,1.6318546478415,1.6353336792582,1.64172062542455,1.6433575826859,1.63405687649925,1.626948095322,1.62018696066246,1.61706465276684,1.6170030872141,1.61473617982799,1.60982304412335,1.60227974849339
"25",1.68555179765064,1.68792536155989,1.68398507427874,1.67773797749615,1.67614907153957,1.67595027822577,1.672058722262,1.66129457576013,1.65307904835175,1.64762436229669,1.64055045222413,1.63566369152866,1.62841326202688,1.62573244845929,1.62179922153722,1.61716464814737,1.61407123744951,1.61244609607233,1.61874646938112,1.61796733776804,1.61168638582035,1.60072141487177,1.59344898017877,1.59042468736579,1.59006744800082,1.59117481948542,1.59392830948262
"26",1.64339464186011,1.67109749975124,1.674150251276,1.6615767264971,1.6578709083092,1.65385219264674,1.64617849082425,1.63676354466871,1.62931942758863,1.62807196857551,1.62828544776409,1.62496244346436,1.61379141593673,1.60421951876689,1.60292216375838,1.6041188588965,1.60396935684222,1.5998812551557,1.59446807104573,1.59552008699727,1.59496332160507,1.59034717444367,1.58284034030021,1.57897333836468,1.5784583563083,1.58099685018659,1.5860998633226
"27",1.62242046722485,1.62350722633852,1.63361954662151,1.63521299263027,1.63400442056646,1.62968780167956,1.62778745843053,1.62054057250981,1.61018157615461,1.5972565530111,1.58819923545606,1.58418553239113,1.58280502130442,1.58352608792824,1.58514928193576,1.58736791976686,1.58640513412562,1.58336771313949,1.57560153224409,1.56929011851316,1.5632898434012,1.55726683639737,1.55457536954727,1.55854115968829,1.55693075543303,1.55022522815144,1.53784815785761
"28",1.61582194881155,1.61818133151863,1.612710504511,1.60567592581349,1.60239268346522,1.5987849806349,1.59849617663512,1.5944496921375,1.58776580912162,1.5784375005666,1.57153003275319,1.56585081200987,1.56239297787217,1.5613307823306,1.5591993716661,1.5570393752866,1.55795241425446,1.55853263383891,1.5546325500564,1.55113207374541,1.54658352811653,1.53972729752818,1.53277084415177,1.53118291989903,1.52683011831162,1.52197953232142,1.51577943313771
"29",1.58267209183974,1.58870964989543,1.58391363181707,1.58849138821299,1.5842940814781,1.5842974804852,1.5848478278646,1.57356094416658,1.55466299303397,1.54520168304293,1.5508848457278,1.55679482749354,1.54810866900131,1.5350798081158,1.53321593535464,1.53708915662927,1.53460350535623,1.52705009177705,1.5208816518832,1.51886725053105,1.51354958510371,1.50904720803668,1.50726318834633,1.50974923605555,1.50912060457546,1.50519092342065,1.4978511402487
"30",1.55013225545042,1.55424274602343,1.55967614567061,1.55608731524855,1.55389195174775,1.55798325424947,1.55341211702992,1.54046663866058,1.52963494203215,1.52514485699613,1.52565037893565,1.52572331578126,1.52422153403746,1.52191962543122,1.51347565929836,1.50723746892439,1.50450379160224,1.50406535603355,1.49833715321177,1.49452133116974,1.49369963089957,1.49222683023184,1.4911452629723,1.48877515401354,1.48667120609245,1.48445425775238,1.48180356459558
"31",1.53387853878831,1.53309257833596,1.5471142575265,1.53821987878219,1.53914484392862,1.53423364004736,1.5348223297515,1.53547278575222,1.53034431487702,1.51657701271732,1.50715666964695,1.5013450741491,1.49970760164838,1.49903460558194,1.50098178119496,1.50531677662942,1.50234352230756,1.49522555034067,1.48536266620693,1.47874120385094,1.47980553246634,1.47571662204353,1.47219842629308,1.4756701025796,1.47473374520578,1.46983666100888,1.46059479414981
"32",1.50937534780492,1.52424238397992,1.51621887445973,1.51511078282127,1.52056840399034,1.52262785786753,1.51927295714673,1.50817115765422,1.49849608616897,1.49273291692887,1.4896120597704,1.48603315020995,1.48063727023654,1.47867759501276,1.47682012148029,1.47552207503762,1.47601367438123,1.47425897281177,1.46518235628207,1.45723146400361,1.45573840484484,1.45509492945141,1.45530360242643,1.45406966123259,1.45255515424446,1.4503204412957,1.44709982216239
"33",1.49219658435377,1.49775230782506,1.49795025090397,1.49521011062309,1.49284059084899,1.49092384385642,1.48886072159055,1.48433108137879,1.47489904037951,1.46387615482614,1.46022003339419,1.46304789458236,1.46500357686843,1.46038679043578,1.45729552147494,1.45579945815212,1.45134089601968,1.44177036098926,1.4332164138139,1.43244915520386,1.43469533973163,1.43344905550291,1.42844688144061,1.42408637119907,1.42170846031935,1.42065152417554,1.42086638431785
"34",1.48385513234822,1.48508142407646,1.46933930280873,1.47214086855945,1.47779971651949,1.47886635037351,1.4728779848865,1.46055438271117,1.44729175443099,1.43753342870244,1.43466754391748,1.43478304391374,1.43379120737591,1.42903388713602,1.4217750160067,1.41932679116897,1.42034145209448,1.41889028901645,1.41550330684501,1.41804794356218,1.41675945582144,1.408107717329,1.39864842348077,1.39990337093178,1.39934730791133,1.39684326361007,1.39190056141589
"35",1.4461631483759,1.46414895597703,1.45653187755855,1.44819053818671,1.45387956431623,1.45432486372284,1.45093875668477,1.44308018458311,1.43417135488738,1.42256130167587,1.41563972017614,1.41501715769021,1.41671635431954,1.41633950822658,1.40953692097361,1.4038614220663,1.40457513159916,1.4072090956412,1.40257846915981,1.39754962580743,1.39192421364372,1.39066155596272,1.39057234604132,1.3905908323004,1.38777468815438,1.38194187157099,1.37296729944324
"36",1.41931115318712,1.42263742029178,1.44095314162901,1.4239090945429,1.42578954815241,1.42783775485728,1.42543084523624,1.41883895083753,1.41433295148949,1.40782929694925,1.39979733502803,1.39416513905772,1.39065033308059,1.38751092704996,1.38268142247479,1.37998932903063,1.37864448112962,1.3768190711118,1.37516301537311,1.37142482244925,1.37006050067688,1.36695173131036,1.36603122129895,1.36381574520225,1.36105420876394,1.35918824616229,1.35811674276225
"37",1.40295547113735,1.40767900492618,1.40451632362569,1.40892198917267,1.4097722315954,1.40599295169071,1.40206973819418,1.39430965281217,1.38704588940329,1.37998410264057,1.37578988885968,1.37317396581291,1.372935442819,1.37162147223683,1.36665930925143,1.36004015333561,1.35635642785151,1.35561643718961,1.35329359400429,1.35013363980886,1.34569595450213,1.34354858119157,1.34400672862612,1.34547460247998,1.34365371499951,1.33945370262281,1.3327320120078
"38",1.3958117767681,1.38332657329798,1.38771658773477,1.39338925881297,1.39267846740191,1.39676783006848,1.39773733221802,1.38662867051779,1.37511076717716,1.36796499600413,1.36495959727127,1.36264248874963,1.36359768275837,1.36465193153326,1.36074546519989,1.35709611578525,1.35444314204992,1.35153978161156,1.34137878512252,1.33496612949492,1.33226121994372,1.33137241298323,1.33174324078757,1.33277656441633,1.3312083981387,1.32644366929215,1.31860904633598
"39",1.37967966634322,1.37709217945773,1.37335158917199,1.37576731108858,1.37689006975683,1.37167908008024,1.36572987180464,1.36317947201153,1.36032308698896,1.3551973703665,1.35024244597971,1.34715677430141,1.34502762102707,1.34087107005832,1.33888485123646,1.33882569624,1.33516356808787,1.32767979268127,1.32094274976505,1.32134294772364,1.32583656640853,1.32451540620315,1.3221379171943,1.31972983409312,1.31536928920903,1.30971470009939,1.30211788072057
"40",1.35322246655914,1.34054295378816,1.35952961162617,1.35488021924316,1.35655425464361,1.35758543914682,1.35737226028247,1.35279582672477,1.34570159408516,1.33423304835769,1.32604606840684,1.32452384946377,1.32604764037311,1.32531575348989,1.31991857189518,1.31629360992475,1.31301046787382,1.30915154555112,1.30901572981134,1.30980672302761,1.30715151712517,1.3031820732751,1.30080794948891,1.29839637418223,1.29567080824141,1.29345749883868,1.29180343598624
"41",1.33475113541698,1.34013522593531,1.33834264869347,1.3411116656879,1.33865591648818,1.33896248799005,1.33831965310857,1.33512763499193,1.32873453700783,1.32147323881727,1.31440784092672,1.30906956550829,1.3070784606376,1.30742180336255,1.30734034993744,1.30598697073499,1.30164390882179,1.29585451652621,1.29134046555285,1.28815102811287,1.28766821072286,1.28538255991893,1.28186369114948,1.27934202132177,1.27716846454896,1.27415041304953,1.27052839903428
"42",1.31259692811028,1.33054690158573,1.32783653333248,1.32383270548278,1.32728472161263,1.33169294380271,1.32450763134589,1.31434716896752,1.30655972289045,1.30322888330966,1.30072329542264,1.29635181469525,1.29377582438173,1.29005338487035,1.28952927563352,1.28862478420979,1.28585422911645,1.28064863246769,1.2738444128681,1.26972257382225,1.26884595926345,1.26906034027568,1.26672549976782,1.26241429232929,1.26059345143603,1.26051792700996,1.26239868923157
"43",1.29756823232835,1.30321812857887,1.30502983515423,1.30532303257526,1.30364659082881,1.29804476144277,1.29630985951136,1.29435659953362,1.28761098582151,1.28097723710706,1.2810937186694,1.28308577437656,1.27991214805965,1.27215046207623,1.26922684894404,1.26803074231869,1.26730266060608,1.26539772913987,1.26387453105901,1.25983065578654,1.25162262461398,1.24733853516166,1.24664973884791,1.24808659957584,1.24681664893234,1.24282445240831,1.23624458785371
"44",1.28057926867422,1.29486672002559,1.28413348754739,1.2878299616935,1.29291623782259,1.2935843977457,1.28919634847589,1.28058767233427,1.2749066302886,1.27403549561206,1.2698758331311,1.26444710733472,1.25728108149471,1.25259379888871,1.24956045097781,1.24573487207441,1.24345692769885,1.23985962056044,1.23651746260929,1.23855487747661,1.23976777322318,1.23313843693512,1.22696066177362,1.22589556309304,1.22705968254944,1.23017430973536,1.23460212057699
"45",1.27314764962817,1.26719663226433,1.27879898975633,1.26253940122591,1.26507748392684,1.267077277471,1.26920909759536,1.26909513776221,1.26715756423463,1.26066140499403,1.2522831564327,1.24655821427284,1.24312509766124,1.24223706660865,1.24308510457442,1.24301827295449,1.24200512894533,1.23852641523496,1.23326289854734,1.22938712707947,1.22807328946257,1.22763494244666,1.22439892719266,1.21892911910263,1.21490623008066,1.21160810236083,1.20936812992158
"46",1.25203435833133,1.26004237095652,1.25419592607959,1.25683089674466,1.25283647683725,1.25467328265523,1.25738830037937,1.2520958016522,1.24571049891425,1.24265463656036,1.24196502867437,1.23969249535894,1.23564429897657,1.23276241810467,1.22785765087561,1.22235808191184,1.21832430440626,1.21817880831277,1.21612110894192,1.21084897174229,1.20676242778057,1.20614810674699,1.20617583462833,1.20342837546135,1.20051474008145,1.19725361078827,1.19388313818199
"47",1.23535244845291,1.24557384005256,1.24247445972634,1.23802514731215,1.23805580211956,1.23709382697892,1.23430115479774,1.23101860327371,1.22685236366625,1.22171833949794,1.2183067401046,1.2191435425652,1.22002005163214,1.2145336446657,1.20540354485887,1.20151236054327,1.20477942573151,1.20602003161271,1.19816476021948,1.19469248157284,1.19305948433027,1.19078534370721,1.18615786887384,1.18418603287196,1.18320779849684,1.18198731366845,1.18039007628352
"48",1.21909876311055,1.21743991802585,1.21617012342424,1.21427520404478,1.21702233982108,1.21495396966371,1.20972735000989,1.20843863324481,1.20684624437893,1.20317221331424,1.19924193285455,1.19377896312773,1.19020058848516,1.18867709123898,1.18965713828712,1.19065364210358,1.18795780788493,1.18506713301017,1.18281389596239,1.18072708790814,1.1770994053655,1.17362667582629,1.16959597094232,1.16678001525105,1.16532702213861,1.16443126061975,1.16421124207145
"49",1.19814303298848,1.19021131121397,1.20562143558605,1.20406814490281,1.20104263307184,1.20068475912611,1.20012826794336,1.19712724345808,1.19023042396881,1.1828298922625,1.17812176322891,1.17755747596826,1.17681507452471,1.173580498174,1.17143689912478,1.17049327137379,1.1677308832685,1.1631188770033,1.16065203341126,1.16170383786017,1.16047623152604,1.15672708159547,1.15172761660525,1.15036947899238,1.14948153301731,1.14920431694848,1.14947093105507
"50",1.18461548083607,1.18799870613125,1.19016023211869,1.18532333363325,1.1848405957398,1.18691556484424,1.18638466066404,1.18144135781295,1.17586305308732,1.17316995383135,1.17188511725131,1.16718716753122,1.16021030976568,1.15546654924412,1.15524776508093,1.15682258874298,1.15556493444435,1.15225007880147,1.15049903681244,1.14817307204092,1.14478183071596,1.1399425248251,1.13707626804306,1.13763135170211,1.13728609212697,1.13674561963832,1.13586070121568
"51",1.1598898368711,1.16562517648768,1.16721422798364,1.16431311760286,1.16732279873378,1.17085025712941,1.16874689718729,1.16148229247748,1.15659981950447,1.15367511613107,1.15221090543319,1.15163225069443,1.14908300680341,1.14463520787473,1.13805778334712,1.13449229608026,1.13407930478015,1.13221287884646,1.130994862448,1.12949398497809,1.12919750653503,1.12559136678225,1.12095086300385,1.11948407965145,1.11796033249626,1.11563408894127,1.11259280731277
"52",1.14907047213051,1.14917969580826,1.15425717783926,1.15077600995021,1.15923081350249,1.1646219888321,1.16213120743181,1.15573956256778,1.14861246281324,1.14337125985328,1.14061495571739,1.13586195991534,1.13166571208735,1.12906267756231,1.12809466286228,1.12578670248793,1.12422325909151,1.12675692459363,1.12745465181481,1.12412838376462,1.11730969574176,1.11141036851204,1.10728542475254,1.10656852399729,1.10735585227365,1.10901660703686,1.11173708397469
"53",1.13890505856446,1.14292279714187,1.14979108729748,1.1474306042133,1.1473330956012,1.14456143958548,1.14226598150996,1.13802155131129,1.13607742338847,1.13269045877236,1.12969258665026,1.12704905855597,1.1242972165026,1.12093422670179,1.11564076298566,1.11054284538426,1.10851352619476,1.10725414073727,1.10760295062975,1.10566793202836,1.10192195653502,1.09789224821626,1.09509445787016,1.09477760444438,1.09358550130544,1.0909981911781,1.08712215085297
"54",1.12604233098553,1.12453280972521,1.13188150929062,1.12394972033507,1.12389342611006,1.12637108904627,1.12616536495276,1.12301876167887,1.11823092950716,1.11453617882899,1.1118775382081,1.10934415235499,1.10438221274144,1.09817775765838,1.09369782477455,1.0918680554741,1.09252853373065,1.0930849691066,1.09062081660467,1.08901147473366,1.08612642384202,1.08256851400876,1.07884913766809,1.07696682408126,1.07579148927531,1.07485087943783,1.07397299264981
"55",1.10589308244592,1.10303513776593,1.10541431325452,1.10577946392532,1.10845852088034,1.11084504861812,1.11108467971841,1.10626731417003,1.10117597635518,1.09753084267947,1.09387644197031,1.08962557928723,1.08511480779303,1.08300974704933,1.08033992863228,1.0782905899209,1.07794452216904,1.0783323780909,1.07223935963419,1.06840296483705,1.06567690626222,1.06476553746509,1.06381744039725,1.06198314476039,1.05952463760455,1.05549273060514,1.04982860340511
"56",1.08785003743008,1.09326890002101,1.09540018468505,1.08885188197045,1.0928759979643,1.09423227806928,1.09265110732657,1.09015657780038,1.08881996278257,1.08684260365264,1.08441530953073,1.07926574581668,1.07139242518625,1.06507030470035,1.06259881515032,1.06369191670919,1.06253877511412,1.05940406716587,1.05703221102788,1.05545666545861,1.05414718332483,1.0511272656028,1.04928750518189,1.04630803770893,1.04345812918928,1.04060827478669,1.03786528472589
"57",1.0807129078404,1.07681885828378,1.0857279865349,1.07592641687343,1.07439582112169,1.0776970623136,1.07887843912354,1.07528620048846,1.07018180924877,1.0661709056925,1.06416489494017,1.06059071094107,1.05631276407696,1.05027085463034,1.04818199428305,1.04812456000156,1.04647655184191,1.04354271941468,1.04155290344488,1.03985507477963,1.03818077187577,1.03651362281641,1.03775237518713,1.03845022105457,1.03607046393971,1.03208572241469,1.02618705513486
"58",1.0599428329902,1.05839384835718,1.06595645275666,1.05535033102017,1.05724887259003,1.06107102152043,1.06134735099785,1.05885714928442,1.05582651985035,1.05349147806798,1.05048740376011,1.04802742328117,1.04483796424501,1.03997195519252,1.03654081593552,1.03322896361775,1.03191524860425,1.02908522133211,1.02485513481604,1.02008217565139,1.01761154418185,1.01625224772364,1.01438138727202,1.01344471045063,1.0142123434493,1.01549184482709,1.01760898054242
"59",1.04794271991357,1.04056064275884,1.04649049570512,1.04156460442726,1.04542935299851,1.05126234014208,1.05271096143839,1.0470080168047,1.03911470089773,1.03597563584013,1.03746216830016,1.03851834133274,1.0348466341988,1.02763812398369,1.02106303044116,1.01723621276204,1.01549857293764,1.01322134256438,1.00842345481168,1.0042488984635,1.00380695351376,1.00297978694664,1.00524112120094,1.00661276928809,1.00551716601549,1.00254034579309,0.997352186151912
"60",1.04036008308514,1.03095133801818,1.04406082021678,1.03613802032365,1.03564138346828,1.03970088526002,1.03970145717143,1.03790122976294,1.03224034781593,1.02697912772991,1.02442804767538,1.02288000566409,1.02270265612667,1.01691271605692,1.00931590299239,1.00343043416409,1.00181302206058,1.00272775392759,1.00100058847965,0.99747502860011,0.995685926561713,0.993769193228646,0.992954798498412,0.992147787148757,0.991547584329288,0.991215936180282,0.991092102467469
"61",1.02144373732002,1.02120904641078,1.02476049265244,1.01918655746916,1.02073171305342,1.02601271222529,1.02843788644535,1.02507745946724,1.01835992119405,1.01251793305956,1.00976739738487,1.00649290935097,1.00351033209889,0.9985981976025,0.996017060710817,0.995418622787832,0.993717212946687,0.992437625851354,0.989708384494411,0.988665428383706,0.986653193778451,0.984573969181682,0.982881436008457,0.98087415120512,0.977554598722523,0.973514261247848,0.968738664040301
"62",1.00803727166251,1.00247689125446,1.00754093324137,1.00977412946305,1.00806449588812,1.01074052031726,1.01071988866544,1.00521314767093,0.997775294177932,0.992620966180412,0.990353552796888,0.988640688779449,0.987497958438432,0.984887816737826,0.980780386459106,0.976317323914153,0.974271978463755,0.972073751478416,0.971605540557511,0.96971006837826,0.967066941439382,0.964270686740927,0.961646441893623,0.960221443411078,0.958963512799722,0.957613527892099,0.956305454579228
"63",0.995708725304098,0.994900101199496,0.996264701785916,0.988686857588173,0.990074750903215,0.994929252793395,0.995304838874982,0.990211753143524,0.984602442632545,0.981777385525265,0.980106287240566,0.976692426279988,0.97193789471017,0.969109175989689,0.967914009095766,0.967425116380574,0.966070776829368,0.96427248208312,0.960993147912266,0.958353308539787,0.956278554137261,0.953037270870518,0.950854935632013,0.949706947135866,0.948163674199647,0.94670592327434,0.945045081038834
